id_subsistema,idhistorico_carga,subsistema,data,valor
1,224194.0,Sudeste,19/02/2017,36359.18
5,224195.0,SIN,19/02/2017,61642.25
4,224196.0,Norte,20/02/2017,5317.31
3,224197.0,Nordeste,20/02/2017,10698.92
5,224198.0,SIN,20/02/2017,73565.84
1,224199.0,Sudeste,20/02/2017,43453.83
2,224200.0,Sul,20/02/2017,14095.78
5,224201.0,SIN,21/02/2017,74092.13
4,224202.0,Norte,21/02/2017,5322.87
1,224203.0,Sudeste,21/02/2017,43801.04
2,224204.0,Sul,21/02/2017,14332.25
3,224205.0,Nordeste,21/02/2017,10635.97
1,224206.0,Sudeste,22/02/2017,43762.01
3,224207.0,Nordeste,22/02/2017,10663.34
4,224208.0,Norte,22/02/2017,5374.59
5,224209.0,SIN,22/02/2017,74091.15
2,224210.0,Sul,22/02/2017,14291.21
5,224211.0,SIN,23/02/2017,74300.4
4,224212.0,Norte,23/02/2017,5436.96
2,224213.0,Sul,23/02/2017,13734.51
1,224214.0,Sudeste,23/02/2017,44232.44
3,224215.0,Nordeste,23/02/2017,10896.49
5,224216.0,SIN,24/02/2017,72957.56999999999
4,224217.0,Norte,24/02/2017,5361.92
3,224218.0,Nordeste,24/02/2017,10949.4
1,224219.0,Sudeste,24/02/2017,43244.7
2,224220.0,Sul,24/02/2017,13401.55
4,224221.0,Norte,25/02/2017,4965.38
3,224222.0,Nordeste,25/02/2017,10260.47
2,224223.0,Sul,25/02/2017,11491.92
1,224224.0,Sudeste,25/02/2017,37314.19
5,224225.0,SIN,25/02/2017,64031.96000000001
5,224226.0,SIN,26/02/2017,57623.64
1,224227.0,Sudeste,26/02/2017,33390.79
2,224228.0,Sul,26/02/2017,10037.9
3,224229.0,Nordeste,26/02/2017,9518.72
4,224230.0,Norte,26/02/2017,4676.23
1,224231.0,Sudeste,27/02/2017,35555.86
2,224232.0,Sul,27/02/2017,11899.57
4,224233.0,Norte,27/02/2017,4873.59
3,224234.0,Nordeste,27/02/2017,9580.73
5,224235.0,SIN,27/02/2017,61909.75
1,224236.0,Sudeste,28/02/2017,35607.39
3,224237.0,Nordeste,28/02/2017,9531.72
4,224238.0,Norte,28/02/2017,4753.64
5,224239.0,SIN,28/02/2017,62026.79
2,224240.0,Sul,28/02/2017,12134.04
5,224241.0,SIN,01/03/2017,68482.62
2,224242.0,Sul,01/03/2017,13274.21
4,224243.0,Norte,01/03/2017,5067.59
3,224244.0,Nordeste,01/03/2017,10211.32
1,224245.0,Sudeste,01/03/2017,39929.5
3,224246.0,Nordeste,02/03/2017,10801.89
2,224247.0,Sul,02/03/2017,13679.26
1,224248.0,Sudeste,02/03/2017,42162.81
4,224249.0,Norte,02/03/2017,5366.23
5,224250.0,SIN,02/03/2017,72010.19
4,224251.0,Norte,03/03/2017,5457.36
1,224252.0,Sudeste,03/03/2017,41699.09
3,224253.0,Nordeste,03/03/2017,10741.41
5,224254.0,SIN,03/03/2017,71542.39
2,224255.0,Sul,03/03/2017,13644.53
3,224256.0,Nordeste,04/03/2017,10218.35
2,224257.0,Sul,04/03/2017,11240.27
1,224258.0,Sudeste,04/03/2017,38246.96
4,224259.0,Norte,04/03/2017,5343.14
5,224260.0,SIN,04/03/2017,65048.72
5,224261.0,SIN,05/03/2017,59917.729999999996
4,224262.0,Norte,05/03/2017,5239.76
3,224263.0,Nordeste,05/03/2017,9679.95
2,224264.0,Sul,05/03/2017,9547.21
1,224265.0,Sudeste,05/03/2017,35450.81
4,224266.0,Norte,06/03/2017,5558.94
5,224267.0,SIN,06/03/2017,70618.95999999999
3,224268.0,Nordeste,06/03/2017,10934.2
2,224269.0,Sul,06/03/2017,12508.6
1,224270.0,Sudeste,06/03/2017,41617.22
1,224271.0,Sudeste,07/03/2017,42333.91
2,224272.0,Sul,07/03/2017,13219.27
3,224273.0,Nordeste,07/03/2017,11199.95
4,224274.0,Norte,07/03/2017,5595.41
5,224275.0,SIN,07/03/2017,72348.54000000001
1,224276.0,Sudeste,08/03/2017,42290.82
2,224277.0,Sul,08/03/2017,13477.68
3,224278.0,Nordeste,08/03/2017,11297.95
4,224279.0,Norte,08/03/2017,5544.68
5,224280.0,SIN,08/03/2017,72611.13
5,224281.0,SIN,09/03/2017,73071.75
1,224282.0,Sudeste,09/03/2017,42640.6
3,224283.0,Nordeste,09/03/2017,11185.78
4,224284.0,Norte,09/03/2017,5519.41
2,224285.0,Sul,09/03/2017,13725.96
5,224286.0,SIN,10/03/2017,72927.06999999999
4,224287.0,Norte,10/03/2017,5486.17
3,224288.0,Nordeste,10/03/2017,11029.41
2,224289.0,Sul,10/03/2017,12931.97
1,224290.0,Sudeste,10/03/2017,43479.52
2,224291.0,Sul,11/03/2017,10730.63
5,224292.0,SIN,11/03/2017,66104.81
4,224293.0,Norte,11/03/2017,5253.51
3,224294.0,Nordeste,11/03/2017,10562.94
1,224295.0,Sudeste,11/03/2017,39557.73
4,224296.0,Norte,12/03/2017,4953.41
2,224297.0,Sul,12/03/2017,9204.06
1,224298.0,Sudeste,12/03/2017,36369.68
3,224299.0,Nordeste,12/03/2017,9773.13
5,224300.0,SIN,12/03/2017,60300.28
5,224301.0,SIN,13/03/2017,70090.22
3,224302.0,Nordeste,13/03/2017,10859.85
2,224303.0,Sul,13/03/2017,11339.22
4,224304.0,Norte,13/03/2017,5454.05
1,224305.0,Sudeste,13/03/2017,42437.1
4,224306.0,Norte,14/03/2017,5478.37
3,224307.0,Nordeste,14/03/2017,11011.65
5,224308.0,SIN,14/03/2017,70467.92
2,224309.0,Sul,14/03/2017,11932.4
1,224310.0,Sudeste,14/03/2017,42045.5
1,224311.0,Sudeste,15/03/2017,41738.89
2,224312.0,Sul,15/03/2017,12667.22
4,224313.0,Norte,15/03/2017,5359.45
5,224314.0,SIN,15/03/2017,70778.91
3,224315.0,Nordeste,15/03/2017,11013.35
4,224316.0,Norte,16/03/2017,5248.31
3,224317.0,Nordeste,16/03/2017,11010.96
2,224318.0,Sul,16/03/2017,12513.24
1,224319.0,Sudeste,16/03/2017,42530.11
5,224320.0,SIN,16/03/2017,71302.62
1,224321.0,Sudeste,17/03/2017,42779.01
5,224322.0,SIN,17/03/2017,70485.58
4,224323.0,Norte,17/03/2017,5405.21
3,224324.0,Nordeste,17/03/2017,10856.46
2,224325.0,Sul,17/03/2017,11444.9
4,224326.0,Norte,18/03/2017,5143.75
5,224327.0,SIN,18/03/2017,62243.700000000004
2,224328.0,Sul,18/03/2017,9548.77
1,224329.0,Sudeste,18/03/2017,37272.41
3,224330.0,Nordeste,18/03/2017,10278.77
5,224331.0,SIN,19/03/2017,54815.83
3,224332.0,Nordeste,19/03/2017,9649.7
4,224333.0,Norte,19/03/2017,4833.71
2,224334.0,Sul,19/03/2017,8316.54
1,224335.0,Sudeste,19/03/2017,32015.88
3,224336.0,Nordeste,20/03/2017,10969.29
5,224337.0,SIN,20/03/2017,64675.770000000004
4,224338.0,Norte,20/03/2017,5362.32
2,224339.0,Sul,20/03/2017,11132.59
1,224340.0,Sudeste,20/03/2017,37211.57
4,224341.0,Norte,21/03/2017,5423.96
3,224342.0,Nordeste,21/03/2017,11382.8
2,224343.0,Sul,21/03/2017,11670.84
1,224344.0,Sudeste,21/03/2017,38072.32
5,224345.0,SIN,21/03/2017,66549.92
1,224346.0,Sudeste,22/03/2017,38817.99
2,224347.0,Sul,22/03/2017,11926.76
4,224348.0,Norte,22/03/2017,5438.53
3,224349.0,Nordeste,22/03/2017,11241.26
5,224350.0,SIN,22/03/2017,67424.54
5,224351.0,SIN,23/03/2017,68004.04
2,224352.0,Sul,23/03/2017,12019.47
4,224353.0,Norte,23/03/2017,5600.41
3,224354.0,Nordeste,23/03/2017,11085.32
1,224355.0,Sudeste,23/03/2017,39298.84
5,224356.0,SIN,24/03/2017,68576.7
4,224357.0,Norte,24/03/2017,5607.84
3,224358.0,Nordeste,24/03/2017,10943.85
2,224359.0,Sul,24/03/2017,12096.12
1,224360.0,Sudeste,24/03/2017,39928.89
5,224361.0,SIN,25/03/2017,63331.380000000005
2,224362.0,Sul,25/03/2017,10460.04
1,224363.0,Sudeste,25/03/2017,37231.26
4,224364.0,Norte,25/03/2017,5222.1
3,224365.0,Nordeste,25/03/2017,10417.98
4,224366.0,Norte,26/03/2017,5040.68
3,224367.0,Nordeste,26/03/2017,9814.43
2,224368.0,Sul,26/03/2017,8898.91
1,224369.0,Sudeste,26/03/2017,33605.69
5,224370.0,SIN,26/03/2017,57359.71000000001
5,224371.0,SIN,27/03/2017,67412.73000000001
4,224372.0,Norte,27/03/2017,5619.49
3,224373.0,Nordeste,27/03/2017,11046.29
2,224374.0,Sul,27/03/2017,11524.91
1,224375.0,Sudeste,27/03/2017,39222.04
5,224376.0,SIN,28/03/2017,67891.91
3,224377.0,Nordeste,28/03/2017,11341.97
4,224378.0,Norte,28/03/2017,5735.13
1,224379.0,Sudeste,28/03/2017,39033.37
2,224380.0,Sul,28/03/2017,11781.44
3,224381.0,Nordeste,29/03/2017,11365.97
2,224382.0,Sul,29/03/2017,11749.54
1,224383.0,Sudeste,29/03/2017,38189.86
5,224384.0,SIN,29/03/2017,66927.02
4,224385.0,Norte,29/03/2017,5621.65
4,224386.0,Norte,30/03/2017,5644.61
3,224387.0,Nordeste,30/03/2017,11110.1
2,224388.0,Sul,30/03/2017,11809.57
1,224389.0,Sudeste,30/03/2017,37905.77
5,224390.0,SIN,30/03/2017,66470.04999999999
2,224391.0,Sul,31/03/2017,11692.64
1,224392.0,Sudeste,31/03/2017,37399.32
3,224393.0,Nordeste,31/03/2017,10782.67
4,224394.0,Norte,31/03/2017,5530.22
5,224395.0,SIN,31/03/2017,65404.85
5,224396.0,SIN,01/04/2017,59120.4
1,224397.0,Sudeste,01/04/2017,33934.22
4,224398.0,Norte,01/04/2017,5239.42
3,224399.0,Nordeste,01/04/2017,10049.95
2,224400.0,Sul,01/04/2017,9896.81
4,224401.0,Norte,02/04/2017,4883.54
3,224402.0,Nordeste,02/04/2017,9238.32
2,224403.0,Sul,02/04/2017,8692.71
1,224404.0,Sudeste,02/04/2017,30748.18
5,224405.0,SIN,02/04/2017,53562.75
3,224406.0,Nordeste,03/04/2017,10218.51
2,224407.0,Sul,03/04/2017,11621.27
1,224408.0,Sudeste,03/04/2017,37282.14
5,224409.0,SIN,03/04/2017,64368.01
4,224410.0,Norte,03/04/2017,5246.09
5,224411.0,SIN,04/04/2017,67008.78
2,224412.0,Sul,04/04/2017,12122.88
4,224413.0,Norte,04/04/2017,5386.81
3,224414.0,Nordeste,04/04/2017,10625.42
1,224415.0,Sudeste,04/04/2017,38873.67
1,224416.0,Sudeste,05/04/2017,39884.48
5,224417.0,SIN,05/04/2017,67668.20000000001
2,224418.0,Sul,05/04/2017,11881.4
3,224419.0,Nordeste,05/04/2017,10648.37
4,224420.0,Norte,05/04/2017,5253.95
2,224421.0,Sul,06/04/2017,11526.84
5,224422.0,SIN,06/04/2017,67925.92
3,224423.0,Nordeste,06/04/2017,10749.29
4,224424.0,Norte,06/04/2017,5291.01
1,224425.0,Sudeste,06/04/2017,40358.78
4,224426.0,Norte,07/04/2017,5405.69
1,224427.0,Sudeste,07/04/2017,40009.37
2,224428.0,Sul,07/04/2017,11595.1
5,224429.0,SIN,07/04/2017,67819.62
3,224430.0,Nordeste,07/04/2017,10809.46
5,224431.0,SIN,08/04/2017,62363.16
1,224432.0,Sudeste,08/04/2017,36531.19
4,224433.0,Norte,08/04/2017,5242.12
3,224434.0,Nordeste,08/04/2017,10354.49
2,224435.0,Sul,08/04/2017,10235.36
2,224436.0,Sul,09/04/2017,8957.33
4,224437.0,Norte,09/04/2017,5082.78
3,224438.0,Nordeste,09/04/2017,9660.21
1,224439.0,Sudeste,09/04/2017,32986.4
5,224440.0,SIN,09/04/2017,56686.72
5,224441.0,SIN,10/04/2017,67707.56
2,224442.0,Sul,10/04/2017,11927.11
1,224443.0,Sudeste,10/04/2017,39369.8
3,224444.0,Nordeste,10/04/2017,10923.38
4,224445.0,Norte,10/04/2017,5487.27
5,224446.0,SIN,11/04/2017,69114.18
4,224447.0,Norte,11/04/2017,5470.14
3,224448.0,Nordeste,11/04/2017,11131.22
2,224449.0,Sul,11/04/2017,11960.7
1,224450.0,Sudeste,11/04/2017,40552.12
3,224451.0,Nordeste,12/04/2017,11168.78
4,224452.0,Norte,12/04/2017,5434.22
5,224453.0,SIN,12/04/2017,67674.55
2,224454.0,Sul,12/04/2017,11592.25
1,224455.0,Sudeste,12/04/2017,39479.3
4,224456.0,Norte,13/04/2017,5420.11
2,224457.0,Sul,13/04/2017,11360.59
1,224458.0,Sudeste,13/04/2017,37574.27
5,224459.0,SIN,13/04/2017,64937.92999999999
3,224460.0,Nordeste,13/04/2017,10582.96
3,224461.0,Nordeste,14/04/2017,8941.82
2,224462.0,Sul,14/04/2017,8706.26
1,224463.0,Sudeste,14/04/2017,31580.46
4,224464.0,Norte,14/04/2017,4798.95
5,224465.0,SIN,14/04/2017,54027.49
5,224466.0,SIN,15/04/2017,56510.49
1,224467.0,Sudeste,15/04/2017,32987.38
2,224468.0,Sul,15/04/2017,9203.12
3,224469.0,Nordeste,15/04/2017,9377.25
4,224470.0,Norte,15/04/2017,4942.74
5,224471.0,SIN,16/04/2017,53680.02
3,224472.0,Nordeste,16/04/2017,9274.63
2,224473.0,Sul,16/04/2017,8289.77
1,224474.0,Sudeste,16/04/2017,31307.91
4,224475.0,Norte,16/04/2017,4807.71
4,224476.0,Norte,17/04/2017,5389.27
3,224477.0,Nordeste,17/04/2017,10732.15
2,224478.0,Sul,17/04/2017,11023.51
1,224479.0,Sudeste,17/04/2017,37737.78
5,224480.0,SIN,17/04/2017,64882.71
4,224481.0,Norte,18/04/2017,5478.61
3,224482.0,Nordeste,18/04/2017,11085.05
2,224483.0,Sul,18/04/2017,11501.44
1,224484.0,Sudeste,18/04/2017,37691.24
5,224485.0,SIN,18/04/2017,65756.34
1,224486.0,Sudeste,19/04/2017,37114.06
5,224487.0,SIN,19/04/2017,65215.84
2,224488.0,Sul,19/04/2017,11507.24
3,224489.0,Nordeste,19/04/2017,11041.64
4,224490.0,Norte,19/04/2017,5552.9
1,224491.0,Sudeste,20/04/2017,37357.37
2,224492.0,Sul,20/04/2017,11455.96
3,224493.0,Nordeste,20/04/2017,10791.93
4,224494.0,Norte,20/04/2017,5509.4
5,224495.0,SIN,20/04/2017,65114.66
5,224496.0,SIN,21/04/2017,58154.39
3,224497.0,Nordeste,21/04/2017,9860.63
2,224498.0,Sul,21/04/2017,9533.49
1,224499.0,Sudeste,21/04/2017,33555.26
4,224500.0,Norte,21/04/2017,5205.01
4,224501.0,Norte,22/04/2017,5272.57
5,224502.0,SIN,22/04/2017,57980.76
2,224503.0,Sul,22/04/2017,9079.93
3,224504.0,Nordeste,22/04/2017,10311.9
1,224505.0,Sudeste,22/04/2017,33316.36
2,224506.0,Sul,23/04/2017,8226.09
3,224507.0,Nordeste,23/04/2017,9781.62
4,224508.0,Norte,23/04/2017,5001.33
5,224509.0,SIN,23/04/2017,53084.9
1,224510.0,Sudeste,23/04/2017,30075.86
4,224511.0,Norte,24/04/2017,5491.91
1,224512.0,Sudeste,24/04/2017,35426.1
2,224513.0,Sul,24/04/2017,10968.37
3,224514.0,Nordeste,24/04/2017,10674.51
5,224515.0,SIN,24/04/2017,62560.89
1,224516.0,Sudeste,25/04/2017,37133.21
2,224517.0,Sul,25/04/2017,11318.45
3,224518.0,Nordeste,25/04/2017,10792.59
4,224519.0,Norte,25/04/2017,5420.35
5,224520.0,SIN,25/04/2017,64664.6
3,224521.0,Nordeste,26/04/2017,10967.73
1,224522.0,Sudeste,26/04/2017,37929.15
5,224523.0,SIN,26/04/2017,65237.22
2,224524.0,Sul,26/04/2017,10725.24
4,224525.0,Norte,26/04/2017,5615.1
3,224526.0,Nordeste,27/04/2017,11033.06
5,224527.0,SIN,27/04/2017,65116.29
1,224528.0,Sudeste,27/04/2017,37724.55
2,224529.0,Sul,27/04/2017,10649.98
4,224530.0,Norte,27/04/2017,5708.7
5,224531.0,SIN,28/04/2017,62204.72
1,224532.0,Sudeste,28/04/2017,35412.23
2,224533.0,Sul,28/04/2017,10515.24
3,224534.0,Nordeste,28/04/2017,10748.95
4,224535.0,Norte,28/04/2017,5528.3
2,224536.0,Sul,29/04/2017,9148.39
3,224537.0,Nordeste,29/04/2017,10161.51
4,224538.0,Norte,29/04/2017,5188.79
1,224539.0,Sudeste,29/04/2017,32025.41
5,224540.0,SIN,29/04/2017,56524.1
5,224541.0,SIN,30/04/2017,50035.57
1,224542.0,Sudeste,30/04/2017,28221.93
2,224543.0,Sul,30/04/2017,7753.1
3,224544.0,Nordeste,30/04/2017,9192.69
4,224545.0,Norte,30/04/2017,4867.85
2,224546.0,Sul,01/05/2017,7995.44
3,224547.0,Nordeste,01/05/2017,8744.39
4,224548.0,Norte,01/05/2017,4839.58
1,224549.0,Sudeste,01/05/2017,28346.53
5,224550.0,SIN,01/05/2017,49925.94
3,224551.0,Nordeste,02/05/2017,10124.79
4,224552.0,Norte,02/05/2017,5341.47
5,224553.0,SIN,02/05/2017,60720.18
2,224554.0,Sul,02/05/2017,10642.82
1,224555.0,Sudeste,02/05/2017,34611.1
5,224556.0,SIN,03/05/2017,62485.33
1,224557.0,Sudeste,03/05/2017,35579.42
2,224558.0,Sul,03/05/2017,11128.91
3,224559.0,Nordeste,03/05/2017,10408.66
4,224560.0,Norte,03/05/2017,5368.34
1,224561.0,Sudeste,04/05/2017,36242.05
3,224562.0,Nordeste,04/05/2017,10482.89
4,224563.0,Norte,04/05/2017,5532.26
2,224564.0,Sul,04/05/2017,11121.7
5,224565.0,SIN,04/05/2017,63378.9
1,224566.0,Sudeste,05/05/2017,36447.12
5,224567.0,SIN,05/05/2017,63635.36
2,224568.0,Sul,05/05/2017,11109.47
4,224569.0,Norte,05/05/2017,5577.72
3,224570.0,Nordeste,05/05/2017,10501.05
2,224571.0,Sul,06/05/2017,9579.31
3,224572.0,Nordeste,06/05/2017,9937.86
4,224573.0,Norte,06/05/2017,5347.21
5,224574.0,SIN,06/05/2017,58420.579999999994
1,224575.0,Sudeste,06/05/2017,33556.2
2,224576.0,Sul,07/05/2017,8259.94
4,224577.0,Norte,07/05/2017,5197.6
5,224578.0,SIN,07/05/2017,52607.69
1,224579.0,Sudeste,07/05/2017,29803.57
3,224580.0,Nordeste,07/05/2017,9346.58
5,224581.0,SIN,08/05/2017,62377.41
3,224582.0,Nordeste,08/05/2017,10436.54
1,224583.0,Sudeste,08/05/2017,35218.94
2,224584.0,Sul,08/05/2017,10924.76
4,224585.0,Norte,08/05/2017,5797.17
1,224586.0,Sudeste,09/05/2017,35819.36
5,224587.0,SIN,09/05/2017,63298.71
4,224588.0,Norte,09/05/2017,5785.5
3,224589.0,Nordeste,09/05/2017,10526.79
2,224590.0,Sul,09/05/2017,11167.06
2,224591.0,Sul,10/05/2017,11110.27
4,224592.0,Norte,10/05/2017,5747.84
1,224593.0,Sudeste,10/05/2017,36172.65
5,224594.0,SIN,10/05/2017,63785.23
3,224595.0,Nordeste,10/05/2017,10754.47
1,224596.0,Sudeste,11/05/2017,35761.04
4,224597.0,Norte,11/05/2017,5636.98
3,224598.0,Nordeste,11/05/2017,10866.65
2,224599.0,Sul,11/05/2017,11186.77
5,224600.0,SIN,11/05/2017,63451.44
3,224601.0,Nordeste,12/05/2017,10613.8
2,224602.0,Sul,12/05/2017,11145.95
1,224603.0,Sudeste,12/05/2017,35478.67
4,224604.0,Norte,12/05/2017,5558.05
5,224605.0,SIN,12/05/2017,62796.47
4,224606.0,Norte,13/05/2017,5370.23
1,224607.0,Sudeste,13/05/2017,32935.04
2,224608.0,Sul,13/05/2017,9514.72
3,224609.0,Nordeste,13/05/2017,10037.13
5,224610.0,SIN,13/05/2017,57857.119999999995
3,224611.0,Nordeste,14/05/2017,9357.99
2,224612.0,Sul,14/05/2017,7815.86
1,224613.0,Sudeste,14/05/2017,29635.23
5,224614.0,SIN,14/05/2017,51935.869999999995
4,224615.0,Norte,14/05/2017,5126.79
4,224616.0,Norte,15/05/2017,5835.2
1,224617.0,Sudeste,15/05/2017,35689.81
5,224618.0,SIN,15/05/2017,62901.869999999995
3,224619.0,Nordeste,15/05/2017,10911.69
2,224620.0,Sul,15/05/2017,10465.17
5,224621.0,SIN,16/05/2017,64584.6
4,224622.0,Norte,16/05/2017,5970.74
1,224623.0,Sudeste,16/05/2017,36423.95
2,224624.0,Sul,16/05/2017,10992.86
3,224625.0,Nordeste,16/05/2017,11197.05
5,224626.0,SIN,17/05/2017,64403.61
1,224627.0,Sudeste,17/05/2017,36109.13
2,224628.0,Sul,17/05/2017,11049.47
3,224629.0,Nordeste,17/05/2017,11269.35
4,224630.0,Norte,17/05/2017,5975.66
3,224631.0,Nordeste,18/05/2017,10991.32
4,224632.0,Norte,18/05/2017,5876.09
5,224633.0,SIN,18/05/2017,63940.06
2,224634.0,Sul,18/05/2017,10936.91
1,224635.0,Sudeste,18/05/2017,36135.74
4,224636.0,Norte,19/05/2017,5721.29
3,224637.0,Nordeste,19/05/2017,10715.34
2,224638.0,Sul,19/05/2017,10578.16
1,224639.0,Sudeste,19/05/2017,36489.66
5,224640.0,SIN,19/05/2017,63504.450000000004
4,224641.0,Norte,20/05/2017,5429.83
3,224642.0,Nordeste,20/05/2017,9975.66
2,224643.0,Sul,20/05/2017,9136.82
1,224644.0,Sudeste,20/05/2017,33287.77
5,224645.0,SIN,20/05/2017,57830.079999999994
1,224646.0,Sudeste,21/05/2017,30131.28
5,224647.0,SIN,21/05/2017,52259.88
2,224648.0,Sul,21/05/2017,7750.7
4,224649.0,Norte,21/05/2017,5147.23
3,224650.0,Nordeste,21/05/2017,9230.67
1,224651.0,Sudeste,22/05/2017,35618.63
3,224652.0,Nordeste,22/05/2017,10477.19
4,224653.0,Norte,22/05/2017,5890.92
2,224654.0,Sul,22/05/2017,10309.68
5,224655.0,SIN,22/05/2017,62296.42
3,224656.0,Nordeste,23/05/2017,10697.86
4,224657.0,Norte,23/05/2017,5925.2
1,224658.0,Sudeste,23/05/2017,36109.5
5,224659.0,SIN,23/05/2017,63581.380000000005
2,224660.0,Sul,23/05/2017,10848.82
5,224661.0,SIN,24/05/2017,63253.509999999995
4,224662.0,Norte,24/05/2017,5874.59
3,224663.0,Nordeste,24/05/2017,10613.37
2,224664.0,Sul,24/05/2017,10863.67
1,224665.0,Sudeste,24/05/2017,35901.88
5,224666.0,SIN,25/05/2017,63251.240000000005
4,224667.0,Norte,25/05/2017,5858.43
3,224668.0,Nordeste,25/05/2017,10616.15
2,224669.0,Sul,25/05/2017,11006.01
1,224670.0,Sudeste,25/05/2017,35770.65
2,224671.0,Sul,26/05/2017,11041.3
1,224672.0,Sudeste,26/05/2017,36104.22
5,224673.0,SIN,26/05/2017,63484.729999999996
4,224674.0,Norte,26/05/2017,5850.16
3,224675.0,Nordeste,26/05/2017,10489.05
5,224676.0,SIN,27/05/2017,58325.07
3,224677.0,Nordeste,27/05/2017,9979.99
1,224678.0,Sudeste,27/05/2017,33304.77
2,224679.0,Sul,27/05/2017,9517.75
4,224680.0,Norte,27/05/2017,5522.56
2,224681.0,Sul,28/05/2017,8096.01
3,224682.0,Nordeste,28/05/2017,9220.07
1,224683.0,Sudeste,28/05/2017,29296.26
5,224684.0,SIN,28/05/2017,51834.38
4,224685.0,Norte,28/05/2017,5222.04
5,224686.0,SIN,29/05/2017,60655.54
3,224687.0,Nordeste,29/05/2017,9818.51
2,224688.0,Sul,29/05/2017,10569.7
4,224689.0,Norte,29/05/2017,5686.91
1,224690.0,Sudeste,29/05/2017,34580.42
5,224691.0,SIN,30/05/2017,61775.759999999995
4,224692.0,Norte,30/05/2017,5677.92
3,224693.0,Nordeste,30/05/2017,9949.35
1,224694.0,Sudeste,30/05/2017,35050.67
2,224695.0,Sul,30/05/2017,11097.82
1,224696.0,Sudeste,31/05/2017,35226.95
3,224697.0,Nordeste,31/05/2017,10120.95
5,224698.0,SIN,31/05/2017,62055.84
4,224699.0,Norte,31/05/2017,5604.79
2,224700.0,Sul,31/05/2017,11103.15
4,224701.0,Norte,01/06/2017,5680.23
2,224702.0,Sul,01/06/2017,10851.32
1,224703.0,Sudeste,01/06/2017,35174.54
5,224704.0,SIN,01/06/2017,62030.1
3,224705.0,Nordeste,01/06/2017,10324.01
4,224706.0,Norte,02/06/2017,5679.44
2,224707.0,Sul,02/06/2017,10787.17
3,224708.0,Nordeste,02/06/2017,10477.44
5,224709.0,SIN,02/06/2017,61977.71000000001
1,224710.0,Sudeste,02/06/2017,35033.66
5,224711.0,SIN,03/06/2017,56492.59
3,224712.0,Nordeste,03/06/2017,9931.15
1,224713.0,Sudeste,03/06/2017,32066.48
2,224714.0,Sul,03/06/2017,9163.65
4,224715.0,Norte,03/06/2017,5331.31
5,224716.0,SIN,04/06/2017,51297.229999999996
1,224717.0,Sudeste,04/06/2017,29266.09
2,224718.0,Sul,04/06/2017,7947.68
3,224719.0,Nordeste,04/06/2017,8995.72
4,224720.0,Norte,04/06/2017,5087.74
2,224721.0,Sul,05/06/2017,10790.1
1,224722.0,Sudeste,05/06/2017,35715.65
5,224723.0,SIN,05/06/2017,62119.840000000004
4,224724.0,Norte,05/06/2017,5652.98
3,224725.0,Nordeste,05/06/2017,9961.11
5,224726.0,SIN,06/06/2017,63871.100000000006
1,224727.0,Sudeste,06/06/2017,36781.65
4,224728.0,Norte,06/06/2017,5661.13
3,224729.0,Nordeste,06/06/2017,10367.88
2,224730.0,Sul,06/06/2017,11060.44
1,224731.0,Sudeste,07/06/2017,37273.1
5,224732.0,SIN,07/06/2017,64525.54
4,224733.0,Norte,07/06/2017,5755.26
3,224734.0,Nordeste,07/06/2017,10409.29
2,224735.0,Sul,07/06/2017,11087.89
3,224736.0,Nordeste,08/06/2017,10349.18
5,224737.0,SIN,08/06/2017,64724.05
2,224738.0,Sul,08/06/2017,11046.61
4,224739.0,Norte,08/06/2017,5741.83
1,224740.0,Sudeste,08/06/2017,37586.43
3,224741.0,Nordeste,09/06/2017,10529.98
2,224742.0,Sul,09/06/2017,11132.96
4,224743.0,Norte,09/06/2017,5765.34
5,224744.0,SIN,09/06/2017,64423.2
1,224745.0,Sudeste,09/06/2017,36994.92
4,224746.0,Norte,10/06/2017,5490.42
5,224747.0,SIN,10/06/2017,57346.22
3,224748.0,Nordeste,10/06/2017,9948.29
1,224749.0,Sudeste,10/06/2017,32331.12
2,224750.0,Sul,10/06/2017,9576.39
5,224751.0,SIN,11/06/2017,50676.95
3,224752.0,Nordeste,11/06/2017,9112.75
2,224753.0,Sul,11/06/2017,8145.18
1,224754.0,Sudeste,11/06/2017,28249.29
4,224755.0,Norte,11/06/2017,5169.73
4,224756.0,Norte,12/06/2017,5581.38
3,224757.0,Nordeste,12/06/2017,10235.95
2,224758.0,Sul,12/06/2017,10632.75
1,224759.0,Sudeste,12/06/2017,34466.17
5,224760.0,SIN,12/06/2017,60916.25
1,224761.0,Sudeste,13/06/2017,35988.64
4,224762.0,Norte,13/06/2017,5513.87
2,224763.0,Sul,13/06/2017,11069.64
5,224764.0,SIN,13/06/2017,62865.95
3,224765.0,Nordeste,13/06/2017,10293.8
5,224766.0,SIN,14/06/2017,63296.43
1,224767.0,Sudeste,14/06/2017,36326.71
4,224768.0,Norte,14/06/2017,5621.57
3,224769.0,Nordeste,14/06/2017,10262.88
2,224770.0,Sul,14/06/2017,11085.27
1,224771.0,Sudeste,15/06/2017,31988.13
2,224772.0,Sul,15/06/2017,9321.93
3,224773.0,Nordeste,15/06/2017,9690.88
4,224774.0,Norte,15/06/2017,5146.39
5,224775.0,SIN,15/06/2017,56147.33
1,224776.0,Sudeste,16/06/2017,33665.24
