dt,SMA_1,SMA_32,CrossOver_x,EMA_33,EMA_88,CrossOver_y,BBands_mid_4_4.0,BBands_top_4_4.0,BBands_bot_4_4.0
2018-01-29,135.10167528731245,153.39580290367792,0.0,,,0.0,130.59899211314462,146.51335076158966,114.6846334646996
2018-01-30,153.18695804749987,151.35231530913563,1.0,,,0.0,135.54255337684486,178.8027286325939,92.28237812109585
2018-01-31,164.50905275323754,149.64002401865656,0.0,,,0.0,144.42347334199192,206.0169536236056,82.82999306037827
2018-02-01,181.0029079159936,148.41689240226043,0.0,,,0.0,158.45014850101086,225.32883428739493,91.57146271462678
2018-02-02,182.07845303867407,147.20840655971898,0.0,,,0.0,170.19434293885126,218.34538924387036,122.04329663383218
2018-02-03,185.3237082066869,146.10133494117795,0.0,,,0.0,178.22853047864805,210.54476107155784,145.9122998857382
2018-02-04,191.4955339805825,145.18713287807117,0.0,,,0.0,184.97515078548423,201.3221946206729,168.6281069502956
2018-02-05,191.74052132701425,146.32675144226764,0.0,,,0.0,187.65955413823943,204.1488112769016,171.1702969995773
2018-02-06,179.6925729442971,147.11999572926538,0.0,,,0.0,187.0630841146452,206.95025527105804,167.17591295823237
2018-02-07,181.97299107142857,147.97762664264386,0.0,,,0.0,186.2254048308306,208.03839971556923,164.41240994609197
2018-02-08,182.16219008264463,148.83429358503065,0.0,,,0.0,183.89206885634613,202.42952415268329,165.35461356000897
2018-02-09,182.82865168539328,149.75100209127248,0.0,,,0.0,181.6641014459409,186.39130230214985,176.93690058973195
2018-02-10,184.4714417319208,150.8669480893242,0.0,,,0.0,182.8588186428468,186.79401627952132,178.92362100617228
2018-02-11,189.58167938931305,152.43269897982722,0.0,,,0.0,184.760990722318,196.39036332109515,173.13161812354076
2018-02-12,187.286046511628,153.94997811667224,0.0,,,0.0,186.0419548295638,196.40906485279777,175.67484480632982
2018-02-13,189.28,155.544232508365,0.0,,,0.0,187.65479190821543,195.80927244809868,179.50031136833223
2018-02-14,197.11111111111111,157.41718081725153,0.0,,,0.0,190.81470925301304,205.77757425102425,175.85184425500182
2018-02-15,202.5805889803673,159.57658635037822,0.0,,,0.0,194.0644366507766,218.61189946972013,169.51697383183307
2018-02-16,211.600974081914,162.24615289781497,0.0,,,0.0,200.1431685433481,232.6654150352471,167.62092205144916
2018-02-17,211.9906427422796,164.94505912966045,0.0,,,0.0,205.820829228918,230.94731086652445,180.69434759131155
2018-02-18,212.3803114026452,167.690454745623,0.0,,,0.0,209.6381293018015,225.97404276647092,193.30221583713208
2018-02-19,217.73663777079315,170.46541021122957,0.0,,,0.0,213.427141499408,223.4403382877522,203.41394471106372
2018-02-20,240.14253882047387,173.90982172608045,0.0,,,0.0,220.56253268404797,266.6836065932668,174.44145877482907
2018-02-21,245.8162322185384,177.4948928878224,0.0,,,0.0,229.01893005311263,285.940552720964,172.09730738526133
2018-02-22,247.03902403435072,181.06204360849392,0.0,,,0.0,237.68360821103903,284.91035266629416,190.45686375578387
2018-02-23,246.2468228619836,184.36288700299164,0.0,,,0.0,244.81115448383665,255.7346520722622,233.88765689541108
2018-02-24,246.428812349636,187.59413406476355,0.0,,,0.0,246.3827228661272,248.14026197389228,244.62518375836208
2018-02-25,247.1269977560488,190.95060883454929,0.0,,,0.0,246.7104142505048,248.227968616194,245.1928598848156
2018-02-26,246.3563332282472,194.42392826554004,0.0,,,0.0,246.5397415489789,247.9204878823889,245.1589952155689
2018-02-27,239.6115163600313,197.7426408707692,0.0,,,0.0,244.8809149234908,257.1094544809651,232.6523753660165
2018-02-28,234.47688245981155,201.039250544743,0.0,,,0.0,241.8929324510347,262.6313068297374,221.15455807233204
2018-03-01,234.3108579881657,204.4584583793757,0.0,,,0.0,238.68889750906396,258.3407775080504,219.03701751007745
2018-03-02,234.9780649302249,207.5795955557168,0.0,,,0.0,235.84433043455837,244.59957056344223,227.0890903056745
2018-03-03,232.2961876065563,210.05175897943727,0.0,,,0.0,234.0154982461896,238.1058167993109,229.92517969306837
2018-03-04,231.86068856663707,212.156497598606,0.0,,,0.0,233.361449772896,238.61573876661797,228.107160779174
2018-03-05,238.3661124179835,213.9490977392932,0.0,,,0.0,234.3752633803504,244.75522259349896,223.99530416720185
2018-03-06,243.7587454498484,215.8766068771424,0.0,,,0.0,236.5704335102563,256.09960827621154,217.04125874430105
2018-03-07,247.06594054316912,217.80605163765748,0.0,,,0.0,240.26287174440952,263.3017307561085,217.2240127327105
2018-03-08,246.87166573051616,219.53655575484288,0.0,,,0.0,244.01561603537928,258.0789546268574,229.95227744390112
2018-03-09,247.07421923157307,221.26573381436037,0.0,,,0.0,246.19264273877667,251.8228308010712,240.56245467648213
2018-03-10,248.49907503976664,223.41593700484376,0.0,,,0.0,247.37772513625623,249.9875888836156,244.76786138889685
2018-03-11,247.27332973210704,225.45657258799,0.0,,,0.0,247.42957243349076,249.96396261173683,244.89518225524463
2018-03-12,245.1399783739352,227.4246284720928,0.0,,,0.0,246.99665059434548,251.8079203589684,242.18538082972256
2018-03-13,240.35046841242644,229.2221852448126,0.0,,,0.0,245.3157128895588,257.74963320767233,232.8817925714453
2018-03-14,238.67196905368013,230.9159517236176,0.0,,,0.0,242.8589363930372,256.7892096396352,228.9286631464392
2018-03-15,239.6352195980644,232.48012485514104,0.0,,,0.0,240.94940885952656,250.91603878110809,230.98277893794503
2018-03-16,238.1297020959108,234.0689890921499,0.0,,,0.0,239.19683979002045,242.6245550655843,235.7691245144566
2018-03-17,237.4343019103396,235.573811026848,0.0,,,0.0,238.46779816449876,241.6846177208318,235.25097860816567
2018-03-18,238.03071046241945,236.8525485065764,0.0,,,0.0,238.3074835166836,241.5531198343268,235.06184719904036
2018-03-19,239.62151296494744,238.01007738109453,0.0,,,0.0,238.30405685840432,241.52727394556,235.08083977124863
2018-03-20,240.5772990502664,238.91558753635556,0.0,,,0.0,238.91595609699323,243.91068526469635,233.9212269292901
2018-03-21,241.41970663645577,239.83524578304852,0.0,,,0.0,239.91230727852223,244.94795412553904,234.87666043150548
2018-03-22,238.79428772832887,240.66068254322616,-1.0,,,0.0,240.10320159499963,244.0545220669177,236.15188112308155
2018-03-23,237.7574531951741,241.2863330252381,0.0,,,0.0,239.6371866525563,245.40088868531691,233.87348461979565
2018-03-24,235.09156444195668,241.12849007590935,0.0,,,0.0,238.26575300047887,247.3345156930532,229.19699030790457
2018-03-25,233.02221126049648,240.7286769209706,0.0,,,0.0,236.16637915648903,245.21700090028224,227.11575741269584
2018-03-26,227.17840100753165,240.10803245138248,0.0,,,0.0,233.26240747628967,248.83470084032325,217.6901141122562
2018-03-27,207.5138790171456,238.8976279562313,0.0,,,0.0,225.70151393178256,269.2784306278912,182.12459723567392
2018-03-28,164.13832629807473,236.32605026712,0.0,,,0.0,207.9632043958121,316.0002247073477,99.92618408427654
2018-03-29,164.12632978102522,233.73227939290047,0.0,,,0.0,190.7392340259443,300.7402625518387,80.73820550004992
2018-03-30,165.2881264357578,231.19889793063524,0.0,,,0.0,175.26666538300083,249.76233062069292,100.7710001453087
2018-03-31,152.27043344211103,228.46948908945024,0.0,,,0.0,161.45580398924218,182.75231650788288,140.1592914706015
2018-04-01,148.5101960784314,225.78303014003208,0.0,,,0.0,157.54877143433134,186.71852193492217,128.37902093374052
2018-04-02,139.76297652520756,222.82840884431465,0.0,,,0.0,151.45793312037694,188.1945942285932,114.72127201216072
2018-04-03,143.52039559863763,219.9703566777025,0.0,,,0.0,146.0160004110969,165.05987561168047,126.97212521051335
2018-04-04,143.26706107160905,217.18819647348545,0.0,,,0.0,143.7651573184714,156.22964320536158,131.30067143158124
2018-04-05,146.25150531332872,214.5129094968196,0.0,,,0.0,143.20048462719575,152.4161158331491,133.9848534212424
2018-04-06,149.5941088144005,211.7387843842076,0.0,,,0.0,145.658267699494,155.8819935184104,135.43454188057757
2018-04-07,152.05937201150542,208.87317896425935,0.0,,,0.0,147.7930118027109,161.10560015417673,134.4804234512451
2018-04-08,152.75799270604878,205.92605559434935,0.0,,,0.0,150.16574471132083,160.3546821793037,139.97680724333802
2018-04-09,167.66468760917263,203.45083752805735,0.0,,,0.0,155.51904028528185,183.9594516852828,127.0786288852809
2018-04-10,172.64117995704203,201.1248050507283,0.0,,,0.0,161.2808080709422,197.47391415989043,125.087701981994
2018-04-11,169.28789746280307,198.6494557514482,0.0,,,0.0,165.58793943376662,196.0745468091988,135.10133205833444
2018-04-12,163.12635759282463,196.0198628720956,0.0,,,0.0,168.1800306554606,181.88176949885772,154.47829181206345
2018-04-13,163.29489581326504,193.46220404207463,0.0,,,0.0,167.0875827064837,183.30604203150875,150.86912338145862
2018-04-14,157.20960764308583,190.86405214303275,0.0,,,0.0,163.22968962799465,180.3128039378443,146.14657531814498
2018-04-15,153.36912248520645,188.198338187768,0.0,,,0.0,159.2499958835955,175.99935427628745,142.50063749090353
2018-04-16,147.95005381849927,185.33317675715656,0.0,,,0.0,155.45591994001416,177.83606409976437,133.07577578026394
2018-04-17,164.23450407379624,183.0239518189655,0.0,,,0.0,155.69082200514694,179.4067233276343,131.9749206826596
2018-04-18,166.694741591418,180.8133405589992,0.0,,,0.0,158.06210549223,188.84512606053207,127.27908492392793
2018-04-19,168.9806020886989,178.6555246723204,0.0,,,0.0,161.9649753931031,195.01998974176104,128.90996104444514
2018-04-20,171.49330868732233,176.5265182886446,0.0,,,0.0,167.85078911030888,178.61338908731815,157.0881891332996
2018-04-21,172.82826140840422,174.40936086233643,0.0,,,0.0,169.99922844396087,179.42110432889027,160.57735255903148
2018-04-22,175.19150711430254,172.33972962726915,1.0,,,0.0,172.123419824682,181.1088089964195,163.1380306529445
2018-04-23,179.9473158166641,170.5007617550296,0.0,,,0.0,174.8650982566733,187.74192198240183,161.98827453094475
2018-04-24,183.78958545480808,168.81426588814318,0.0,,,0.0,177.93916744854474,194.9016022478172,160.97673264927226
2018-04-25,185.93170123018405,167.27802016277528,0.0,,,0.0,181.2150274039897,197.557028565249,164.8730262427304
2018-04-26,182.3368324667681,165.69410207547128,0.0,,,0.0,183.00135874210608,191.7138742936792,174.28884319053296
2018-04-27,179.532573935881,164.20516997948218,0.0,,,0.0,182.89767327191032,192.20127879743268,173.59406774638796
2018-04-28,177.02787464705813,163.25248234291695,0.0,,,0.0,181.20724556997283,194.45384728302267,167.960643856923
2018-04-29,175.32002380689522,163.6019103900676,0.0,,,0.0,178.55432621415062,189.14773711044035,167.9609153178609
2018-04-30,184.60715297507048,164.2419361148815,0.0,,,0.0,179.1219063412262,193.1355936573368,165.10821902511566
2018-05-01,187.1204268292683,164.92419550217872,0.0,,,0.0,181.01886956457304,200.86927634023655,161.1684627889095
2018-05-02,220.49522013428,167.056220086309,0.0,,,0.0,191.88570593637849,260.2556216957026,123.51579017705436
2018-05-03,233.91053733861645,169.72498075068978,0.0,,,0.0,206.5333343193088,291.43478086123685,121.63188777738075
2018-05-04,237.5671962455624,172.78136261695087,0.0,,,0.0,219.7733451369318,299.35262681607776,140.19406345778586
2018-05-05,242.35663025474315,175.86999494995416,0.0,,,0.0,233.5823959933005,266.09378898914184,201.0710029974592
2018-05-06,242.76317481320945,178.97924850437917,0.0,,,0.0,239.1493846630329,253.7500346502057,224.54873467586
2018-05-07,243.82371015438468,182.02837990566215,0.0,,,0.0,241.6276778669749,251.2465746236139,232.00878111033597
2018-05-08,229.41279416375312,184.52271382282945,0.0,,,0.0,239.5890773465226,263.18764495230454,215.99050974074063
2018-05-09,202.9776318888426,186.11390944399625,0.0,,,0.0,229.74432775504744,295.60130337909555,163.88735213099935
2018-05-10,203.9685265106218,187.71423862538916,0.0,,,0.0,220.0456656794005,289.4122477322771,150.679083626524
2018-05-11,205.3139700266431,188.89077870093507,0.0,,,0.0,210.41823064746515,254.4095076463985,166.4269536485318
2018-05-12,204.3744503903601,189.88244340197627,0.0,,,0.0,204.1586447041169,207.5126184025379,200.80467100569592
2018-05-13,203.79499894102656,190.9607903231708,0.0,,,0.0,204.3629864671629,206.7147599589072,202.01121297541857
2018-05-14,231.41017445917865,193.0946596002443,0.0,,,0.0,211.2233984543021,257.893152202275,164.55364470632918
2018-05-15,259.17591496495413,196.0909414487346,0.0,,,0.0,224.68888468887985,315.98536207880863,133.39240729895104
