dt,close,Soma_Volumes,SMA_18,SMA_40,CrossOver_x,EMA_31,EMA_75,CrossOver_y,BBands_mid_5_1.0,BBands_top_5_1.0,BBands_bot_5_1.0,log_return,log_volume,BBands_distance_indicator,return_shifted,market_order_signal
2019-12-06,193.5,2.0,5.298585566319887,5.305683963367252,0.0,5.291510050848976,5.286810551541994,0.0,5.250212384254548,5.270900860166818,5.229086837049443,0.01825344030935039,0.6931471805599453,0.01045274432473654,0.02411122333389848,1
2019-12-09,198.22222222222223,9.0,5.29978514186321,5.306207730314365,0.0,5.291377600412391,5.286878483724994,0.0,5.265966336330377,5.279549250959018,5.2521963826816584,0.02411122333389848,2.197224577336219,0.006838003904374958,0.03171393777840503,1
2019-12-10,204.609375,32.0,5.300647218635964,5.307150981627074,0.0,5.293261529284375,5.287794289933417,0.0,5.277177074143344,5.303049338023307,5.250617617647202,0.03171393777840503,3.4657359027997265,0.013106428918405098,0.018836367656716035,1
2019-12-12,208.5,5.0,5.302197497578516,5.308428298643059,0.0,5.296243582089217,5.28920193639367,0.0,5.293135561377367,5.326909686937983,5.258180751530372,0.018836367656716035,1.6094379124341003,0.017178853118819525,-0.04162167469081979,-1
2019-12-16,200.0,15.0,5.299241644792809,5.308118894528937,0.0,5.296373319687743,5.289442883737505,0.0,5.303137329065487,5.328593318129558,5.277016368263207,-0.04162167469081979,2.70805020110221,0.012892808511022199,-0.04604393850140642,-1
2019-12-18,191.0,8.0,5.293675760910097,5.305764289538752,0.0,5.29367332614256,5.288482234271502,0.0,5.300646249815204,5.329859009697128,5.27055435833458,-0.04604393850140642,2.0794415416798357,0.014823990673582248,0.06807225111431503,1
2019-12-19,204.45454545454547,5.5,5.291557472162829,5.3054230316886954,0.0,5.2953613533690564,5.289333885182034,0.0,5.30684482466164,5.336129882047385,5.276676212695149,0.06807225111431503,1.7047480922384253,0.014861228758009234,0.14657782143612685,1
2019-12-26,236.73076923076923,13.0,5.298449918186519,5.309755270053948,0.0,5.306990837949594,5.294434933839295,0.0,5.338196819113048,5.409733423081491,5.261145708040329,0.14657782143612685,2.5649493574615367,0.03711280641706465,0.061513031001600105,1
2019-12-27,251.75,4.0,5.311350733556331,5.315024341010446,0.0,5.322364522345895,5.301349042292505,0.0,5.3789155949854734,5.481083409832903,5.265109154136121,0.061513031001600105,1.3862943611198906,0.05388895062689214,-0.22762228485204794,-1
2020-01-07,200.5,3.0,5.313529343004809,5.3141942259680075,0.0,5.3210311508320025,5.301334972389097,0.0,5.379376770766116,5.481203191180135,5.265993862434578,-0.22762228485204794,1.0986122886681096,0.053698824232585145,0.0,0
2020-01-08,200.5,2.0,5.310103679540519,5.315587606822699,0.0,5.319779498295819,5.301321272556086,0.0,5.388098941455416,5.4812814797842035,5.285332743882255,0.0,0.6931471805599453,0.048909012861248914,-0.0024968801985876254,0
2020-01-15,200.0,10.0,5.308491464284543,5.314925309986971,0.0,5.318451525739551,5.301242337893548,0.0,5.384018590790451,5.4803263741538295,5.277437428820171,-0.0024968801985876254,2.3025850929940455,0.05063547740369534,0.009950330853167877,1
2020-01-20,202.0,2.0,5.310979834749956,5.3143104152228435,0.0,5.317818065849983,5.301427849507248,0.0,5.351621138570348,5.443979375474255,5.2498567593017595,0.009950330853167877,0.6931471805599453,0.048454644544471716,0.009852296443011888,1
2020-01-22,204.0,5.0,5.313561865916247,5.315416953714453,0.0,5.317836939020576,5.3018707050262845,0.0,5.305292980284462,5.312530252680945,5.2980029477044495,0.009852296443011888,1.6094379124341003,0.0036317943083719537,0.003974932614816851,0
2020-01-24,204.8125,8.0,5.3194872113775284,5.315271022208849,1.0,5.318103595061395,5.302408195202037,0.0,5.3095663587259265,5.318855625985343,5.300189991250915,0.003974932614816851,2.0794415416798357,0.00466634094338592,0.025012604258435545,1
2020-01-28,210.0,1.0,5.32391185197855,5.315639650225505,0.0,5.319941196009619,5.3036104565055835,0.0,5.318916245379257,5.335251254538464,5.3023099663682505,0.025012604258435545,0.0,0.008234949720194677,-0.11003998137978499,-1
2020-01-30,188.1176470588236,17.0,5.322656816232608,5.313440326331122,0.0,5.314958015815171,5.301914882201895,0.0,5.307207875650684,5.342873370635923,5.270223157377686,-0.11003998137978499,2.833213344056216,0.01815856043080199,0.09080861945189778,1
2020-01-31,206.0,1.0,5.3269850110298735,5.3138384408042505,0.0,5.31577030786476,5.302606780050685,0.0,5.3111646329303825,5.347622476378077,5.273327158165206,0.09080861945189778,0.0,0.0185695593029019,0.004842624475787538,0
2020-02-03,207.0,8.0,5.330622410316464,5.313469148090272,0.0,5.316838045495067,5.303410929397578,0.0,5.314121960445879,5.351449786656114,5.27534655816888,0.004842624475787538,2.0794415416798357,0.019021217569075016,-0.026929411878631626,-1
2020-02-05,201.5,3.0,5.331503572291297,5.312904855712713,0.0,5.316151068843754,5.303473592769712,0.0,5.31085607442252,5.3481806130066145,5.272084219725152,-0.026929411878631626,1.0986122886681096,0.01901951000384231,-0.007972139880383367,-1
2020-02-07,199.9,5.0,5.330237311605899,5.313258523873592,0.0,5.315014999691268,5.303325150588828,0.0,5.300831849642887,5.333897765304886,5.266635079924288,-0.007972139880383367,1.6094379124341003,0.016812502358514073,0.0005001250416825087,0
2020-02-12,200.0,2.0,5.327947757851656,5.312622398401652,0.0,5.313979526251602,5.303193687579658,0.0,5.312614671248861,5.327420495437463,5.297586336045585,0.0005001250416825087,0.6931471805599453,0.007458263252915883,-0.04299449157285551,-1
2020-02-13,191.5833333333333,12.0,5.325675473705827,5.31223827463263,0.0,5.310412578619465,5.301962849564573,0.0,5.298300699742479,5.322709108534179,5.273281583045006,-0.04299449157285551,2.4849066497880004,0.01235562370824688,0.06279711886903527,1
2020-02-14,204.0,1.0,5.32918297233764,5.313482546823681,0.0,5.310896036347792,5.302391399217824,0.0,5.295296140570892,5.316033061845349,5.27412007686081,0.06279711886903527,0.0,0.010477479372732355,-0.04512043528046927,-1
2020-02-17,195.0,2.5,5.326633284977212,5.312681955184717,0.0,5.30856911918889,5.301628895390109,0.0,5.288755127044344,5.310376812677136,5.266655593211355,-0.04512043528046927,0.916290731874155,0.010929434403613615,0.023888215174695304,1
2020-02-18,199.7142857142857,3.5,5.3165877110501745,5.3122891410584945,0.0,5.3078430191782315,5.3015044165830645,0.0,5.288567610816429,5.310119892501911,5.266540577523488,0.023888215174695304,1.252762968495368,0.010893966729273384,-0.005259395341202122,-1
2020-02-19,198.66666666666663,12.0,5.30200346253371,5.310808857913195,-1.0,5.306837270386605,5.301245766549972,0.0,5.287220307024225,5.308366539229749,5.265617233825574,-0.005259395341202122,2.4849066497880004,0.0106865126534372,-0.004639303148197271,0
2020-02-20,197.7471264367816,43.5,5.301241298581059,5.309171473745166,0.0,5.305608233150055,5.3008731827830955,0.0,5.293433538870355,5.308092364570935,5.278556631210225,-0.004639303148197271,3.7727609380946383,0.007383664962273638,-0.0037853465110542217,0
2020-02-21,197.0,2.0,5.300271444762426,5.307310404780389,0.0,5.304222561837154,5.300412174834635,0.0,5.286374411342855,5.294421080589158,5.278262467613357,-0.0037853465110542217,0.6931471805599453,0.004039609296493448,-0.012771565679488006,-1
2020-02-26,194.5,5.0,5.298745485783553,5.305140135527797,0.0,5.302143785204839,5.299634633976098,0.0,5.285868275999441,5.294762956806338,5.276893769288947,-0.012771565679488006,1.6094379124341003,0.004467237445449736,-0.019031716298216317,-1
2020-02-27,190.8333333333333,9.0,5.295640145026314,5.303379794567081,0.0,5.299046656664584,5.298394670841144,0.0,5.2768353989144,5.291144514129211,5.262318556939446,-0.019031716298216317,2.197224577336219,0.007206239805871925,0.021599111803462634,1
2020-02-28,195.0,6.0,5.29313029596738,5.30368501684385,0.0,5.297438439260753,5.2977345749001525,-1.0,5.273082078000067,5.2853886561053125,5.2606221589686655,0.021599111803462634,1.791759469228055,0.006191466048293518,-0.015504186535965303,-1
2020-03-04,192.0,3.0,5.2895463446112965,5.301070654709645,0.0,5.2949881986909935,5.296696131774251,0.0,5.2671706375511995,5.278452161240595,5.255760387474411,-0.015504186535965303,1.0986122886681096,0.005672821733524617,-0.007843177461025697,-1
2020-03-05,190.5,15.0,5.28406697491229,5.299153092228031,0.0,5.29221412429562,5.295486070434068,0.0,5.26044241411911,5.27004331268835,5.250748444004213,-0.007843177461025697,2.70805020110221,0.004823642346609518,-0.03268046747267128,-1
2020-03-06,184.375,8.0,5.28301187319005,5.298082915151902,0.0,5.2876737468113895,5.293496956605006,0.0,5.24987089331011,5.267905449581278,5.231505109128395,-0.03268046747267128,2.0794415416798357,0.009099582762863108,0.0033840979842398866,0
2020-03-10,185.0,6.0,5.277070958722742,5.296885158253377,0.0,5.283596567005563,5.291639169969121,0.0,5.243729176263633,5.265134118100337,5.2218560225770965,0.0033840979842398866,1.791759469228055,0.010818679615442956,0.020693231481513585,1
2020-03-11,188.8681318681319,13.65,5.271912893528764,5.297608287806533,0.0,5.280989730473062,5.290340122805613,0.0,5.237232216314557,5.253057172112847,5.22115279905314,0.020693231481513585,2.6137395216309685,0.007975755005467027,-0.01267354347742522,-1
2020-03-12,186.48960739030025,43.3,5.267622588576177,5.296706637984644,0.0,5.277781210647742,5.288757717517633,0.0,5.23135750487237,5.243677305007131,5.218884032077894,-0.01267354347742522,3.7681526350084438,0.00619815948274637,0.012709907510490837,1
2020-03-13,188.875,4.0,5.264459631367235,5.29622136443315,0.0,5.27552675500935,5.287531866024785,0.0,5.229618458198008,5.239663893416351,5.219471087357355,0.012709907510490837,1.3862943611198906,0.005048115750350949,-0.03168083049366732,-1
2020-03-16,182.98507462686567,33.5,5.259558508319039,5.295342272633732,0.0,5.271519769563457,5.285552189555982,0.0,5.228128580832037,5.240247366442462,5.215861126733583,-0.03168083049366732,3.5115454388310208,0.006096408868388492,8.156274218418247e-05,0
2020-03-17,183.0,10.0,5.257076947126554,5.294024994778979,0.0,5.267753391378764,5.283622829660821,0.0,5.2259808547694915,5.240064073161734,5.2116964627929665,8.156274218418247e-05,2.3025850929940455,0.0070916648130542855,-0.01000302544993481,-1
2020-03-18,181.17857142857144,28.0,5.250448843464225,5.29188308180603,0.0,5.263620362841716,5.281496961562414,0.0,5.217680090053033,5.23264150272573,5.202491429254844,-0.01000302544993481,3.332204510175204,0.0075372328930407555,-0.022545372712260203,-1
2020-03-19,177.13953488372093,43.0,5.245230749430545,5.28842120156542,0.0,5.258417356124462,5.27888094980965,0.0,5.2074931089654,5.227989097815078,5.186568228674486,-0.022545372712260203,3.7612001156935624,0.01035447710621562,-0.012151780755711883,-1
2020-03-20,175.0,2.5,5.237965047806259,5.284183087515439,0.0,5.252815342262294,5.2760393694182195,0.0,5.192182307608055,5.210018530198663,5.1740221679816525,-0.012151780755711883,0.916290731874155,0.008998604743524017,-0.03193304710300904,-1
2020-03-24,169.5,10.0,5.229321929571992,5.280308822668157,0.0,5.245724874946659,5.272522468261644,0.0,5.177073719478617,5.203622486459688,5.149800847689757,-0.03193304710300904,2.3025850929940455,0.013453785955577611,-0.008888947417245774,-1
2020-03-25,168.0,10.0,5.220429171797074,5.277377286344333,0.0,5.23853408537306,5.268882947740984,0.0,5.159995209443581,5.187564463266613,5.131644291043748,-0.008888947417245774,2.3025850929940455,0.013978221914021592,0.0,0
2020-03-26,168.0,20.0,5.211682965018751,5.2727131819172,0.0,5.231745433233457,5.265326430565393,0.0,5.144745976264527,5.166710511874799,5.122288144532357,0.0,2.995732273553991,0.011104678823088661,-0.003727175391922799,0
2020-03-30,167.375,8.0,5.203432423785406,5.263779079364081,0.0,5.225128821196982,5.261766014737881,0.0,5.133295306832143,5.1496801038313285,5.116637569988522,-0.003727175391922799,2.0794415416798357,0.00826025769495589,0.00097972902002752,0
2020-03-31,167.5390625,12.8,5.196292326045514,5.252822998895062,0.0,5.218941239347799,5.258309539323623,0.0,5.124456789500032,5.128913921735843,5.119979702261182,0.00097972902002752,2.5494451709255714,0.002233547440267771,-0.011238795602844576,-1
2020-04-01,165.66666666666666,3.0,5.187228018521562,5.248255753054728,0.0,5.212468029951671,5.254675180036901,0.0,5.119885111604734,5.125019689829817,5.1147240333611625,-0.011238795602844576,1.0986122886681096,0.0025739027491444764,0.006143064513714158,1
2020-04-02,166.6875,8.0,5.179339601663155,5.243802314434844,0.0,5.206710777902547,5.25126452582441,0.0,5.118314993367561,5.123160657681056,5.113445734212351,0.006143064513714158,2.0794415416798357,0.002428721316436262,-0.04856521759329535,-1
2020-04-03,158.78571428571428,28.0,5.169367482971085,5.238347029510035,0.0,5.19855844936207,5.246838375939962,0.0,5.1072221657975545,5.126877960490866,5.087172261356059,-0.04856521759329535,3.332204510175204,0.009925772792611457,0.052574524543599566,1
2020-04-08,167.35714285714286,14.0,5.163975171187069,5.233738431133864,0.0,5.19383282062684,5.243701636489233,0.0,5.107200548158642,5.126842816171712,5.087164718094677,0.052574524543599566,2.6390573296152584,0.009918873886809615,-0.0309917533083377,-1
2020-04-09,162.25,6.0,5.156720841655891,5.228155986600869,0.0,5.187600920438493,5.23992581366592,0.0,5.1007770177570775,5.120123139081733,5.081049228081278,-0.0309917533083377,1.791759469228055,0.009767856387340398,-0.013964540350372978,-1
2020-04-13,160.0,10.0,5.147439202236417,5.22212917056194,0.0,5.180932642313077,5.235920540339348,0.0,5.0938487936676236,5.11485952722266,5.072387117610564,-0.013964540350372978,2.3025850929940455,0.010617304413416252,0.0020811662038244805,0
2020-04-14,160.33333333333334,6.0,5.138954432236562,5.215406805939558,0.0,5.17475836088229,5.232052059081919,0.0,5.086022493041855,5.104510478377681,5.067186253478926,0.0020811662038244805,1.791759469228055,0.009330514646930597,-0.003471020492878729,0
2020-04-15,159.77777777777777,9.0,5.129430287792248,5.211550668227043,0.0,5.16873753288921,5.228192539052236,0.0,5.087248440116801,5.104661941347849,5.069526326909143,-0.003471020492878729,2.197224577336219,0.008783451820645284,-0.011188927917805458,-1
2020-04-16,158.0,1.4,5.121179121067108,5.204985310143535,0.0,5.162423672941953,5.22416832733698,0.0,5.075625102277398,5.084062076510261,5.067116339401938,-0.011188927917805458,0.33647223662121284,0.004236383589443121,-0.021261151648928056,-1
2020-04-17,154.6761971830986,7.1,5.1117422765998555,5.197779102385295,0.0,5.155270298758527,5.21976142157858,0.0,5.066117061742903,5.079288983271084,5.052769322261763,-0.021261151648928056,1.9600947840472696,0.0066297209793997015,-0.04131024787637738,-1
2020-04-20,148.41666666666666,12.0,5.100714508533682,5.190414834779926,0.0,5.146242417019708,5.21455656439906,0.0,5.05139837483105,5.079060042037987,5.022949718760188,-0.04131024787637738,2.4849066497880004,0.014025741039264124,0.008386965572483085,1
2020-04-22,149.66666666666666,12.0,5.0913723684831504,5.183395648143997,0.0,5.138162689203872,5.2096422534963445,0.0,5.037650162041824,5.066219071706435,5.008241006027834,0.008386965572483085,2.4849066497880004,0.014492486762774736,-0.017492221661614238,-1
2020-04-23,147.07142857142858,14.0,5.081784953872405,5.175946155665672,0.0,5.129568558369529,5.2044589371106875,0.0,5.021022439219123,5.047830636116242,4.993475718974907,-0.017492221661614238,2.6390573296152584,0.013587056809895129,0.025491876126412905,1
2020-04-24,150.86875,16.0,5.07533765823739,5.17017773207301,0.0,5.122859180827325,5.19993753010346,0.0,5.011567804623615,5.028716141333631,4.994120264154937,0.025491876126412905,2.772588722239781,0.008648538006913082,-0.03967651111836901,-1
2020-04-27,145.0,5.0,5.067320806231382,5.161759146106675,0.0,5.114325958185076,5.194659198196417,0.0,4.998594442324542,5.012273743776296,4.984725419326916,-0.03967651111836901,1.6094379124341003,0.0068868633451855754,0.013698844358161821,1
2020-04-28,147.0,5.0,5.059944514540956,5.154857454439008,0.0,5.107016436065644,5.189786228727936,0.0,4.996680842360668,5.010710553837808,4.982451493909089,0.013698844358161821,1.6094379124341003,0.007064529922169254,0.0008067769699406924,0
2020-04-29,147.11864406779662,29.5,5.05277750140132,5.147239880047532,0.0,5.100160094797434,5.185036052489964,0.0,4.993229790192042,5.006067710945951,4.980224911513383,0.0008067769699406924,3.384390263345774,0.0064605200835902024,0.00934559449407768,1
2020-04-30,148.5,2.0,5.045994032377089,5.139919628929341,0.0,5.094218851264429,5.18059358371656,0.0,4.995166119747498,5.008208986546028,4.981950885938883,0.00934559449407768,0.6931471805599453,0.006564336570463115,-0.02184174191504873,-1
2020-05-05,145.29166666666666,12.0,5.038683242547369,5.132207655369967,0.0,5.087379407993667,5.175771904427079,0.0,4.987585422804344,4.996341486582527,4.978752012624714,-0.02184174191504873,2.4849066497880004,0.004397311803173074,-0.0002868205956856329,0
2020-05-06,145.25,8.0,5.030933074047846,5.1245406688558495,0.0,5.080908482730861,5.171048439605333,0.0,4.987926470498448,4.9962817991783,4.979500741671872,-0.0002868205956856329,2.0794415416798357,0.004195215152370667,-0.008643096156019325,-1
2020-05-07,144.0,5.38,5.025552468046958,5.1170017742182035,0.0,5.07431514247353,5.166240059171924,0.0,4.983826201344804,4.994621218784908,4.972913378636756,-0.008643096156019325,1.6826883741736929,0.00542685348424168,-0.02027148719380545,-1
2020-05-08,141.11029411764707,68.0,5.015929191863588,5.109522920467407,0.0,5.066956695432966,5.16109984181279,0.0,4.975563348513737,4.991880359813922,4.958975669767149,-0.02027148719380545,4.219507705176107,0.008225801428876174,-0.01138531202591686,-1
2020-05-11,139.51282051282053,39.0,5.007517195491765,5.101110509132659,0.0,5.059374876345116,5.15582702237283,0.0,4.963075067059943,4.979202940994526,4.9466828151282645,-0.01138531202591686,3.6635616461296463,0.008129673242458661,0.024446962652972637,1
2020-05-12,142.9655172413793,29.0,5.001168313237817,5.093617027723731,0.0,5.053593413666491,5.151192554377839,0.0,4.959817159604952,4.9740426264095055,4.945386405068956,0.024446962652972637,3.3672958299864737,0.007163810224730689,-0.0011584131037674084,0
2020-05-13,142.8,20.0,4.994591134924432,5.0862732024559865,0.0,5.04807633731499,5.1466339683156335,0.0,4.956374276683172,4.967450147062078,4.9451743561538795,-0.0011584131037674084,2.995732273553991,0.005568832590360521,0.0003747275872933997,0
2020-05-14,142.85352112676057,17.75,4.988201139321411,5.079836411300209,0.0,5.042897879944562,5.142183519876602,0.0,4.954759097391904,4.9642576360318476,4.9451694706201135,0.0003747275872933997,2.8763855159214247,0.004771968907504954,-0.5797931428188958,-1
2020-05-15,80.0,3.0,4.958211603867171,5.063371676051423,0.0,5.01220676582395,5.1280737345120695,0.0,4.864656249145129,5.04002398055582,4.651853601140945,-0.5797931428188958,1.0986122886681096,0.09643939511799186,0.5808179955860258,1
2020-05-18,143.0,3.0,4.95364391557487,5.056093271195028,0.0,5.009191999321006,5.124057772644559,0.0,4.870022181743168,5.046554513828427,4.655500107615887,0.5808179955860258,1.0986122886681096,0.0971469479399589,0.013889112160667239,1
2020-05-19,145.0,5.0,4.952303371953396,5.049463710949341,0.0,5.00719393319896,5.120446372259942,0.0,4.873139514428012,5.050556850827714,4.657307490147302,0.013889112160667239,1.6094379124341003,0.09768531553247087,0.0,0
2020-05-20,145.0,13.4,4.950469477178877,5.0424048468111025,0.0,5.005317113461966,5.1169174321879005,0.0,4.8764995606115455,5.054798214532802,4.659360180888192,0.0,2.5952547069568657,0.09822202847843459,0.013698844358161821,1
2020-05-21,147.0,7.0,4.950441381211925,5.03657793427225,0.0,5.004393293140982,5.113785889376678,0.0,4.882801922586371,5.062789640960743,4.663148947819567,0.013698844358161821,1.9459101490553132,0.09925229605789705,-0.013698844358161821,-1
2020-05-22,145.0,15.0,4.948130245279607,5.030387671200807,0.0,5.00268680492281,5.110409795641445,0.0,4.976733742420574,4.985419436908425,4.967971945155886,-0.013698844358161821,2.70805020110221,0.00436181761345207,-0.03509131981127034,-1
2020-05-25,140.0,5.0,4.946157003730679,5.023636067470854,0.0,4.99897878149268,5.106314721780879,0.0,4.972587226458725,4.988610388521792,4.956303136103412,-0.03509131981127034,1.6094379124341003,0.008076461868918009,0.03967848381817607,1
2020-05-27,145.66666666666666,6.0,4.945630147720771,5.018444892461408,0.0,4.9978842521905085,5.103217888394635,0.0,4.973510161457327,4.989852437662638,4.95689637197237,0.03967848381817607,1.791759469228055,0.008238643598959965,-0.0325610160493115,-1
2020-05-28,141.0,0.2,4.943208848429866,5.012806441600204,0.0,4.994883675088908,5.09944444849635,0.0,4.967959730926678,4.986814516140406,4.94874259989423,-0.0325610160493115,-1.6094379124341003,0.00951740428239391,0.027973852042405767,1
2020-05-29,145.0,10.0,4.941821171050287,5.008723640869038,0.0,4.993758904357204,5.0964008612609915,0.0,4.965172920019498,4.9814186745191185,4.948658876423787,0.027973852042405767,2.3025850929940455,0.008189583321289377,0.024524389863084473,1
2020-06-01,148.6,5.0,4.9431329063915515,5.005478862006135,0.0,4.994229257321338,5.094009666470561,0.0,4.9701836013761955,4.99188182648547,4.9480041011779035,0.024524389863084473,1.6094379124341003,0.010968551483569568,0.017515994488043418,1
2020-06-03,151.2258064516129,15.5,4.945497927461079,5.002664754128723,0.0,4.995781088512464,5.092100608315986,0.0,4.9856490183193864,5.009000146673261,4.961739550947432,0.017515994488043418,2.740840023925201,0.011814049516393976,-0.025624147016466203,-1
2020-06-04,147.4,5.0,4.946841039574677,4.999303302822011,0.0,4.995616846874023,5.089618251578141,0.0,4.988015799927342,5.011353424337357,4.964120489829247,-0.025624147016466203,1.6094379124341003,0.011807136141085538,-0.008076723709205424,-1
2020-06-05,146.21428571428572,35.0,4.948853903970385,4.995702192708346,0.0,4.99496111930601,5.087002577564535,0.0,4.995102065279888,5.009466225045422,4.980528565787477,-0.008076723709205424,3.5553480614894135,0.007234162411397114,0.06478275120350663,1
2020-06-09,156.0,5.0,4.955328418904426,4.994065503531934,0.0,4.998481762397393,5.086042508935182,0.0,5.00988847151488,5.032829050507884,4.986409241207276,0.06478275120350663,1.6094379124341003,0.011603910544137551,0.006389798098770605,1
2020-06-10,157.0,7.0,4.96080692227101,4.992422595178098,0.0,5.00219143417267,5.085269653562022,0.0,5.021034490749737,5.049431643646011,4.991807311777886,0.006389798098770605,1.9459101490553132,0.014404090228350914,-0.0021253993123133696,0
2020-06-12,156.66666666666666,9.0,4.966190598375836,4.992062864685299,0.0,5.005517205524991,5.084462245907805,0.0,5.028188271756527,5.059155113933167,4.99623175557637,-0.0021253993123133696,2.197224577336219,0.01572824511215694,-0.027143181171388697,-1
2020-06-15,152.47142857142856,14.0,4.969907760419473,4.989532205026561,0.0,5.006872033680849,5.08299105983496,0.0,5.034810544848645,5.060903973678315,5.008017965013333,-0.027143181171388697,2.6390573296152584,0.01321996163618064,0.013863911288715336,1
2020-06-16,154.6,5.0,4.998279592141821,4.988229164086621,1.0,5.009029245295575,5.081904312540566,0.0,5.045665309346447,5.0562748455291615,5.0349420027760505,0.013863911288715336,1.6094379124341003,0.005333109562477993,-0.005513229466694192,-1
2020-06-17,153.75,8.0,5.002302470155163,4.987163326457749,0.0,5.010693330104821,5.080706006148573,0.0,5.042764376404877,5.0538256625130416,5.031579368448009,-0.005513229466694192,2.0794415416798357,0.005561458836340021,-0.005020712792906501,-1
2020-06-19,152.98000000000002,20.0,5.005278324481358,4.985907876697888,0.0,5.011930531917035,5.0794117515461465,0.0,5.037560333601245,5.047081942336831,5.027947191590528,-0.005020712792906501,2.995732273553991,0.004783614709461351,-0.021896594819575732,-1
2020-06-22,149.66666666666666,3.0,5.007014495330035,4.984179008130794,0.0,5.011710898728088,5.077606460320846,0.0,5.028433423844058,5.03934953053025,5.017396839415237,-0.021896594819575732,1.0986122886681096,0.005488062579619256,-0.006703935722190302,-1
2020-06-23,148.66666666666666,9.0,5.0076338265676705,4.98258047214776,0.0,5.011088557646832,5.075681162887916,0.0,5.023437440244422,5.038704355931539,5.007933827540668,-0.006703935722190302,2.197224577336219,0.007692328634365224,-0.011486684206633235,-1
2020-06-24,146.96875,16.0,5.00836491777984,4.981258475366888,0.0,5.009796952849975,5.073523277883984,0.0,5.0133410746127485,5.030326927035341,4.996061710278801,-0.011486684206633235,2.772588722239781,0.008565885149381596,0.005059926867740039,1
2020-06-25,147.71428571428572,7.0,5.0112244623981805,4.981137914643647,0.0,5.0088957855102825,5.071540770424899,0.0,5.005282820529422,5.0192366506298525,4.991131522369383,0.005059926867740039,1.9459101490553132,0.007026050825303682,0.005305052229693352,1
2020-06-26,148.5,10.0,5.012272677463874,4.980937629111303,0.0,5.008378377439347,5.069736592619343,0.0,4.999259324487033,5.005389125309465,4.993091717342143,0.005305052229693352,2.3025850929940455,0.0030743326202468287,-0.002247191956905148,0
2020-06-29,148.16666666666666,18.0,5.014919150864686,4.981125653416854,0.0,5.007753784140295,5.067921537842163,0.0,4.997234393854084,5.001354923844995,4.993096814820453,-0.002247191956905148,2.8903717578961645,0.0020645213897214883,-0.0008178624849017879,0
2020-06-30,148.04553624925106,33.38,5.01604167523295,4.980640908078585,0.0,5.007117225807137,5.0661309729477395,0.0,4.9963946945429685,4.999904671797286,4.992872353940516,-0.0008178624849017879,3.507956918233689,0.001758075841621674,0.032918017591487825,1
2020-07-01,153.0,7.0,5.017661206088659,4.9820138967634575,0.0,5.008590811373546,5.065207821547429,0.0,5.004518610108191,5.017668685999527,4.991193302856441,0.032918017591487825,1.9459101490553132,0.006618652484311613,-0.041189116936017456,-1
2020-07-02,146.82608695652175,11.5,5.016041778563494,4.981984069219336,0.0,5.007392834679118,5.0632810768548975,0.0,5.003326368686395,5.017483804452321,4.988965618071435,-0.041189116936017456,2.4423470353692043,0.007129305009707453,-0.012859949088753986,-1
2020-07-03,144.95,20.0,5.015138856290559,4.981612053855056,0.0,5.005482994296845,5.061088567141419,0.0,4.9985469095960084,5.016370856715791,4.98039949520284,-0.012859949088753986,2.995732273553991,0.008992355579023519,-0.006575555791663135,-1
2020-07-06,144.0,2.0,5.014322102110862,4.980839669253731,0.0,5.003290528342163,5.058790307673735,0.0,4.992907919532629,5.014068746130704,4.971289614286398,-0.006575555791663135,0.6931471805599453,0.010693967559266654,0.07145896398214457,1
2020-07-07,154.66666666666666,21.0,5.013829971167667,4.982448131166542,0.0,5.005707122328505,5.058333216505969,0.0,5.001853854702437,5.030560670713012,4.972298539713245,0.07145896398214457,3.044522437723423,0.01456347311809344,-0.01739174271186883,-1
2020-07-08,152.0,2.0,5.011982320088071,4.983604623873463,0.0,5.006852687146512,5.057441609693748,0.0,5.000507855773046,5.02804414074819,4.972191801184596,-0.01739174271186883,0.6931471805599453,0.013961270367523171,-0.026668247082161756,-1
2020-07-09,148.0,2.0,5.008771615621488,4.984289322289225,0.0,5.006252876448274,5.055902230138455,0.0,5.002087756645962,5.029135468122076,4.974288080432301,-0.026668247082161756,0.6931471805599453,0.013710128580783654,-0.01360565205577835,-1
2020-07-10,146.0,4.7,5.0063674314115545,4.985125679434198,0.0,5.004852411686201,5.054065171771295,0.0,5.003498778526936,5.029354526607269,4.976956726590715,-0.01360565205577835,1.547562508716013,0.013097951739789728,0.0,0
2020-07-14,146.0,1.0,5.003163496119985,4.986234197090448,0.0,5.003537692317441,5.052273208444478,0.0,5.006180943746875,5.029028962575399,4.982798662327546,0.0,0.0,0.011556545986937661,0.011915034577871353,1
2020-07-15,147.75,4.0,5.000922097658793,4.987050974339722,0.0,5.003038568195082,5.050820279266515,0.0,4.996874378846218,5.011589313674474,4.981939676826378,0.011915034577871353,1.3862943611198906,0.007412137717277056,-0.029186621086531694,-1
2020-07-16,143.5,3.0,4.997370416509164,4.987170418079431,0.0,5.000783645008176,5.048686035381131,0.0,4.985317486111966,4.996282460200209,4.974230947180125,-0.029186621086531694,1.0986122886681096,0.0055127665610513535,0.023773560000006633,1
2020-07-17,146.95238095238096,21.0,4.996351182362701,4.9878695363656576,0.0,5.000119782595701,5.0471876819188015,0.0,4.983883817467386,4.993621750850545,4.974050123462935,0.023773560000006633,3.044522437723423,0.004892828756379328,-0.034281537598421785,-1
