dt,close,Soma_Volumes,return,position_linear_regression,return_linear_regression,position_ridge_regression,return_ridge_regression,position_logistic_regression,return_logistic_regression,position_lgbm_regression,return_lgbm_regression,position_lgbm_classifier,return_lgbm_classifier,position_xgboost_regression,return_xgboost_regression,position_xgboost_classifier,return_xgboost_classifier,position_gnb,return_gnb,position_random_forest,return_random_forest,position_svc,return_svc,position_linear_svc,return_linear_svc
16/06/21,239.6176471,17,-0.34455596,1,0.2189520218946760,1,0.2189520218946760,1,0.2189520218946760,0,0,0,0,1,0.2189520218946760,0,0,1,0.2189520218946760,0,0,1,0.2189520218946760,1,0.2189520218946760
17/06/21,298.2692308,78,0.2189520218946760,1,0.1067618544070460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/06/21,331.875,80,0.1067618544070460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/06/21,243,5,-0.311696949,1,-0.316911711,1,-0.316911711,1,-0.316911711,0,0,0,0,0,0,0,0,1,-0.316911711,0,0,1,-0.316911711,1,-0.316911711
22/06/21,177,30,-0.316911711,1,0.5281454311476910,1,0.5281454311476910,1,0.5281454311476910,1,0.5281454311476910,1,0.5281454311476910,1,0.5281454311476910,1,0.5281454311476910,1,0.5281454311476910,1,0.5281454311476910,1,0.5281454311476910,1,0.5281454311476910
24/06/21,300.1538462,2.6,0.5281454311476910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/21,245,4,-0.203036953,1,0.112490141,1,0.112490141,1,0.112490141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/06/21,274.17,10,0.112490141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/06/21,247.9166667,12,-0.100655684,1,0.3813101660731210,0,0,1,0.3813101660731210,0,0,0,0,1,0.3813101660731210,0,0,0,0,0,0,0,0,0,0
30/06/21,363,2,0.3813101660731210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/21,292.3947368,0.76,-0.216298106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/21,329.4545455,5.5,0.1193336665068760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/07/21,243,5,-0.304376951,1,-0.289714314,1,-0.289714314,1,-0.289714314,0,0,0,0,0,0,0,0,1,-0.289714314,0,0,1,-0.289714314,1,-0.289714314
07/07/21,181.88,35,-0.289714314,1,-0.010390278,1,-0.010390278,1,-0.010390278,1,-0.010390278,1,-0.010390278,1,-0.010390278,1,-0.010390278,1,-0.010390278,1,-0.010390278,1,-0.010390278,1,-0.010390278
08/07/21,180,5,-0.010390278,1,0.6505875661411500,1,0.6505875661411500,1,0.6505875661411500,1,0.6505875661411500,1,0.6505875661411500,1,0.6505875661411500,1,0.6505875661411500,0,0,1,0.6505875661411500,1,0.6505875661411500,1,0.6505875661411500
15/07/21,345,4,0.6505875661411500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/21,338.78125,16,-0.018189798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/07/21,237.8571429,7,-0.353684366,0,0,1,-0.349692372,1,-0.349692372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.349692372
20/07/21,167.6666667,15,-0.349692372,1,0.3460822597035020,1,0.3460822597035020,1,0.3460822597035020,1,0.3460822597035020,1,0.3460822597035020,1,0.3460822597035020,1,0.3460822597035020,1,0.3460822597035020,1,0.3460822597035020,1,0.3460822597035020,1,0.3460822597035020
22/07/21,237,5,0.3460822597035020,0,0,0,0,1,0.3769972989882820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3769972989882820
23/07/21,345.5223881,67,0.3769972989882820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/07/21,322.4285714,7,-0.069175812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/07/21,339,4,0.05011848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/07/21,310.6005587,14.32,-0.087492398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/21,263.4444444,30.6,-0.164665201,1,0.020337662,1,0.020337662,1,0.020337662,0,0,0,0,0,0,0,0,1,0.020337662,0,0,1,0.020337662,1,0.020337662
02/08/21,268.8571429,7,0.020337662,1,-0.429394197,0,0,1,-0.429394197,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.429394197,0,0
03/08/21,175,20,-0.429394197,1,0.5317735079157310,1,0.5317735079157310,1,0.5317735079157310,1,0.5317735079157310,1,0.5317735079157310,1,0.5317735079157310,1,0.5317735079157310,1,0.5317735079157310,1,0.5317735079157310,1,0.5317735079157310,1,0.5317735079157310
04/08/21,297.8409091,44,0.5317735079157310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.075552837,0,0,0,0,0,0
05/08/21,276.1672457,20.15,-0.075552837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/21,252.5555556,9,-0.089375398,1,0.3300522053543460,0,0,1,0.3300522053543460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/08/21,351.3150685,14.6,0.3300522053543460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/08/21,272.6407407,27,-0.253528491,0,0,0,0,1,-0.545559928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/08/21,158,15,-0.545559928,1,0.5776740359069090,1,0.5776740359069090,1,0.5776740359069090,1,0.5776740359069090,1,0.5776740359069090,1,0.5776740359069090,1,0.5776740359069090,1,0.5776740359069090,1,0.5776740359069090,1,0.5776740359069090,1,0.5776740359069090
12/08/21,281.5384615,13,0.5776740359069090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1364982984788150,0,0,0,0,0,0
13/08/21,322.7142857,7,0.1364982984788150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/08/21,303.25,10,-0.06220982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/08/21,220.4047619,21,-0.319091865,0,0,1,0.3540452485158310,1,0.3540452485158310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3540452485158310
18/08/21,314.037037,13.5,0.3540452485158310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/08/21,320.5263158,19,0.02045345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/08/21,206.405,10,-0.440124123,1,0.4952050295184310,1,0.4952050295184310,1,0.4952050295184310,0,0,0,0,1,0.4952050295184310,0,0,1,0.4952050295184310,0,0,1,0.4952050295184310,1,0.4952050295184310
23/08/21,338.6764706,34,0.4952050295184310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/21,301.75,6,-0.115446428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/08/21,283.3333333,15,-0.062974799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/08/21,351,3,0.2141621626496130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/08/21,249.1136364,22,-0.34287706,1,0.3542086261779540,1,0.3542086261779540,1,0.3542086261779540,0,0,0,0,0,0,0,0,1,0.3542086261779540,0,0,1,0.3542086261779540,1,0.3542086261779540
30/08/21,355,14,0.3542086261779540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/21,350,10,-0.014184635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/21,195.4583333,12,-0.582585927,1,0.5632798791872210,1,0.5632798791872210,1,0.5632798791872210,1,0.5632798791872210,1,0.5632798791872210,1,0.5632798791872210,1,0.5632798791872210,1,0.5632798791872210,1,0.5632798791872210,1,0.5632798791872210,1,0.5632798791872210
02/09/21,343.3076923,2.6,0.5632798791872210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/09/21,228.9277778,18,-0.405220534,1,-0.18125491,1,-0.18125491,1,-0.18125491,0,0,0,0,0,0,0,0,1,-0.18125491,0,0,1,-0.18125491,1,-0.18125491
08/09/21,190.9767442,43,-0.18125491,1,0.2572366741827160,1,0.2572366741827160,1,0.2572366741827160,1,0.2572366741827160,1,0.2572366741827160,1,0.2572366741827160,1,0.2572366741827160,0,0,1,0.2572366741827160,1,0.2572366741827160,1,0.2572366741827160
09/09/21,247,1,0.2572366741827160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/09/21,230.4272727,27.5,-0.069453044,0,0,0,0,1,0.4036091240028220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/21,345,1,0.4036091240028220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/21,225.7319495,106.23,-0.424196186,0,0,1,0.2086154067241550,1,0.2086154067241550,0,0,0,0,0,0,0,0,1,0.2086154067241550,0,0,1,0.2086154067241550,1,0.2086154067241550
17/09/21,278.0952381,31.5,0.2086154067241550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/21,185,3.4,-0.407607813,1,0.5382304416185500,1,0.5382304416185500,1,0.5382304416185500,1,0.5382304416185500,1,0.5382304416185500,1,0.5382304416185500,1,0.5382304416185500,1,0.5382304416185500,1,0.5382304416185500,1,0.5382304416185500,1,0.5382304416185500
21/09/21,316.9,10,0.5382304416185500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/09/21,336.4594595,11.1,0.059891398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/09/21,215,7,-0.447839637,1,0.2772053326132090,1,0.2772053326132090,1,0.2772053326132090,0,0,0,0,0,0,0,0,1,0.2772053326132090,0,0,1,0.2772053326132090,1,0.2772053326132090
24/09/21,283.6790123,8.1,0.2772053326132090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/21,324.4230769,13,0.1342050962177140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/09/21,320,1,-0.013727461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/09/21,289.6,15,-0.099820335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/21,240.5714286,56,-0.185483615,1,0.1660557791037160,1,0.1660557791037160,1,0.1660557791037160,0,0,0,0,0,0,0,0,1,0.1660557791037160,0,0,1,0.1660557791037160,1,0.1660557791037160
04/10/21,284.028,25,0.1660557791037160,1,-0.03612974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/21,273.9493088,21.7,-0.03612974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/10/21,271.0869565,23,-0.010503443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/10/21,206.954955,88.8,-0.269938482,1,0.1764896900492190,1,0.1764896900492190,1,0.1764896900492190,0,0,1,0.1764896900492190,1,0.1764896900492190,0,0,1,0.1764896900492190,1,0.1764896900492190,1,0.1764896900492190,1,0.1764896900492190
08/10/21,246.9018405,4.89,0.1764896900492190,1,-0.135049653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/10/21,215.7113556,53.63,-0.135049653,1,0.1298647853449540,0,0,1,0.1298647853449540,0,0,0,0,1,0.1298647853449540,0,0,0,0,0,0,1,0.1298647853449540,1,0.1298647853449540
14/10/21,245.625,12,0.1298647853449540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/10/21,232.3513514,37,-0.055555311,0,0,0,0,0,0,0,0,0,0,1,0.096926773,0,0,0,0,0,0,0,0,0,0
18/10/21,256,7,0.096926773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/10/21,241.6,5,-0.057893978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/10/21,221.4782609,11.5,-0.086959026,0,0,0,0,1,-0.235538466,0,0,0,0,1,-0.235538466,0,0,0,0,0,0,1,-0.235538466,0,0
21/10/21,175,2,-0.235538466,1,0.2011900410983370,1,0.2011900410983370,1,0.2011900410983370,1,0.2011900410983370,1,0.2011900410983370,1,0.2011900410983370,1,0.2011900410983370,1,0.2011900410983370,1,0.2011900410983370,1,0.2011900410983370,1,0.2011900410983370
22/10/21,214,10,0.2011900410983370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/10/21,248,23,0.1474527311431310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/10/21,213.125,16,-0.151549898,0,0,0,0,0,0,0,0,0,0,1,-0.013411698,0,0,0,0,0,0,0,0,0,0
27/10/21,210.2857143,3.5,-0.013411698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/10/21,237.5277778,36,0.1218174254663370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/10/21,258,12,0.082675009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/21,260,3,0.007722046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/11/21,217.4038462,26,-0.178924965,0,0,0,0,1,0.057176316,0,0,0,0,1,0.057176316,0,0,0,0,0,0,0,0,0,0
04/11/21,230.1964286,28,0.057176316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/11/21,191.25,4,-0.185351509,1,0.097364834,1,0.097364834,1,0.097364834,1,0.097364834,1,0.097364834,1,0.097364834,1,0.097364834,1,0.097364834,1,0.097364834,1,0.097364834,1,0.097364834
08/11/21,210.8076923,13,0.097364834,1,-0.023416939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/21,205.9285714,7,-0.023416939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/21,215.8275862,29,0.046950509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/11/21,235.25,2.8,0.086168902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/11/21,217.4,25,-0.078909804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/11/21,216.35,10,-0.004841508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/11/21,225.0666667,15,0.039499188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/11/21,225.8571429,7,0.003506034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/11/21,217.8181818,6.6,-0.036242002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.081940027,0,0,0,0
25/11/21,200.6818182,11,-0.081940027,0,0,0,0,1,0.068917368,1,0.068917368,1,0.068917368,1,0.068917368,1,0.068917368,1,0.068917368,1,0.068917368,1,0.068917368,0,0
26/11/21,215,3,0.068917368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/11/21,218.5714286,6.3,0.016474837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/11/21,227.61875,16,0.040559215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/12/21,255.3802817,7.1,0.1150816547895810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/21,241.8,5,-0.054642797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/21,222.1666667,9,-0.084683087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/21,199.2380952,63,-0.108927283,1,0.058778357,0,0,1,0.058778357,1,0.058778357,1,0.058778357,1,0.058778357,1,0.058778357,1,0.058778357,1,0.058778357,1,0.058778357,0,0
15/12/21,211.3,40,0.058778357,1,0.03774784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/21,219.4285714,7,0.03774784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/12/21,230,7.8,0.047052544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/12/21,215.0909091,5.5,-0.067018537,0,0,0,0,0,0,0,0,0,0,1,-0.032814441,0,0,0,0,0,0,0,0,0,0
28/12/21,208.1473684,9.5,-0.032814441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.096499316,1,-0.096499316,0,0
29/12/21,189,0.7,-0.096499316,1,0.047338681,1,0.047338681,1,0.047338681,1,0.047338681,1,0.047338681,1,0.047338681,1,0.047338681,1,0.047338681,1,0.047338681,1,0.047338681,0,0
03/01/22,198.1621622,18.5,0.047338681,1,-0.113695169,0,0,0,0,1,-0.113695169,1,-0.113695169,1,-0.113695169,1,-0.113695169,0,0,0,0,0,0,0,0
04/01/22,176.8656716,26.8,-0.113695169,1,0.1299334854012500,0,0,1,0.1299334854012500,1,0.1299334854012500,1,0.1299334854012500,1,0.1299334854012500,1,0.1299334854012500,1,0.1299334854012500,1,0.1299334854012500,1,0.1299334854012500,0,0
06/01/22,201.40625,32,0.1299334854012500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/01/22,209.8333333,12,0.040989552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/01/22,196.1764706,17,-0.067298951,0,0,0,0,0,0,1,-0.112597319,1,-0.112597319,1,-0.112597319,1,-0.112597319,0,0,1,-0.112597319,0,0,0,0
11/01/22,175.2857143,35,-0.112597319,1,0.1565926834828110,0,0,1,0.1565926834828110,1,0.1565926834828110,1,0.1565926834828110,1,0.1565926834828110,1,0.1565926834828110,1,0.1565926834828110,1,0.1565926834828110,1,0.1565926834828110,0,0
13/01/22,205,15,0.1565926834828110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/01/22,212,3,0.033576296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/22,189.0795455,44,-0.114418473,0,0,0,0,1,0.049661027,1,0.049661027,1,0.049661027,1,0.049661027,1,0.049661027,0,0,1,0.049661027,0,0,0,0
20/01/22,198.7064935,38.5,0.049661027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/22,154.9032258,15.5,-0.249028257,1,0.2952054033707560,1,0.2952054033707560,1,0.2952054033707560,1,0.2952054033707560,1,0.2952054033707560,1,0.2952054033707560,1,0.2952054033707560,1,0.2952054033707560,1,0.2952054033707560,1,0.2952054033707560,1,0.2952054033707560
25/01/22,208.0973451,11.3,0.2952054033707560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/01/22,196.443038,39.5,-0.057633469,0,0,0,0,0,0,1,-0.003145552,1,-0.003145552,0,0,1,-0.003145552,0,0,1,-0.003145552,0,0,0,0
27/01/22,195.826087,11.5,-0.003145552,0,0,0,0,0,0,0,0,0,0,0,0,1,0.033865604,0,0,0,0,0,0,0,0
31/01/22,202.5714286,7,0.033865604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/02/22,204,4,0.007027436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/02/22,180.9230769,13,-0.120048042,0,0,0,0,1,0.112576481,1,0.112576481,1,0.112576481,1,0.112576481,1,0.112576481,1,0.112576481,1,0.112576481,1,0.112576481,0,0
04/02/22,202.4814815,27,0.112576481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/02/22,189.0833333,34.8,-0.068460598,0,0,0,0,0,0,1,-0.033505605,1,-0.033505605,1,-0.033505605,1,-0.033505605,0,0,1,-0.033505605,0,0,0,0
08/02/22,182.8529412,17,-0.033505605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.015822979,0,0,0,0
09/02/22,185.7692308,13,0.015822979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/22,186.2117647,17,0.002379337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/02/22,184.5384615,26,-0.009026641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/02/22,182.8571429,14,-0.009152698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.058998341,0,0,1,-0.058998341,0,0
15/02/22,172.3809524,21,-0.058998341,0,0,0,0,1,0.1643197931568230,1,0.1643197931568230,1,0.1643197931568230,1,0.1643197931568230,1,0.1643197931568230,1,0.1643197931568230,1,0.1643197931568230,1,0.1643197931568230,0,0
16/02/22,203.1666667,30,0.1643197931568230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/02/22,181,60,-0.115529629,0,0,0,0,1,0.1486104994516420,1,0.1486104994516420,1,0.1486104994516420,1,0.1486104994516420,1,0.1486104994516420,0,0,1,0.1486104994516420,0,0,0,0
18/02/22,210,3,0.1486104994516420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/02/22,213.611875,16,0.017053169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/02/22,210.9362745,20.4,-0.012604629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/02/22,193.4649123,57,-0.086459907,0,0,0,0,1,0.082321877,1,0.082321877,1,0.082321877,1,0.082321877,1,0.082321877,0,0,1,0.082321877,0,0,0,0
25/02/22,210.0652174,23,0.082321877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/03/22,215,4.5,0.023219987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/22,217.6666667,6,0.012326812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/03/22,220,11,0.010662706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/03/22,194,3,-0.125769387,1,0.082959091,1,0.082959091,1,0.082959091,1,0.082959091,1,0.082959091,1,0.082959091,1,0.082959091,1,0.082959091,1,0.082959091,1,0.082959091,0,0
08/03/22,210.7804878,41,0.082959091,0,0,0,0,0,0,0,0,1,-0.017279992,0,0,0,0,0,0,0,0,0,0,0,0
09/03/22,207.1694915,59,-0.017279992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/22,228,16,0.095808371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/03/22,159.75,40,-0.355735536,1,0.3644692156655520,1,0.3644692156655520,1,0.3644692156655520,1,0.3644692156655520,1,0.3644692156655520,1,0.3644692156655520,1,0.3644692156655520,1,0.3644692156655520,1,0.3644692156655520,1,0.3644692156655520,1,0.3644692156655520
15/03/22,230,5,0.3644692156655520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/03/22,199.1333333,15,-0.144104692,0,0,0,0,1,0.090320984,1,0.090320984,1,0.090320984,1,0.090320984,1,0.090320984,0,0,1,0.090320984,0,0,0,0
18/03/22,217.9565217,23,0.090320984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/03/22,203,4,-0.071089622,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.002276177,0,0,0,0,0,0,0,0
22/03/22,202.5384615,13,-0.002276177,0,0,0,0,0,0,0,0,1,-0.016190257,1,-0.016190257,0,0,0,0,0,0,0,0,0,0
23/03/22,199.2857143,21,-0.016190257,0,0,0,0,0,0,0,0,0,0,0,0,1,0.068658287,0,0,0,0,0,0,0,0
24/03/22,213.4489796,49,0.068658287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/03/22,212.1428571,7,-0.00613793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/03/22,169,15,-0.227361187,1,0.1797182068788970,1,0.1797182068788970,1,0.1797182068788970,1,0.1797182068788970,1,0.1797182068788970,1,0.1797182068788970,1,0.1797182068788970,1,0.1797182068788970,1,0.1797182068788970,1,0.1797182068788970,1,0.1797182068788970
31/03/22,202.2727273,11,0.1797182068788970,0,0,0,0,0,0,0,0,1,-0.115902782,1,-0.115902782,0,0,0,0,0,0,0,0,0,0
01/04/22,180.1363636,22,-0.115902782,1,0.093373745,0,0,1,0.093373745,1,0.093373745,1,0.093373745,1,0.093373745,1,0.093373745,0,0,1,0.093373745,0,0,0,0
04/04/22,197.7666667,30,0.093373745,0,0,0,0,0,0,0,0,0,0,0,0,1,0.062737039,0,0,0,0,0,0,0,0
05/04/22,210.5714286,7,0.062737039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/04/22,202.4615385,26,-0.039274989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/04/22,204.59375,32,0.010476371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/04/22,196.0945946,74,-0.042429137,0,0,0,0,0,0,0,0,1,-0.102327236,1,-0.102327236,1,-0.102327236,0,0,1,-0.102327236,1,-0.102327236,0,0
11/04/22,177.0212766,47,-0.102327236,1,-0.120024127,1,-0.120024127,1,-0.120024127,1,-0.120024127,1,-0.120024127,1,-0.120024127,1,-0.120024127,1,-0.120024127,1,-0.120024127,1,-0.120024127,1,-0.120024127
12/04/22,157,5,-0.120024127,1,0.2066475530005920,1,0.2066475530005920,1,0.2066475530005920,1,0.2066475530005920,1,0.2066475530005920,1,0.2066475530005920,1,0.2066475530005920,1,0.2066475530005920,1,0.2066475530005920,1,0.2066475530005920,1,0.2066475530005920
13/04/22,193.0392157,51,0.2066475530005920,1,0.000947579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/22,193.2222222,36,0.000947579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/04/22,199.4,10,0.031471921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/04/22,193.1666667,6,-0.031759483,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.08394052,0,0,0,0,0,0,0,0
20/04/22,177.6140351,57,-0.08394052,1,0.093386705,0,0,1,0.093386705,1,0.093386705,1,0.093386705,1,0.093386705,1,0.093386705,1,0.093386705,1,0.093386705,1,0.093386705,0,0
22/04/22,195,10,0.093386705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
