data,close
2020-11-29,618.1827055695653
2020-11-30,576.3155743257533
2020-12-01,566.3527767067058
2020-12-02,550.0013623336171
2020-12-03,549.3294825232606
2020-12-04,549.3294825232606
2020-12-05,544.5470888760179
2020-12-06,545.8497307296943
2020-12-07,557.7205927986599
2020-12-08,588.0100138589926
2020-12-09,589.1328726299673
2020-12-10,581.8419180491276
2020-12-11,577.7614534962938
2020-12-12,578.2601907805896
2020-12-13,572.4629290528363
2020-12-14,558.7344176037668
2020-12-15,544.519920635253
2020-12-16,541.3310957645217
2020-12-17,541.2505229069974
2020-12-18,542.2183858852131
2020-12-19,543.5078858478745
2020-12-20,544.0000419285841
2020-12-21,548.2154123656206
2020-12-22,564.5647211511504
2020-12-23,592.4917877617407
2020-12-24,592.4917877617407
2020-12-25,592.4917877617407
2020-12-26,602.827200044562
2020-12-27,617.9911251229954
2020-12-28,638.5756912453508
2020-12-29,620.256470302048
2020-12-30,607.5974700400392
2020-12-31,607.5974700400392
2021-01-01,607.5974700400392
2021-01-02,601.1579211678587
2021-01-03,595.078267488205
2021-01-04,612.4634092281855
2021-01-05,604.8059049127789
2021-01-06,604.1827540669184
2021-01-07,613.7817641555105
2021-01-08,617.1972369663803
2021-01-09,617.7383818737636
2021-01-10,621.8966882099453
2021-01-11,645.0417932894774
2021-01-12,667.3945277473991
2021-01-13,668.720779795203
2021-01-14,665.8836420734592
2021-01-15,660.2040460582601
2021-01-16,659.5805520161164
2021-01-17,652.6420122951995
2021-01-18,650.6011891306651
2021-01-19,647.6204277716997
2021-01-20,647.2085700561018
2021-01-21,639.3026013063486
2021-01-22,637.3140134877951
2021-01-23,632.7695039652136
2021-01-24,630.7049744361913
2021-01-25,626.5514355066798
2021-01-26,628.7742280121399
2021-01-27,637.2890070618255
2021-01-28,636.9593154611771
2021-01-29,633.0163574592414
2021-01-30,633.6643149221245
2021-01-31,633.6353842541691
2021-02-01,631.3920048609862
2021-02-02,625.7847867274108
2021-02-03,618.3524974074627
2021-02-04,619.2011096602413
2021-02-05,619.2902872432452
2021-02-06,618.3385303784023
2021-02-07,618.3042967146853
2021-02-08,625.6218216068287
2021-02-09,624.0570644433286
2021-02-10,624.6440647841694
2021-02-11,623.7970197599453
2021-02-12,621.6081542373671
2021-02-13,620.1492359611811
2021-02-14,620.0730283729494
2021-02-15,619.0878611966473
2021-02-16,618.279278033878
2021-02-17,617.6288660185243
2021-02-18,615.573964947111
2021-02-19,616.7656999898616
2021-02-20,616.7656999898616
2021-02-21,616.7656999898616
2021-02-22,611.3066492232515
2021-02-23,603.0198864481797
2021-02-24,594.756792656379
2021-02-25,593.587905808098
2021-02-26,589.4723909026993
2021-02-27,586.7789069957124
2021-02-28,583.5146862124411
2021-03-01,569.1671419354743
2021-03-02,561.1162967059242
2021-03-03,552.6301945748935
2021-03-04,552.040995998521
2021-03-05,552.8370776792816
2021-03-06,550.8216249849424
2021-03-07,550.3526438105816
2021-03-08,560.5481687947995
2021-03-09,572.1507741819617
2021-03-10,575.5388370576376
2021-03-11,574.2212939919154
2021-03-12,574.6626201440181
2021-03-13,576.0097476676908
2021-03-14,573.0630729652006
2021-03-15,578.7681404417328
2021-03-16,588.5465360597593
2021-03-17,591.8985024555764
2021-03-18,588.6374295660717
2021-03-19,588.2106335890602
2021-03-20,587.1397406122712
2021-03-21,583.8977941092123
2021-03-22,582.5218243290316
2021-03-23,595.2115991909571
2021-03-24,611.8201741226176
2021-03-25,620.6764069320213
2021-03-26,623.744371185695
2021-03-27,627.5936909326891
2021-03-28,636.5326129774525
2021-03-29,637.1015286927844
2021-03-30,631.696505715365
2021-03-31,625.910099625484
2021-04-01,627.0457354128591
2021-04-02,627.0457354128591
2021-04-03,625.7943998274777
2021-04-04,625.8059857413616
2021-04-05,638.150393478416
2021-04-06,643.5620043223031
2021-04-07,641.7941592916278
2021-04-08,643.1811237757998
2021-04-09,644.3837606873936
2021-04-10,644.8806003990439
2021-04-11,644.9748202962478
2021-04-12,650.3937142523979
2021-04-13,666.8587711853281
2021-04-14,681.1982142790724
2021-04-15,685.126627576353
2021-04-16,687.0590985703054
2021-04-17,689.9557406145046
2021-04-18,693.7403584715838
2021-04-19,705.8037949979832
2021-04-20,719.1544371589616
2021-04-21,731.8018489291705
2021-04-22,725.1577561568417
2021-04-23,719.274742328969
2021-04-24,716.1894167805102
2021-04-25,709.9545191250263
2021-04-26,707.5162339382643
2021-04-27,694.8959719131778
2021-04-28,690.5865499008265
2021-04-29,691.0060489737723
2021-04-30,697.8882665078854
2021-05-01,698.6677738773524
2021-05-02,705.2522207289522
2021-05-03,741.3273764120325
2021-05-04,759.3435488384036
2021-05-05,762.752074454746
2021-05-06,750.9794386669216
2021-05-07,751.5503045042727
2021-05-08,748.311045488944
2021-05-09,742.1830018894077
2021-05-10,746.6870788632255
2021-05-11,763.8836881272912
2021-05-12,765.644800834151
2021-05-13,763.1264630889475
2021-05-14,762.0445150055211
2021-05-15,760.2852537460672
2021-05-16,757.012713453271
2021-05-17,750.6977217782902
2021-05-18,756.002456187048
2021-05-19,765.4511139734
2021-05-20,763.6394056486702
2021-05-21,764.0006642278848
2021-05-22,768.224156821195
2021-05-23,769.0174966532416
2021-05-24,771.9791321769776
2021-05-25,780.7373556339992
2021-05-26,805.9764904342506
2021-05-27,813.5938363910923
2021-05-28,820.4293310235947
2021-05-29,829.1022113413737
2021-05-30,836.1973518642794
2021-05-31,848.885195822352
2021-06-01,844.8405536018274
2021-06-02,841.5826811440149
2021-06-03,841.5826811440149
2021-06-04,842.0997597157037
2021-06-05,841.7841217917187
2021-06-06,842.4536813074553
2021-06-07,855.0454223156681
2021-06-08,858.0790698012944
2021-06-09,858.8958478972107
2021-06-10,858.4006769774547
2021-06-11,857.5757279750461
2021-06-12,857.5301811403428
2021-06-13,855.7255241743261
2021-06-14,859.51077159644
2021-06-15,861.2260283512983
2021-06-16,857.6736985291132
2021-06-17,854.5384393857861
2021-06-18,853.7147750682791
2021-06-19,851.4553846932911
2021-06-20,849.4182163005008
2021-06-21,849.3810194843537
2021-06-22,853.7907785025716
2021-06-23,861.1448271838717
2021-06-24,864.235163125637
2021-06-25,865.0816861746388
2021-06-26,867.7397825156153
2021-06-27,868.7390001579363
2021-06-28,869.3832141894668
2021-06-29,874.7642072236325
2021-06-30,876.053113125637
2021-07-01,874.305090488754
2021-07-02,870.7323028439878
2021-07-03,869.8514692342253
2021-07-04,868.9572974987713
2021-07-05,861.7975902163084
2021-07-06,857.026965875469
2021-07-07,854.9571513017027
2021-07-08,855.9401577249198
2021-07-09,856.0173492643671
2021-07-10,856.2102883836625
2021-07-11,856.9211267477249
2021-07-12,868.3637802339388
2021-07-13,877.2392336379899
2021-07-14,878.1868593075786
2021-07-15,880.4478100953336
2021-07-16,881.0865799618964
2021-07-17,882.3284437873033
2021-07-18,884.2675740736105
2021-07-19,886.8597988259665
2021-07-20,889.0034740964937
2021-07-21,890.6870385010942
2021-07-22,893.0750131311484
2021-07-23,893.4337014878049
2021-07-24,893.4681640021961
2021-07-25,893.8722345694695
2021-07-26,894.32240841841
2021-07-27,898.4479449199345
2021-07-28,905.963039818007
2021-07-29,906.4092208918267
2021-07-30,907.8955082766848
2021-07-31,907.9435720368648
2021-08-01,909.3426708683164
2021-08-02,911.9334116090572
2021-08-03,911.3631479032974
2021-08-04,912.0674112345606
2021-08-05,912.2226779255028
2021-08-06,912.365142462258
2021-08-07,913.4923663814066
2021-08-08,913.3601792858252
2021-08-09,918.786105211751
2021-08-10,922.1115241198077
2021-08-11,924.4417296598824
2021-08-12,924.9502179856884
2021-08-13,924.9502179856884
2021-08-14,925.2090471109962
2021-08-15,926.3477429963244
2021-08-16,922.5097519353976
2021-08-17,916.9077065819072
2021-08-18,914.6067070636028
2021-08-19,912.561927496549
2021-08-20,910.8470405333246
2021-08-21,910.4457504086116
2021-08-22,909.2130219986678
2021-08-23,908.77541235231
2021-08-24,910.5327434957636
2021-08-25,910.8034607705368
2021-08-26,909.3633352148632
2021-08-27,908.5780779759414
2021-08-28,908.2511421055112
2021-08-29,906.6096936827788
2021-08-30,904.818291253834
2021-08-31,907.828376600234
2021-09-01,909.335459356651
2021-09-02,908.9583223445876
2021-09-03,909.9265255747893
2021-09-04,910.274250040431
2021-09-05,910.6234921050268
2021-09-06,910.8396238796644
2021-09-07,913.796454528721
2021-09-08,904.193098129378
2021-09-09,898.8016334049778
2021-09-10,892.3537867894158
2021-09-11,891.8522176327513
2021-09-12,891.8522176327513
2021-09-13,884.5149896549133
2021-09-14,884.5275814070229
2021-09-15,886.9606436933966
2021-09-16,891.0032067594943
2021-09-17,892.4666215737016
2021-09-18,894.9872971167331
2021-09-19,898.8909772808918
2021-09-20,900.6982014907904
2021-09-21,892.7109925472903
2021-09-22,878.5527748058469
2021-09-23,877.2306646533756
2021-09-24,867.3348734987352
2021-09-25,866.236034705335
2021-09-26,864.1883168944526
2021-09-27,828.4589169174403
2021-09-28,781.7701902926497
2021-09-29,764.6802890345059
2021-09-30,763.728905427681
2021-10-01,762.4057453782979
2021-10-02,760.3112069498912
2021-10-03,761.8784918912096
2021-10-04,731.3853488812947
2021-10-05,714.2237005611853
2021-10-06,696.8931288665119
2021-10-07,683.0660097364346
2021-10-08,680.8713535179725
2021-10-09,671.2628970430587
2021-10-10,663.6990900516568
2021-10-11,659.9616399790063
2021-10-12,670.4704736766946
2021-10-13,662.094004500326
2021-10-14,651.6180987865399
2021-10-15,644.8041956644042
2021-10-16,642.9166599142573
2021-10-17,642.9166599142573
2021-10-18,631.578711810386
2021-10-19,649.8059100272037
2021-10-20,655.8456086481783
2021-10-21,651.665589177592
2021-10-22,649.1412145407443
2021-10-23,652.597355141655
2021-10-24,644.8274183878596
2021-10-25,620.3794324598773
2021-10-26,601.7413851173114
2021-10-27,596.4127026960911
2021-10-28,597.7448037427322
2021-10-29,598.9956091875647
2021-10-30,598.6579528211633
2021-10-31,603.3768711309149
2021-11-01,605.9749495069431
2021-11-02,605.9749495069431
2021-11-03,580.2740325010634
2021-11-04,578.983949396095
2021-11-05,574.5222617601818
2021-11-06,569.3107710873669
2021-11-07,569.3107710873669
2021-11-08,558.2458485947456
2021-11-09,553.6535962176533
2021-11-10,539.8639816716111
2021-11-11,534.6998733363231
2021-11-12,533.5171331254096
2021-11-13,525.7772723094324
2021-11-14,525.7772723094324
2021-11-15,524.5558157178466
2021-11-16,540.6430014082008
2021-11-17,539.7677802696281
2021-11-18,536.2366465567494
2021-11-19,533.5194677462346
2021-11-20,533.5194677462346
2021-11-21,525.9961628463793
2021-11-22,540.9852858556424
2021-11-23,544.4359919110962
2021-11-24,547.6518745249339
2021-11-25,545.1896561577712
2021-11-26,540.2221529652629
2021-11-27,532.6750453583871
2021-11-28,527.6314182602509
2021-11-29,522.5496862936408
2021-11-30,518.742094894053
2021-12-01,523.4806103002155
2021-12-02,523.4806103002155
2021-12-03,523.4806103002155
2021-12-04,523.8828241682188
2021-12-05,525.9122156849854
2021-12-06,573.3804388853572
2021-12-07,570.5444468708583
2021-12-08,566.9470927096363
2021-12-09,566.9470927096363
2021-12-10,566.9470927096363
2021-12-11,560.2323964081062
2021-12-12,554.7330637944336
2021-12-13,541.247119448404
2021-12-14,530.7623645346379
2021-12-15,531.6612579944671
2021-12-16,531.6612579944671
2021-12-17,527.9540360328448
2021-12-18,520.1865609954184
2021-12-19,523.0554762730945
2021-12-20,515.5657000132445
2021-12-21,515.5657000132445
2021-12-22,532.2101865656285
2021-12-23,532.2101865656285
2021-12-24,532.2101865656285
2021-12-25,532.2101865656285
2021-12-26,532.2101865656285
2021-12-27,495.7038745479604
2021-12-28,483.132971385093
2021-12-29,474.4627849559496
2021-12-30,474.4627849559496
2021-12-31,474.4627849559496
2022-01-01,468.37481547663816
2022-01-02,464.1118294248366
2022-01-03,434.1746976291442
2022-01-04,438.4341931083498
2022-01-05,438.4341931083498
2022-01-06,441.4192895692341
2022-01-07,443.7519998694788
2022-01-08,447.2108250676998
2022-01-09,447.6832396753071
2022-01-10,448.29276363225983
2022-01-11,448.4077554592553
2022-01-12,448.21823410978425
2022-01-13,447.809215298622
2022-01-14,447.31718491916274
2022-01-15,446.3986067608597
2022-01-16,445.6864374189304
2022-01-17,445.6864374189304
2022-01-18,443.9230699015836
2022-01-19,452.0847633808792
2022-01-20,444.3927970310825
2022-01-21,444.3927970310825
2022-01-22,444.3927970310825
2022-01-23,444.3927970310825
2022-01-24,426.9265384879409
2022-01-25,420.7724066942061
2022-01-26,418.24777446880336
2022-01-27,417.0070012931136
2022-01-28,417.0070012931136
2022-01-29,413.76878200621854
2022-01-30,412.2477978236615
2022-01-31,406.6183426288563
2022-02-01,403.4882617379829
2022-02-02,401.1707225080252
2022-02-03,398.47385141462905
2022-02-04,397.0445848337424
2022-02-05,394.1177674903884
2022-02-06,394.1177674903884
2022-02-07,388.7959475389094
2022-02-08,385.6890916721416
2022-02-09,384.2798228752223
2022-02-10,384.5231720328525
2022-02-11,384.80202702363954
2022-02-12,385.51152404545087
2022-02-13,386.0938588601415
2022-02-14,388.9271518808538
2022-02-15,389.98419818877386
2022-02-16,389.9862104832858
2022-02-17,388.32865868207705
2022-02-18,387.8423257891851
2022-02-19,386.6867655926978
2022-02-20,384.2927462789198
2022-02-21,387.6463488002328
2022-02-22,392.6699944211211
2022-02-23,391.8319158904689
2022-02-24,391.0933457035942
2022-02-25,390.4760937900406
2022-02-26,389.6377176767194
2022-02-27,386.9322424066201
2022-02-28,387.044763666443
2022-03-01,384.2708104321772
2022-03-02,382.0964238581031
2022-03-03,382.8315491451152
2022-03-04,384.0239565145853
2022-03-05,384.0239565145853
2022-03-06,384.0239565145853
2022-03-07,384.0949012096976
2022-03-08,384.33811851095527
2022-03-09,380.5189156536961
2022-03-10,380.0380120564709
2022-03-11,379.0163674973945
2022-03-12,378.2804979321771
2022-03-13,376.53942997101205
2022-03-14,375.1843228169697
2022-03-15,374.2023704421373
2022-03-16,373.6984482427361
2022-03-17,373.320497932177
2022-03-18,373.01859919799983
2022-03-19,372.7667712241025
2022-03-20,372.926497932177
2022-03-21,368.4340638236499
2022-03-22,366.9029820086102
2022-03-23,364.140325518384
2022-03-24,364.0616269644352
2022-03-25,363.52648498719327
2022-03-26,362.8977706594498
2022-03-27,361.887075472284
2022-03-28,361.5604979321771
2022-03-29,361.25651943755344
2022-03-30,361.3168393955917
2022-03-31,361.1496645988437
2022-04-01,360.3880098676031
2022-04-02,360.1346531231288
2022-04-03,359.4310057067155
2022-04-04,356.8901291791133
2022-04-05,354.4177633311135
2022-04-06,352.9553472869229
2022-04-07,352.0904969004532
2022-04-08,352.042468840356
2022-04-09,350.83332560903534
2022-04-10,349.5017507511447
2022-04-11,350.25038696240244
2022-04-12,353.7452914210012
2022-04-13,355.4199393083251
2022-04-14,355.8347651052117
2022-04-15,355.8347651052117
2022-04-16,355.9347651052117
2022-04-17,356.85444174779855
2022-04-18,353.7655921728809
2022-04-19,349.1885606517704
2022-04-20,349.5703728542259
2022-04-21,349.5703728542259
2022-04-22,350.6973462155217
2022-04-23,350.862396684159
2022-04-24,352.6962468350139
2022-04-25,352.8434896191993
2022-04-26,351.02656232401114
2022-04-27,349.5386093933513
2022-04-28,350.0547100434892
2022-04-29,350.0563650000876
2022-04-30,350.17387877567535
2022-05-01,350.4494789376017
2022-05-02,351.77575418428006
2022-05-03,355.607045402607
2022-05-04,356.61780363233066
2022-05-05,357.94454614990184
2022-05-06,357.67113038262033
2022-05-07,357.86167648718003
2022-05-08,358.29260741811095
2022-05-09,358.8347173471889
2022-05-10,360.93844075144426
2022-05-11,363.3361188398122
2022-05-12,363.8325512108773
2022-05-13,364.7019837417026
2022-05-14,365.2865680922682
2022-05-15,366.46286562563546
2022-05-16,373.7469850552417
2022-05-17,374.7027181407216
2022-05-18,374.3653476753943
2022-05-19,371.8278342045893
2022-05-20,370.9694984956428
2022-05-21,368.28996398069023
2022-05-22,366.59680962138026
2022-05-23,359.0603948863832
2022-05-24,353.42033121080823
2022-05-25,347.3677996848628
2022-05-26,346.2266684493362
2022-05-27,345.411745082703
2022-05-28,342.51083230504645
2022-05-29,339.3641186176394
2022-05-30,337.84225695082125
2022-05-31,336.5665771089622
2022-06-01,336.15818556537687
2022-06-02,336.421647052571
2022-06-03,336.5756372927011
2022-06-04,336.3154870124666
2022-06-05,336.6375137770713
2022-06-06,332.90988053853454
2022-06-07,329.7496566514136
2022-06-08,328.40253180502003
2022-06-09,326.8267607889786
2022-06-10,325.45529252968345
2022-06-11,322.26011464339115
2022-06-12,317.9395628547543
2022-06-13,315.17808903445695
2022-06-14,310.859882535074
2022-06-15,307.17981519500665
2022-06-16,307.17981519500665
2022-06-17,307.1341541074218
2022-06-18,306.317647776992
2022-06-19,302.3862034624688
2022-06-20,304.3604874026474
2022-06-21,303.46357670217856
2022-06-22,301.28933285219875
2022-06-23,301.0118269247407
2022-06-24,300.6431443135989
2022-06-25,300.2036517008352
2022-06-26,298.81631480905247
2022-06-27,300.33667160807
2022-06-28,299.464252489444
2022-06-29,298.6472621175169
2022-06-30,298.0597534666116
2022-07-01,298.1494448182809
2022-07-02,296.18029467206406
2022-07-03,295.69328988301504
2022-07-04,305.1375301223072
