,dt,SMA_18,SMA_40,CrossOver_x,EMA_31,EMA_75,CrossOver_y,BBands_mid_5_1.0,BBands_top_5_1.0,BBands_bot_5_1.0,MACD_macd_15_65_27,MACD_signal_15_65_27,CrossOver,SMA_30,indicator3,indicator4,RelativeStrengthIndex_5
491,2020-12-18,198.27052283983,195.5510102753643,0.0,191.6563052175236,180.679091259977,0.0,179.31734530462043,183.57989010157067,175.0548005076702,7.080617565206751,18.06633705744815,0.0,200.92696183411311,200.12067837193788,0.8062834621752302,46.54466302106756
492,2020-12-22,195.9884957702675,196.6600819215544,-1.0,191.9855056881706,181.10657603597437,0.0,184.5020478541955,190.7828063627813,178.22128934560973,7.523167803235822,17.313253539290127,0.0,201.03510408294167,200.90199014192888,0.1331139410127946,60.01913230878488
493,2020-12-29,196.2742100559818,198.26008192155444,0.0,193.67391158265997,182.10377140344872,0.0,191.9395478541955,206.7957427947587,177.0833529136323,9.96074457148731,16.788074327304212,0.0,201.46843741627495,201.6019901419289,-0.1335527256539137,73.22967373864789
494,2021-01-05,193.76469894487067,198.25724101246357,0.0,193.1317921087437,182.17998794546324,0.0,192.9395478541955,207.11090743624072,178.76818827215027,8.771564463596604,16.215466479896527,0.0,200.768437416275,201.2759800409188,-0.5075426246438042,44.7585996377232
495,2021-01-07,192.06584421310453,198.39467196758437,0.0,192.34270067156743,182.1359442920017,0.0,192.8514856137392,207.0982640864733,178.60470714100506,7.303800521236695,15.578918911420828,0.0,199.86864838673912,201.50901034394911,-1.64036195720999,42.05719632587929
496,2021-01-11,191.70473310199344,198.2509219675844,0.0,192.1962818795945,182.34289312642272,0.0,194.28596837235983,207.79313085171705,180.7788058930027,6.929781008138377,14.961123346900653,0.0,199.84198172007245,202.0673436772824,-2.225361957209969,50.02294376475008
497,2021-01-12,188.2694389843464,197.94258863425105,0.0,190.49651426211983,181.8865012020432,0.0,187.9012658227848,205.5597275970169,170.2428040485527,4.218757705327136,14.193811515359686,0.0,198.5504324242978,201.8562325661713,-3.305800141873505,34.4386038206967
498,2021-01-13,184.5371157520232,197.5687249978874,0.0,189.0791184843737,181.51628227088892,0.0,177.66490218642116,187.37458451275504,167.95521986008723,2.169388644416159,13.33492416743515,0.0,197.75038274719893,201.8242249904137,-4.073842243214813,37.19567350548477
499,2021-01-14,182.64822686313423,197.0770583312207,0.0,187.57417357910035,181.0816432637603,0.0,173.66490218642116,183.6447392777615,163.68506509508083,0.1554393878138,12.393532397462195,0.0,195.9170494138656,201.66866943485817,-5.751620020992561,35.33807257177338
500,2021-01-20,183.82723920881327,197.17061388677627,0.0,188.17717661929547,181.50639534161456,0.0,177.00808080808082,190.79389765171817,163.22226396444347,1.497391973756265,11.615236652911774,0.0,195.96751237682852,201.2508907787317,-5.28337840190315,62.269126376242426
501,2021-01-21,184.77673415830824,197.18425025041265,0.0,188.4842848987713,181.811250966596,0.0,177.62626262626264,192.0359842593513,163.216540993174,2.2391236366143232,10.945514294604816,0.0,195.5705426798589,200.92696183411311,-5.356419154254212,58.37277866237381
502,2021-01-22,184.56377119534525,196.62976911833715,0.0,187.4227670925981,181.5399022569488,0.0,178.92626262626263,192.40112049990367,165.45140475262158,0.8153965213524543,10.221934453658218,0.0,194.263399822716,201.03510408294167,-6.771704260225647,41.43531414708591
503,2021-01-25,185.28599341756748,196.3547691183372,0.0,187.89634414931072,181.8941153554501,0.0,184.36262626262624,197.74219501173948,170.98305751351305,1.829675800367596,9.622487406994605,0.0,193.1643522036684,201.46843741627495,-8.304085212606566,58.01124634061338
504,2021-02-01,182.63403263325372,195.323886765396,0.0,186.45061675762588,181.4433414219476,0.0,184.31556743909684,197.7633956231741,170.8677392550196,-0.1798449202466372,8.922320812191657,0.0,190.72317573308013,200.768437416275,-10.045261683194838,39.8649007089893
505,2021-02-05,182.9528732129639,194.5548650262656,0.0,185.84364886244816,181.31954639596955,0.0,180.2189490816089,192.14480053546572,168.29309762775213,-0.7502698546655893,8.23142147884471,0.0,189.4859086523348,199.86864838673912,-10.38273973440431,47.92847749434001
506,2021-02-09,183.6855121018528,194.65986502626555,0.0,186.41592080854517,181.6795583329177,0.0,180.60076726342712,192.95546556527583,168.24606896157837,0.4978241744073557,7.6790216713849,0.0,188.3135353190015,199.84198172007245,-11.528446401070966,58.5288783910132
507,2021-02-11,184.5188454351861,194.44120305443457,0.0,186.95242575801103,182.03009627152517,0.0,185.3007672634271,197.76878065183385,172.83275387502036,1.5549273499298124,7.241586362709537,0.0,187.77734484281103,198.5504324242978,-10.773087581486775,58.5288783910132
508,2021-02-12,185.32736541761915,194.53321125115588,0.0,187.48664914813537,182.38456742227447,0.0,185.4007672634271,197.947926479792,172.85360804706218,2.493321986168837,6.902424621528058,0.0,187.7440115094777,197.75038274719893,-10.006371237721224,58.88695032589148
509,2021-02-17,184.5036106283471,193.23321125115584,0.0,186.2687335763769,182.00602617431989,0.0,186.0478260869565,197.55436569216357,174.5412864817495,0.6759245487876626,6.457674616332316,0.0,185.78283503888943,195.9170494138656,-10.134214374976152,36.95204759507898
510,2021-02-18,184.4245265867985,193.22800291782252,0.0,186.84568772785337,182.3611307486799,0.0,189.8,200.70229333672512,178.8977066632749,1.7354967059006583,6.120376194158626,0.0,184.4661683722228,195.96751237682852,-11.501344004605755,56.98190434910396
511,2021-02-19,183.1120265867985,192.98737791782256,0.0,187.37876974486252,182.70360099213568,0.0,189.875,200.81403560648735,178.93596439351262,2.6161166547166204,5.87007194134134,0.0,184.34533503888943,195.5705426798589,-11.225207640969444,56.87923331818578
512,2021-02-22,183.6120265867985,192.56952077496535,0.0,187.79259663580865,183.00087465023736,0.0,189.675,200.52730390285856,178.82269609714146,3.223191472444114,5.681009050705824,0.0,184.94533503888945,194.263399822716,-9.318064783826571,55.5041187803928
513,2021-02-24,184.065378673062,191.5869017273464,0.0,187.84722601273725,183.1499744401434,0.0,188.3083333333333,198.7640468166132,177.8526198500535,3.221025693524353,5.50529595376429,0.0,185.36755726111167,193.1643522036684,-7.796794942556744,49.68068960498261
514,2021-02-25,184.065378673062,190.3869017273464,0.0,187.9817743869412,183.33023827066597,0.0,192.7083333333333,195.5453407550938,189.8713259115728,3.3332498342886936,5.350149802373176,0.0,185.85644615000052,190.72317573308013,-4.866729583079604,51.27814030690489
515,2021-02-26,185.34315645083973,189.74047315591775,0.0,187.98291348775732,183.45312673722736,0.0,191.2083333333333,194.1534328411809,188.2632338254857,3.2264504316254943,5.198456990176913,0.0,186.05644615000057,189.4859086523348,-3.429462502334246,48.39732501187471
516,2021-03-02,186.2946154856321,188.6098042670289,0.0,187.79300917255028,183.49237194004888,0.0,189.1222222222222,192.07125428774137,186.17319015670304,2.8342595016365806,5.029585740995461,0.0,185.13792763148203,188.3135353190015,-3.1756076875194594,43.70796148472221
517,2021-03-03,187.21396414463595,187.87136830643777,0.0,187.4027133406452,183.44121151694412,0.0,186.631877394636,189.6665705004691,183.5971842888029,2.169148735051209,4.825268811999444,0.0,185.48953682688435,187.77734484281103,-2.287808015926686,38.52219836316338
518,2021-03-04,186.31651822777107,187.4855731994041,0.0,187.0068059892708,183.37876373277865,0.0,185.11218320503357,188.6140011755608,181.6103652345063,1.551133719765062,4.5914020196969885,0.0,185.46472668417283,187.7440115094777,-2.2792848253048703,37.73117917656314
519,2021-03-10,186.0653138765667,186.5289216156937,0.0,187.10445753801827,183.51535497058003,0.0,184.8260293588797,187.9553951161888,181.6966636015706,1.731207125524719,4.387102384398969,0.0,185.75036770981384,185.78283503888943,-0.0324673290756152,55.555454683035215
520,2021-03-12,187.14864720990005,185.4289216156937,1.0,187.3479289418921,183.7123193134595,0.0,185.4260293588797,189.3043917468429,181.5476669709165,2.1076255593651467,4.224282611182268,0.0,186.0854796992737,184.4661683722228,1.619311327050866,60.17338322548155
521,2021-03-16,187.11809165434448,185.3151716156937,0.0,187.79180838302383,183.9948898578421,0.0,187.32714046999084,192.5871305627541,182.0671503772276,2.7457320124745763,4.118671854131719,0.0,186.4728934923771,184.34533503888943,2.1275584534876373,66.37224549275942
522,2021-03-17,187.7601605861131,185.3232202820484,0.0,187.07494202497165,183.79297029985125,0.0,186.28187462841464,192.9240668907448,179.63968236608451,1.5600834512576969,3.9359155396407175,0.0,185.78617462258757,184.94533503888945,0.8408395836980844,32.8200899232135
523,2021-03-18,187.4079866730696,185.18322028204844,0.0,186.0327581484109,183.44052371301308,0.0,184.14823548468377,193.3447892327904,174.95168173657714,-0.0126211984337203,3.6538772012068295,0.0,184.1661746225876,185.36755726111167,-1.2013826385241089,27.20447200971759
524,2021-03-22,187.13020889529184,185.54988694871508,0.0,186.28071076413525,183.61314151003904,0.0,184.43438933083763,193.7850206755905,175.0837579860848,0.5090711487918327,3.429248197462901,0.0,184.33284128925425,185.85644615000052,-1.5236048607463315,57.37666207529136
525,2021-03-23,186.2968755619585,185.49988694871507,0.0,185.8881663413768,183.51805883872223,0.0,182.2343893308376,191.0608053419473,173.40797331972794,0.0028212042074642,3.1845034122303706,0.0,184.31596365212343,186.05644615000057,-1.7404824978771387,45.38087078232604
526,2021-03-26,186.5746533397363,185.1998869487151,0.0,186.8014059450408,183.9649520271769,0.0,183.4443893308376,194.0897543983469,172.7990242633283,1.5145529890896512,3.0652212391488907,0.0,184.66596365212345,185.13792763148203,-0.4719639793586054,64.43474868215662
527,2021-03-30,188.4635422286252,185.9748869487151,0.0,187.7513180734757,184.43955855277756,0.0,188.58,200.6492004706197,176.51079952938025,2.9335430149401134,3.0558156517054065,0.0,185.89929698545677,185.48953682688435,0.4097601585723964,65.53444137405548
528,2021-03-31,188.88020889529184,186.5045744487151,0.0,188.70436069388347,184.92799122244128,0.0,195.1,203.9679197109585,186.23208028904148,4.221119616362671,3.1390516491809253,1.0,187.07202425818403,185.46472668417283,1.6072975740111983,66.4002079212056
529,2021-04-01,188.2226234252064,186.59303598717665,0.0,188.3814919966696,184.89142465181024,0.0,193.80769230769232,203.73249835858945,183.8828862567952,3.454671046528688,3.1615958918486227,0.0,187.6899729761327,185.75036770981384,1.939605266318864,41.21455278210203
530,2021-04-06,187.73166735285497,186.69843974671332,0.0,188.18032316548243,184.89856586354352,0.0,194.8402504472272,203.45720990129232,186.22329099316207,2.945084221873344,3.1461307725646743,-1.0,187.2879919253145,186.0854796992737,1.202512226040824,43.45227332095583
531,2021-04-07,188.75018587137347,187.30275009154093,0.0,189.35655296763977,185.48018255134505,0.0,196.1402504472272,205.9242853546781,186.3562155397763,4.569469447681939,3.247797820787336,1.0,187.75162828895083,186.4728934923771,1.2787347965737297,65.51314664749702
532,2021-04-08,188.8297313259189,187.1654577273895,0.0,189.4862570435259,185.63680454162065,0.0,194.02661408359083,203.4513907020512,184.60183746513044,4.456167461617184,3.334109937989468,0.0,188.4160222283448,185.78617462258757,2.6298476057572486,48.61241462964196
533,2021-04-09,190.29886712838808,187.0515688385006,0.0,191.04614375608327,186.39490032853703,0.0,196.3155029724797,208.59803651935636,184.0329694256031,6.522378992774435,3.56184344190268,0.0,189.0641703764929,184.1661746225876,4.897995753905349,65.2002956783274
534,2021-04-12,192.17025420173596,187.89230413261825,0.0,192.77009800662225,187.24317694527835,0.0,203.3336930177286,216.31588029010905,190.3515057453481,8.647125913202444,3.9250779041383774,0.0,190.85966057257136,184.33284128925425,6.526819283317138,67.57927834812203
535,2021-04-13,193.14442406125065,188.3567292381035,0.0,193.1646752145417,187.5547600081219,0.0,206.1178015448604,216.0355986464686,196.2000044432521,8.566232820317424,4.256588969579738,0.0,191.6044673358564,184.31596365212343,7.288503683732955,48.30159711696617
536,2021-04-14,195.01675548189883,188.97598327036155,0.0,194.515018094278,188.2709547787061,0.0,207.6718338029249,218.1963145074388,197.147353098411,9.950643476749915,4.663307148663322,0.0,192.26347271220047,184.66596365212345,7.597509060077044,59.80443279302944
537,2021-04-15,196.19385429170796,190.0949085040064,0.0,195.46764254749775,188.8363772673137,0.0,211.3368720357201,218.07884198418475,204.5949020872555,10.612872813685216,5.088276124736315,0.0,192.75537302372692,185.89929698545677,6.856076038270203,54.92278866054421
538,2021-04-16,198.10583786881853,191.53484656825165,0.0,197.3393964125286,189.7989911389105,0.0,213.5311240244294,222.38271822104832,204.67952982781048,12.617395066392504,5.626070334854615,0.0,193.7525631699933,187.07202425818403,6.680538911809265,65.81703483176877
539,2021-04-22,198.71278231326295,192.5442215682517,0.0,197.8416216367456,190.2088861089392,0.0,210.88024167148825,219.79256498341536,201.96791835956117,12.37261468699964,6.107966360007831,0.0,194.99839650332663,187.6899729761327,7.3084235271939235,47.4650965191413
540,2021-04-23,201.15083508534832,193.1188384264892,0.0,199.2394513189317,190.99830743638088,0.0,215.1049543151664,222.25654147312807,207.95336715720467,13.522591937462153,6.637582472683139,0.0,195.82195972171743,187.2879919253145,8.533967796402948,58.23772131605606
541,2021-04-26,204.7150326162125,194.15545458810536,0.0,201.44670783372072,192.1445508079381,0.0,219.06203316821296,229.60383027673868,208.52023605968725,15.805882798302775,7.292461067370256,0.0,197.12797824023596,187.75162828895083,9.376349951285109,66.53581735903398
542,2021-04-27,207.17336594954585,195.72420458810532,0.0,203.4969135941132,193.25258894457133,0.0,223.9606312990541,234.7287043049063,213.19255829320196,17.654414545049377,8.032600601490193,0.0,198.4696449069026,188.4160222283448,10.053622678557817,66.18575318400717
543,2021-04-28,208.9989832334965,196.1707323658831,0.0,204.0821759389256,193.76860268579605,0.0,221.4497126436781,233.0196351113159,209.8797901760404,17.130529978776536,8.682452699867788,0.0,199.27612638838409,189.0641703764929,10.211956011891177,45.32144552842978
544,2021-04-29,210.9600943446076,197.94661471882432,0.0,206.06453994274275,194.87469208880145,0.0,227.53471264367815,236.82679276782483,218.24263251953155,18.793376756800484,9.404661561077267,0.0,200.8027930550508,190.85966057257136,9.9431324824794,61.564459599833
545,2021-04-30,212.14678103129427,199.11214546696377,0.0,207.14552871884385,195.62431493805295,0.0,228.1654054054054,237.0361801931804,219.29463061763045,18.955093842139803,10.086835295438878,0.0,201.98147173372945,191.6044673358564,10.377004397873064,51.24520622885695
546,2021-05-03,211.59255335400456,199.06274301218335,0.0,206.2629270369652,195.5558830135986,0.0,219.8590746560514,235.62339405257853,204.09475525952428,16.14773804473259,10.51975692038843,0.0,202.2507869792075,192.26347271220047,9.987314267007037,33.915702785188145
547,2021-05-04,213.9894849248492,199.85482375752505,0.0,207.5391959605089,196.37502371886347,0.0,218.3457206187844,232.9784783173732,203.71296292019557,16.89200987601299,10.974917845790184,0.0,203.75528544426064,192.75537302372692,10.999912420533718,55.01444382004764
548,2021-05-05,215.5804409972006,200.312323757525,0.0,207.93049621297712,196.8335757262618,0.0,218.53349839656207,233.10054560147856,203.9664511916457,16.239525538850785,11.35096125243737,0.0,204.8463455869722,193.7525631699933,11.093782416978913,47.72443014553519
549,2021-05-06,217.39988544164507,202.10607375752505,0.0,209.91921519966604,197.9629553124128,0.0,219.3234983965621,234.8790870001385,203.76790979298568,18.08177547421749,11.831733696850236,0.0,206.55237122799784,194.99839650332663,11.553974724671209,60.80225057606502
550,2021-05-07,220.38978443154403,203.34982375752503,0.0,212.12738924968693,199.20735122524405,0.0,223.70142632449,242.51598265827695,204.88686999070305,20.0972383910657,12.422126889294198,0.0,208.3607045613312,195.82195972171743,12.538744839613742,63.23872838439803
551,2021-05-10,222.1875862984516,204.63557070874447,0.0,214.29473229963028,200.4599177206003,0.0,234.45762157248905,246.98054407712635,221.93469906785168,21.87844447516588,13.097578145427889,0.0,210.1058671629572,197.12797824023596,12.977888922721236,64.028859547568
552,2021-05-11,221.8319119074831,205.09125252692635,0.0,214.16551607635796,200.769584957618,0.0,231.56643015521064,246.9031197836109,216.2297405268104,20.032503510490045,13.592929957218043,0.0,211.30271136539332,198.4696449069026,12.833066458490748,40.081376082702256
553,2021-05-12,224.2791341297053,206.452919193593,0.0,215.97600465491888,201.88442044118943,0.0,237.43309682187729,250.2559558133234,224.6102378304312,21.317080160314447,14.144654971724927,0.0,213.72715580983777,199.27612638838409,14.451029421453685,57.7404445923592
554,2021-05-14,225.943644240442,207.82120277568256,0.0,217.77321331921036,203.01197104230505,0.0,238.42936547859367,251.5827845661905,225.27594639099692,22.47760416848328,14.73986562863624,0.0,215.5515339192905,200.8027930550508,14.748740864239778,58.5303626435563
555,2021-05-17,225.37419090540163,208.10887400855927,0.0,216.63156556895143,202.91973099685143,0.0,229.2807353416074,248.85120396542032,209.71026671779447,19.094526230788176,15.050912814504237,0.0,216.2017622297928,201.98147173372945,14.220290496063342,35.23286345338738
556,2021-05-18,224.7046315707153,208.81935380653908,0.0,216.42731999361928,203.1945706117669,0.0,222.5924870045786,240.69006332817796,204.49491068097927,17.46390385177193,15.223269317166212,0.0,216.63055010858068,202.2507869792075,14.379763129373174,43.80047170488376
557,2021-05-19,226.6115760151597,210.27314690998733,0.0,217.8818624940181,204.1552398061941,0.0,228.0870324591241,246.3730409303909,209.8010239878572,18.50816814782374,15.457904947927464,0.0,217.88721677524737,203.75528544426064,14.131931330986705,57.23910187505545
558,2021-05-20,229.3416838294696,212.48016294725352,0.0,221.0985484137233,205.8708607904864,0.0,233.33013323431788,257.868207166909,208.7920593017268,22.131758922067437,15.934608803223178,0.0,220.09884468222407,204.8463455869722,15.252499095251864,68.00529768454496
559,2021-05-21,228.4536767747959,213.23021789230847,0.0,220.94060342357992,206.2050862584059,0.0,228.0981502918872,252.43556554822075,203.7607350355536,20.314021643891977,16.247424006128092,0.0,221.26661024998967,206.55237122799784,14.71423902199183,44.18799296657109
560,2021-05-25,229.79332323944237,214.9143088013994,0.0,223.27954298233345,207.57767968222777,0.0,239.86950770160075,261.6284680907013,218.11054731250024,22.46295354862684,16.69139040202086,0.0,223.70663843885504,208.3607045613312,15.345933877523862,58.44456750492383
561,2021-05-26,233.1976592097168,216.9065377658007,0.0,226.45826895694083,209.3292975478547,0.0,252.02461214408385,272.5203518072721,231.5288724808956,25.69509691386307,17.334512295723876,0.0,225.9446103913901,210.1058671629572,15.838743228432946,63.11381610795655
562,2021-05-27,233.6532147652724,218.598489099446,0.0,227.55462714713204,210.24168445449013,0.0,252.8846121440838,272.93044491434733,232.83877937382024,25.486104688475763,17.916768895206154,0.0,227.69688311866284,211.30271136539332,16.39417175326949,49.76117418960919
563,2021-05-28,236.31027807858567,221.118176599446,0.0,230.28168170043628,211.84552170568776,0.0,253.25234470222333,273.61125389679125,232.89343550765548,27.78681354008475,18.621772084126054,0.0,229.58831830384804,213.72715580983777,15.861162494010271,59.437592776953
564,2021-05-31,239.471343362713,222.6162535225229,0.0,231.50926890185133,212.84756263246115,0.0,259.522674372553,271.2201854528153,247.82516329229068,27.62000063211977,19.264502694697036,0.0,230.6314404757937,215.5515339192905,15.079906556503175,50.018662461208606
565,2021-06-01,241.6367790079856,224.7577803082372,0.0,233.64375655977136,214.23739181130617,0.0,260.98216138554005,272.897234737979,249.06708803310116,28.864181581442097,19.95019404375025,0.0,232.85069841230168,216.2017622297928,16.64893618250889,56.40924644178747
566,2021-06-02,244.78281075401733,226.50599459395147,0.0,235.94280748907136,215.7161070643921,0.0,260.240043956044,271.40444507033834,249.0756428417496,30.261984047604045,20.68675047259695,0.0,234.7059787502433,216.63055010858068,18.075428641662626,58.42225194001825
567,2021-06-07,248.5300329762396,229.1359945939515,0.0,240.3963820210044,218.12357793111863,0.0,272.880043956044,291.6729665875037,254.08712132458436,34.81551239100702,21.695947752483384,0.0,237.9540784387168,217.88721677524737,20.06686166346944,71.23096900056643
568,2021-06-10,248.6484192196258,230.2455184034753,0.0,240.83291766850115,218.8935088376932,0.0,268.1187344322344,289.5656844688457,246.67178439562312,32.88255271697318,22.494990964232656,0.0,238.68625337181552,220.09884468222407,18.587408689591456,43.79546993574687
569,2021-06-11,253.37222229098987,233.9528901983471,0.0,246.5204436475532,221.8656094823153,0.0,284.5007857142857,315.11603834843214,253.88553308013925,39.11529515677992,23.682155549414603,0.0,242.9015311495933,221.26661024998967,21.634920899603628,66.53923295040165
570,2021-06-14,260.65589232466,237.90715376423856,0.0,252.57124925291444,225.06212853102636,0.0,300.03523809523807,336.3290564128604,263.74141977761576,45.344533836173554,25.2294682841831,0.0,247.00574570898027,223.70663843885504,23.299107270125237,68.69545903553774
571,2021-06-15,265.9366793616969,241.18684126423852,0.0,257.92226492460725,228.0391119907362,0.0,313.5870238095238,348.933854325064,278.2401932939837,49.97089405213825,26.99671298189418,0.0,250.46014385712843,225.9446103913901,24.515533465738315,66.30557760697228
572,2021-06-16,265.65258512698813,242.39148698616367,0.0,256.7782263079958,228.34381028200164,0.0,300.0705532212885,346.4692425894208,253.67186385315617,44.37274053242058,28.23785780693178,0.0,250.63906542575583,227.69688311866284,22.94218230709302,36.17319021041761
573,2021-06-17,271.1393840966638,244.48710664428336,0.0,259.371414086823,230.1839529264024,0.0,310.2482088989442,348.9090915215638,271.5873262763246,45.00884077412891,29.435785161731573,0.0,253.4860027476932,229.58831830384804,23.89768444384518,52.29719849471987
574,2021-06-18,277.72334874312844,247.31824635016568,0.0,263.9028882063966,232.86003311254973,0.0,310.2565422322775,348.9220808294789,271.59100363507616,48.560438668590194,30.801831840792904,0.0,256.6885027476932,230.6314404757937,26.05706227189947,59.60578166608585
575,2021-06-21,277.9066820764618,248.4161630168324,0.0,262.5964576934968,233.12687434643,0.0,290.18987556561086,332.3588978046953,248.0208533265265,42.97378143257024,31.67125681163414,0.0,257.34315740234786,232.85069841230168,24.49245899004617,39.56617595315413
576,2021-06-22,272.77619112038946,247.4719089845743,0.0,257.24667908765326,231.64985133731344,0.0,257.95237556561085,311.24970407458176,204.65504705663997,31.820807939005675,31.681939035017823,0.0,256.809027342055,234.7059787502433,22.1030485918117,30.155155920082947
577,2021-06-24,277.308547652746,249.7318299047756,0.0,259.9283770292903,233.45258804301167,0.0,270.05961538461537,324.6762826230756,215.44294814615512,33.89944158805372,31.840332074520383,0.0,259.2580478867277,237.9540784387168,21.303969448010943,55.07756299301308
578,2021-06-25,276.5661234103217,250.22143729507584,0.0,258.99535346495963,233.7564673050377,0.0,259.40576923076924,312.65909107065306,206.1524473908854,30.311821671207383,31.73115275999803,-1.0,260.2980478867277,238.68625337181552,21.61179451491219,45.90741563227803
579,2021-06-28,276.5678368227633,251.94131229507585,0.0,259.9437688733997,234.81998132332615,0.0,247.8647692307692,289.0468068972916,206.6827315642469,29.91527362937103,31.601447107810387,0.0,261.44538122006105,242.9015311495933,18.543850070467755,51.27105140306784
580,2021-06-29,276.7854294153559,252.63405654794937,0.0,259.1920749854789,235.1646309376246,0.0,248.84810256410256,289.96088189921267,207.73532322899248,26.979382082651117,31.271299606013297,0.0,261.53427010894995,247.00574570898027,14.528524399969683,46.12561991397664
581,2021-06-30,281.8861238598004,255.8451676590605,0.0,265.68007029888645,238.5287195971608,0.0,286.0481025641026,329.40847380199926,242.6877313262059,35.28417088865652,31.55793326905924,1.0,265.4074408406573,250.46014385712843,14.947296983528844,65.24020217126363
582,2021-07-01,284.24566052196855,257.29878608011313,0.0,267.3497369578376,239.9462463667646,0.0,284.4962807017544,327.4610941621153,241.53146724139344,35.51090173225194,31.84028815928729,0.0,268.07968964448503,250.63906542575583,17.44062421872917,51.285722184309535
583,2021-07-02,287.7897424123005,260.213621938699,0.0,271.23128748888183,242.3017279217062,0.0,301.38718979266343,342.0434348458937,260.73094473943314,39.07821999946452,32.357283290728525,0.0,270.95706338185875,253.4860027476932,17.471060634165525,57.28083334538745
584,2021-07-06,286.2659328884909,260.39362193869897,0.0,269.4668320208267,242.32010350271395,0.0,295.1531897926635,341.4967460671145,248.8096335182125,33.77002846723923,32.45819366047929,0.0,270.8993519390727,256.6885027476932,14.21084919137951,42.15332295067902
585,2021-07-07,279.3037106662687,259.35661292969,0.0,263.99265501952505,240.7295744631689,0.0,281.9458564593302,345.9239529935333,217.967759925127,23.350312816914595,31.80763074308181,-1.0,270.3117902952371,257.34315740234786,12.968632892889218,34.17707642080951
586,2021-07-08,275.5603244228825,259.0310153844704,0.0,258.7431140808048,239.1314277667697,0.0,245.34585645933012,304.6608927398788,186.03082017878157,14.242863504453853,30.55300451175124,0.0,269.19966908311585,256.809027342055,12.390641741060849,33.93022365815041
587,2021-07-15,276.2918059043639,261.9889346391288,0.0,264.1341694507544,241.9174428255389,0.0,255.86690909090908,326.23061576129913,185.50320242051905,22.086380513939982,29.94824565476472,0.0,272.70966908311584,259.2580478867277,13.45162119638809,63.1387350983304
588,2021-07-16,276.03891238584544,265.11346588912875,0.0,268.79961198508227,244.4664903827616,0.0,257.73225,330.1166492877609,185.3478507122392,28.06892854276936,29.814008718193623,0.0,275.0240828428058,260.2980478867277,14.72603495607808,61.850546949990594
589,2021-07-19,270.4650036556867,265.06614446055727,0.0,266.86570766458607,244.29256018471895,0.0,256.7036785714285,329.32626073319034,184.0810964096668,23.48150108573745,29.361686744446757,0.0,275.6669399856629,261.44538122006105,14.221558765601856,43.7449402938524
590,2021-07-20,266.46772696723355,263.126561127224,0.0,260.66576760221614,242.27608930266496,0.0,253.86101190476197,329.56939987371624,178.15262393580764,12.853367918226866,28.18252111400248,0.0,272.6437076624306,261.53427010894995,11.109437553480632,34.87082535903198
591,2021-07-22,263.0638808133874,262.88143917600445,0.0,259.18665712707764,242.1372448473317,0.0,265.2610119047619,332.8448038776094,197.6772199319144,10.35252752388118,26.90895014327953,0.0,271.4057357098956,265.4074408406573,5.998294869238293,47.91661395130227
592,2021-07-23,263.8220690389264,266.21381705931515,-1.0,264.5826403103666,244.8579065108151,0.0,265.3654895167022,333.0727600112669,197.65821902213744,18.468129514923675,26.306034384111253,0.0,274.7898153118856,268.07968964448503,6.710125667400575,62.58125056102063
593,2021-07-27,268.23476745162475,268.1961980116961,1.0,268.19801100525444,246.89923979812448,0.0,262.0949538024165,326.4909347325467,197.69897287228636,23.097225350909863,26.076833738882584,0.0,276.4978510261713,270.95706338185875,5.540787644312559,58.220750672924304
594,2021-07-28,277.23476745162475,270.5529144296066,0.0,272.62313531742603,249.3229440139633,0.0,282.3235252309879,351.6274225828657,213.01962787911012,28.50671760922694,26.25039687247861,1.0,279.46708179540207,270.8993519390727,8.567729856329379,60.67828047150413
595,2021-07-29,277.8151403685899,273.3302571632103,0.0,274.99672427628803,250.93551282041744,0.0,310.9103036294981,349.8526375308786,271.9679697281176,30.29926880140212,26.53960201025886,0.0,280.96506470309026,270.3117902952371,10.65327440785319,53.88796704780453
596,2021-07-30,278.83983172661453,274.5822773652305,0.0,274.2747067867978,251.264695231576,0.0,316.19919251838706,345.2953775796917,287.1030074570824,27.239910251691896,26.58962402750408,0.0,280.73226047028606,269.19966908311585,11.532591387170214,43.73061760852693
597,2021-08-02,278.5446729964558,275.3112059366591,0.0,273.9361090411944,251.72765437961723,0.0,300.8661434778753,330.6616056511272,271.0706813046234,25.053475535520192,26.479899135219515,-1.0,279.4541652321908,272.70966908311584,6.744496149074962,45.21230788822248
598,2021-08-03,274.4937470705299,272.9524850064265,0.0,267.75260222611973,249.70850558015363,0.0,271.38042919216105,327.002652935479,215.75820544884309,14.21543226511656,25.60386578735502,0.0,277.0414668194924,275.0240828428058,2.017383976686631,28.78382879884053
599,2021-08-04,270.8737975755804,274.93422201941354,-1.0,269.63312140516905,250.9751477778051,0.0,263.14861101034285,310.59983935714496,215.69738266354076,16.598332274348365,24.96061339356883,0.0,275.9083860114116,275.6669399856629,0.2414460257487007,55.335385098985775
600,2021-08-05,269.9722702875506,275.37931225176186,0.0,270.041504170944,251.6380977220094,0.0,256.2619484100129,298.54377018167816,213.98012663834763,16.504884107530444,24.35663273028037,0.0,273.66951642221943,272.6437076624306,1.0258087597888448,51.13106730810243
