,dt,portfolio_value_x,cash_x,size_x,return_x,portfolio_value_y,cash_y,size_y,return_y,portfolio_value_x,cash_x,size_x,return_x,portfolio_value_y,cash_y,size_y,return_y,portfolio_value,cash,size,return
477,2021-03-03,100343.99728159784,100343.99728159784,0.0,0.0,91594.06724137928,93.7362068965449,504.0,-0.0183447345801097,1650205.0244525424,112.74514219770208,9089,-0.0183619509115838,114507.4175465058,114507.4175465058,0.0,0.0,1000822.278927934,1000822.278927934,0.0,0.0
478,2021-03-04,100343.99728159784,100343.99728159784,0.0,0.0,91352.10684909836,93.7362068965449,504.0,-0.0026416600940243,1645841.5760290476,112.74514219770208,9089,-0.0026441856368376,114507.4175465058,114507.4175465058,0.0,0.0,1000822.278927934,1000822.278927934,0.0,0.0
479,2021-03-10,100343.99728159784,100343.99728159784,0.0,0.0,95132.62851458884,93.7362068965449,504.0,0.0413840665080162,1714018.4836037364,112.74514219770208,9089,0.0414237363836562,114507.4175465058,114507.4175465058,0.0,0.0,1000822.278927934,1000822.278927934,0.0,0.0
480,2021-03-12,100343.99728159784,100343.99728159784,0.0,0.0,96357.73620689654,93.7362068965449,504.0,0.0128778917542451,1714018.4836037364,1714018.4836037364,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1000822.278927934,1000822.278927934,0.0,0.0
481,2021-03-16,102151.79728159784,259.9972815978399,524.0,0.0180160253625007,98096.53620689652,93.7362068965449,504.0,0.0180452558190706,1714018.4836037364,1714018.4836037364,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1000822.278927934,1000822.278927934,0.0,0.0
482,2021-03-17,92652.69732839245,259.9972815978399,524.0,-0.0929900423290606,88959.99732060736,93.7362068965449,504.0,-0.0931382415686848,1714018.4836037364,1714018.4836037364,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1000822.278927934,1000822.278927934,0.0,0.0
483,2021-03-18,89549.59728159785,259.9972815978399,524.0,-0.0334917399738093,85975.33620689655,93.7362068965449,504.0,-0.0335505980621182,1656510.4596449155,1756.0596449153963,9711,-0.0335515774823558,114507.4175465058,114507.4175465058,0.0,0.0,967244.8413986872,1076.841398687102,5670.0,-0.0335498501943966
484,2021-03-22,99819.99728159784,259.9972815978399,524.0,0.1146895163325376,95853.73620689654,93.7362068965449,504.0,0.114898067699648,1847042.0596449156,52.05964491539635,9721,0.1150198593016078,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,54.44139868710181,5676.0,0.1150170000794497
485,2021-03-23,94579.99728159784,259.9972815978399,524.0,-0.0524944915117324,90813.73620689654,93.7362068965449,504.0,-0.0525801100660422,1749832.0596449154,52.05964491539635,9721,-0.0526300955045323,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
486,2021-03-26,105321.99728159784,259.9972815978399,524.0,0.1135758121034544,101145.73620689654,93.7362068965449,504.0,0.1137713349493858,1949112.5596449156,52.05964491539635,9721,0.1138855005550869,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
487,2021-03-30,106107.99728159784,259.9972815978399,524.0,0.0074628284716105,101901.73620689654,93.7362068965449,504.0,0.0074743635110192,1949112.5596449156,1949112.5596449156,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
488,2021-03-31,106631.99728159784,259.9972815978399,524.0,0.0049383648115548,102405.73620689654,93.7362068965449,504.0,0.00494594124458,1949112.5596449156,1949112.5596449156,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
489,2021-04-01,96434.15112775168,259.9972815978399,524.0,-0.0956358917944235,92597.12082228115,93.7362068965449,504.0,-0.0957818941391958,1949112.5596449156,1949112.5596449156,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
490,2021-04-06,97285.29960717924,259.9972815978399,524.0,0.0088262142557773,93415.78271852444,93.7362068965449,504.0,0.0088411161056995,1966345.0676950049,1953.021183376899,10609,0.0088412072277799,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
491,2021-04-07,108727.99728159784,259.9972815978399,524.0,0.1176200075512148,104421.73620689654,93.7362068965449,504.0,0.1178168524427467,2198234.3932764,101.39327640015496,10619,0.1179291109129798,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
492,2021-04-08,100570.27000887058,259.9972815978399,524.0,-0.0750287642252742,96575.3725705329,93.7362068965449,504.0,-0.0751410953445288,2198234.3932764,2198234.3932764,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
493,2021-04-09,112628.88617048672,259.9972815978399,524.0,0.1199023942219956,108173.73620689654,93.7362068965449,504.0,0.1200964938332791,2198234.3932764,2198234.3932764,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
494,2021-04-12,114821.80904630372,259.9972815978399,524.0,0.0194703414939001,110282.9597363083,93.7362068965449,504.0,0.0194984809009239,2198234.3932764,2198234.3932764,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
495,2021-04-13,104579.66394826453,259.9972815978399,524.0,-0.0892003460240632,100431.73620689654,93.7362068965449,504.0,-0.0893267967505269,2198234.3932764,2198234.3932764,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
496,2021-04-14,112799.56179772688,259.9972815978399,524.0,0.0785993905423978,108337.89749721914,93.7362068965449,504.0,0.0787217426375597,2198234.3932764,2198234.3932764,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
497,2021-04-15,110172.67017879411,259.9972815978399,524.0,-0.0232881367362342,105811.26891717692,93.7362068965449,504.0,-0.0233217427918708,2198234.3932764,2198234.3932764,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
498,2021-04-16,118377.826380905,259.9972815978399,524.0,0.0744754228865935,113703.2512184439,93.7362068965449,504.0,0.0745854612843208,2198234.3932764,2198234.3932764,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
499,2021-04-22,107876.49728159784,259.9972815978399,524.0,-0.0887102713435283,103602.73620689654,93.7362068965449,504.0,-0.0888322444900233,2198234.3932764,2198234.3932764,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
500,2021-04-23,115648.41107470127,259.9972815978399,524.0,0.0720445508423939,111078.0120689655,93.7362068965449,504.0,0.0721532667548539,2198234.3932764,2198234.3932764,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
501,2021-04-26,123167.10839270896,259.9972815978399,524.0,0.0650134078638666,118309.73620689654,93.7362068965449,504.0,0.065104911433246,2198234.3932764,2198234.3932764,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
502,2021-04-27,123006.99728159784,259.9972815978399,524.0,-0.0012999502318477,118155.73620689654,93.7362068965449,504.0,-0.0013016680193648,2198234.3932764,2198234.3932764,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
503,2021-04-28,111799.21950382006,259.9972815978399,524.0,-0.0911149611442022,107375.73620689654,93.7362068965449,504.0,-0.0912355197137757,2198234.3932764,2198234.3932764,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
504,2021-04-29,123819.19728159784,259.9972815978399,524.0,0.1075139686227155,118936.93620689656,93.7362068965449,504.0,0.1076705074014428,2198234.3932764,2198234.3932764,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
505,2021-04-30,117300.82611042669,259.9972815978399,524.0,-0.0526442693401304,112667.35782851816,93.7362068965449,504.0,-0.0527134679799734,2198234.3932764,2198234.3932764,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
506,2021-05-03,101404.52182940146,259.9972815978399,524.0,-0.1355174111566824,97377.78271852448,93.7362068965449,504.0,-0.1357054554635489,2198234.3932764,2198234.3932764,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1078494.4413986872,1078494.4413986872,0.0,0.0
507,2021-05-04,119042.00970395809,259.9972815978399,524.0,0.173931966310429,114342.08403298348,93.7362068965449,504.0,0.1742112095886925,2581176.5679879086,2201.462397846859,11377,0.1742044323766336,114507.4175465058,114507.4175465058,0.0,0.0,1266347.150993917,1228.0454038549217,5581.0,0.1741805079232543
508,2021-05-05,112291.19728159784,259.9972815978399,524.0,-0.0567094964134814,107848.93620689656,93.7362068965449,504.0,-0.0567870341091027,2434604.062397847,2201.462397846859,11377,-0.0567851527120899,114507.4175465058,114507.4175465058,0.0,0.0,1266347.1509939171,1266347.1509939171,0.0,2.220446049250313e-16
509,2021-05-06,125888.99728159784,259.9972815978399,524.0,0.121094086884657,120927.73620689654,93.7362068965449,504.0,0.12126962453213,2729837.212397847,2201.462397846859,11377,0.1212653648943737,114507.4175465058,114507.4175465058,0.0,0.0,1266347.1509939171,1266347.1509939171,0.0,0.0
510,2021-05-07,128770.99728159784,259.9972815978399,524.0,0.0228931841720314,123699.73620689654,93.7362068965449,504.0,0.0229227808850844,2729837.212397847,2729837.212397847,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1266347.1509939171,1266347.1509939171,0.0,0.0
511,2021-05-10,129585.7533791588,259.9972815978399,524.0,0.006327170828531,124483.39474348188,93.7362068965449,504.0,0.0063351674030622,2729837.212397847,2729837.212397847,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1266347.1509939171,1266347.1509939171,0.0,0.0
512,2021-05-11,111467.08819068877,259.9972815978399,524.0,-0.1398198854117559,107056.281661442,93.7362068965449,504.0,-0.1399954838792054,2729837.212397847,2729837.212397847,0,0.0,114507.4175465058,114507.4175465058,0.0,0.0,1266347.1509939171,1266347.1509939171,0.0,0.0
513,2021-05-12,127661.86394826452,259.9972815978399,524.0,0.1452875106046645,122632.93620689651,93.7362068965449,504.0,0.145499678334753,3126949.1851251195,2928.985125119798,12849,0.1454709353816947,114507.4175465058,114507.4175465058,0.0,0.0,1266347.1509939171,1266347.1509939171,0.0,0.0
514,2021-05-14,128499.22116219484,259.9972815978399,524.0,0.0065591805417293,123438.3332218219,93.7362068965449,504.0,0.006567542455043,3147482.014975866,2928.985125119798,12849,0.0065664098247648,114507.4175465058,114507.4175465058,0.0,0.0,1266347.1509939171,1266347.1509939171,0.0,0.0
515,2021-05-17,104801.58632269374,259.9972815978399,524.0,-0.1844185095066792,100645.18826169107,93.7362068965449,504.0,-0.1846520798297798,2566392.491974435,2928.985125119798,12849,-0.1846204427020011,114507.4175465058,114507.4175465058,0.0,0.0,1266347.1509939171,1266347.1509939171,0.0,0.0
516,2021-05-18,112062.5427361433,259.9972815978399,524.0,0.0692828865308623,107629.00893416928,93.7362068965449,504.0,0.0693905073168459,2744632.343780163,135.88923470883856,12863,0.0694515170080634,114507.4175465058,114507.4175465058,0.0,0.0,1266347.1509939171,1266347.1509939171,0.0,0.0
517,2021-05-19,125862.79728159784,259.9972815978399,524.0,0.1231477905864397,120902.53620689652,93.7362068965449,504.0,0.1233266700508777,3083396.989234708,135.88923470883856,12863,0.1234280599448036,114507.4175465058,114507.4175465058,0.0,0.0,1266347.1509939171,1266347.1509939171,0.0,0.0
