,produto,submercado,expiracao,data,volume,VWAP,M,H,h,h_cresc
4077,SE CON MEN JAN/23,SE,2023-02-01,2022-12-05,7.0,62.51428571428572,1,128,24,103
3449,SE CON MEN FEV/23,SE,2023-03-01,2022-12-05,49.0,64.98979591836735,2,102,33,68
4781,SE CON MEN JUL/23,SE,2023-08-01,2022-12-05,3.8000000000000003,96.0,7,40,36,3
6875,SE CON MEN MAR/23,SE,2023-04-01,2022-12-05,14.0,67.25,3,93,44,48
5594,SE CON MEN JUN/23,SE,2023-07-01,2022-12-06,3.1,77.90322580645162,6,66,49,16
3450,SE CON MEN FEV/23,SE,2023-03-01,2022-12-06,2.0,64.5,2,102,32,69
6876,SE CON MEN MAR/23,SE,2023-04-01,2022-12-06,12.600000000000001,66.38095238095238,3,93,43,49
4078,SE CON MEN JAN/23,SE,2023-02-01,2022-12-06,119.0,61.15546218487395,1,128,23,104
3451,SE CON MEN FEV/23,SE,2023-03-01,2022-12-08,141.5,66.0356890459364,2,102,31,70
4079,SE CON MEN JAN/23,SE,2023-02-01,2022-12-08,297.8,66.77693082605776,1,128,22,105
5595,SE CON MEN JUN/23,SE,2023-07-01,2022-12-08,5.0,74.2,6,66,48,17
6233,SE CON MEN MAI/23,SE,2023-06-01,2022-12-08,10.0,68.0,5,40,28,11
885,SE CON MEN ABR/23,SE,2023-05-01,2022-12-08,11.0,68.09090909090911,4,55,35,19
6877,SE CON MEN MAR/23,SE,2023-04-01,2022-12-08,96.2,66.31912681912681,3,93,42,50
4080,SE CON MEN JAN/23,SE,2023-02-01,2022-12-09,10.0,69.0,1,128,21,106
3452,SE CON MEN FEV/23,SE,2023-03-01,2022-12-09,10.0,72.0,2,102,30,71
4081,SE CON MEN JAN/23,SE,2023-02-01,2022-12-12,7.0,69.83571428571429,1,128,20,107
6878,SE CON MEN MAR/23,SE,2023-04-01,2022-12-12,11.0,72.0,3,93,41,51
3453,SE CON MEN FEV/23,SE,2023-03-01,2022-12-12,9.7,71.36082474226805,2,102,29,72
3454,SE CON MEN FEV/23,SE,2023-03-01,2022-12-13,62.3214285714286,69.2031977077364,2,102,28,73
6879,SE CON MEN MAR/23,SE,2023-04-01,2022-12-13,31.5,70.96825396825396,3,93,40,52
4082,SE CON MEN JAN/23,SE,2023-02-01,2022-12-13,59.921290322580596,68.88599560714054,1,128,19,108
4782,SE CON MEN JUL/23,SE,2023-08-01,2022-12-13,1.0,91.0,7,40,35,4
4083,SE CON MEN JAN/23,SE,2023-02-01,2022-12-14,4.0,69.0,1,128,18,109
6880,SE CON MEN MAR/23,SE,2023-04-01,2022-12-14,9.0,70.0,3,93,39,53
4783,SE CON MEN JUL/23,SE,2023-08-01,2022-12-14,3.0,89.0,7,40,34,5
3455,SE CON MEN FEV/23,SE,2023-03-01,2022-12-14,14.0,70.0,2,102,27,74
4084,SE CON MEN JAN/23,SE,2023-02-01,2022-12-15,7.0,69.07142857142857,1,128,17,110
3456,SE CON MEN FEV/23,SE,2023-03-01,2022-12-15,6.0,69.38333333333334,2,102,26,75
4784,SE CON MEN JUL/23,SE,2023-08-01,2022-12-15,3.0,89.0,7,40,33,6
886,SE CON MEN ABR/23,SE,2023-05-01,2022-12-15,20.0,71.0,4,55,34,20
2774,SE CON MEN DEZ/22,SE,2023-01-01,2022-12-15,1.0,55.0,0,177,1,175
6234,SE CON MEN MAI/23,SE,2023-06-01,2022-12-15,10.0,71.0,5,40,27,12
887,SE CON MEN ABR/23,SE,2023-05-01,2022-12-16,7.0,72.0,4,55,33,21
4785,SE CON MEN JUL/23,SE,2023-08-01,2022-12-16,12.0,87.0,7,40,32,7
4085,SE CON MEN JAN/23,SE,2023-02-01,2022-12-16,2.9,69.0,1,128,16,111
3457,SE CON MEN FEV/23,SE,2023-03-01,2022-12-19,12.0,70.375,2,102,25,76
4086,SE CON MEN JAN/23,SE,2023-02-01,2022-12-19,18.0,68.08888888888889,1,128,15,112
5596,SE CON MEN JUN/23,SE,2023-07-01,2022-12-19,15.0,77.0,6,66,47,18
6881,SE CON MEN MAR/23,SE,2023-04-01,2022-12-19,64.8,71.04706790123457,3,93,38,54
4786,SE CON MEN JUL/23,SE,2023-08-01,2022-12-20,11.0,85.5,7,40,31,8
3458,SE CON MEN FEV/23,SE,2023-03-01,2022-12-20,43.0,70.75581395348837,2,102,24,77
5597,SE CON MEN JUN/23,SE,2023-07-01,2022-12-20,1.0,73.4,6,66,46,19
6882,SE CON MEN MAR/23,SE,2023-04-01,2022-12-20,6.0,71.41666666666667,3,93,37,55
6235,SE CON MEN MAI/23,SE,2023-06-01,2022-12-20,11.0,73.5,5,40,26,13
4087,SE CON MEN JAN/23,SE,2023-02-01,2022-12-21,2.0,69.04,1,128,14,113
888,SE CON MEN ABR/23,SE,2023-05-01,2022-12-21,2.0,73.0,4,55,32,22
2791,SE CON MEN DEZ/23,SE,2024-01-01,2022-12-21,15.0,92.0,12,99,83,15
4787,SE CON MEN JUL/23,SE,2023-08-01,2022-12-21,14.5,86.62068965517241,7,40,30,9
3459,SE CON MEN FEV/23,SE,2023-03-01,2022-12-21,33.0,71.0,2,102,23,78
6236,SE CON MEN MAI/23,SE,2023-06-01,2022-12-22,2.0,74.0,5,40,25,14
889,SE CON MEN ABR/23,SE,2023-05-01,2022-12-22,20.0,73.0,4,55,31,23
6883,SE CON MEN MAR/23,SE,2023-04-01,2022-12-22,22.0,71.0,3,93,36,56
4088,SE CON MEN JAN/23,SE,2023-02-01,2022-12-23,24.4,68.4,1,128,13,114
3460,SE CON MEN FEV/23,SE,2023-03-01,2022-12-23,5.0,70.5,2,102,22,79
6237,SE CON MEN MAI/23,SE,2023-06-01,2022-12-26,3.5,71.0,5,40,24,15
890,SE CON MEN ABR/23,SE,2023-05-01,2022-12-26,3.616666,71.0,4,55,30,24
4089,SE CON MEN JAN/23,SE,2023-02-01,2022-12-26,5.0,68.5,1,128,12,115
2775,SE CON MEN DEZ/22,SE,2023-01-01,2022-12-27,95.0,55.00631578947369,0,177,0,176
4090,SE CON MEN JAN/23,SE,2023-02-01,2022-12-27,140.0,68.21571428571428,1,128,11,116
5598,SE CON MEN JUN/23,SE,2023-07-01,2022-12-27,2.0,77.0,6,66,45,20
9654,SE CON MEN SET/23,SE,2023-10-01,2022-12-28,24.0,86.0,9,35,34,0
9655,SE CON MEN SET/23,SE,2023-10-01,2022-12-29,4.0,84.0,9,35,33,1
5599,SE CON MEN JUN/23,SE,2023-07-01,2022-12-29,6.0,74.91666666666667,6,66,44,21
5600,SE CON MEN JUN/23,SE,2023-07-01,2022-12-30,5.0,74.0,6,66,43,22
4091,SE CON MEN JAN/23,SE,2023-02-01,2023-01-02,21.0,68.8047619047619,0,128,10,117
9656,SE CON MEN SET/23,SE,2023-10-01,2023-01-02,35.0,79.48571428571428,8,35,32,2
4788,SE CON MEN JUL/23,SE,2023-08-01,2023-01-02,6.0,80.25,6,40,29,10
7807,SE CON MEN NOV/23,SE,2023-12-01,2023-01-02,2.0,84.0,10,61,56,4
5601,SE CON MEN JUN/23,SE,2023-07-01,2023-01-02,6.0,73.0,5,66,42,23
4789,SE CON MEN JUL/23,SE,2023-08-01,2023-01-03,3.0,77.0,6,40,28,11
6884,SE CON MEN MAR/23,SE,2023-04-01,2023-01-03,13.0,69.49153846153845,2,93,35,57
6238,SE CON MEN MAI/23,SE,2023-06-01,2023-01-03,25.0,70.8,4,40,23,16
891,SE CON MEN ABR/23,SE,2023-05-01,2023-01-03,25.0,70.2,3,55,29,25
6885,SE CON MEN MAR/23,SE,2023-04-01,2023-01-04,6.7741935483871,70.0,2,93,34,58
892,SE CON MEN ABR/23,SE,2023-05-01,2023-01-04,7.0,70.0,3,55,28,26
4092,SE CON MEN JAN/23,SE,2023-02-01,2023-01-05,70.0,68.81428571428572,0,128,9,118
6886,SE CON MEN MAR/23,SE,2023-04-01,2023-01-05,5.0,69.75,2,93,33,59
893,SE CON MEN ABR/23,SE,2023-05-01,2023-01-05,30.0,70.0,3,55,27,27
5602,SE CON MEN JUN/23,SE,2023-07-01,2023-01-06,2.0,73.0,5,66,41,24
894,SE CON MEN ABR/23,SE,2023-05-01,2023-01-06,20.0,70.0,3,55,26,28
3461,SE CON MEN FEV/23,SE,2023-03-01,2023-01-06,1.0,69.0,1,102,21,80
4093,SE CON MEN JAN/23,SE,2023-02-01,2023-01-06,40.0,68.575,0,128,8,119
3462,SE CON MEN FEV/23,SE,2023-03-01,2023-01-09,110.7,69.09485094850949,1,102,20,81
6887,SE CON MEN MAR/23,SE,2023-04-01,2023-01-09,105.5,69.52369668246446,2,93,32,60
5603,SE CON MEN JUN/23,SE,2023-07-01,2023-01-09,5.0,73.0,5,66,40,25
4094,SE CON MEN JAN/23,SE,2023-02-01,2023-01-09,71.4,68.70098039215685,0,128,7,120
3463,SE CON MEN FEV/23,SE,2023-03-01,2023-01-10,25.0,69.0,1,102,19,82
6888,SE CON MEN MAR/23,SE,2023-04-01,2023-01-10,15.0,69.5,2,93,31,61
6239,SE CON MEN MAI/23,SE,2023-06-01,2023-01-10,5.0,71.0,4,40,22,17
4095,SE CON MEN JAN/23,SE,2023-02-01,2023-01-10,89.5,68.9363687150838,0,128,6,121
5604,SE CON MEN JUN/23,SE,2023-07-01,2023-01-10,20.0,72.0,5,66,39,26
2792,SE CON MEN DEZ/23,SE,2024-01-01,2023-01-11,20.0,78.0,11,99,82,16
4096,SE CON MEN JAN/23,SE,2023-02-01,2023-01-11,51.0,68.68137254901961,0,128,5,122
5605,SE CON MEN JUN/23,SE,2023-07-01,2023-01-11,5.0,71.5,5,66,38,27
6889,SE CON MEN MAR/23,SE,2023-04-01,2023-01-11,14.0,69.0,2,93,30,62
4790,SE CON MEN JUL/23,SE,2023-08-01,2023-01-12,13.0,73.15384615384616,6,40,27,12
5606,SE CON MEN JUN/23,SE,2023-07-01,2023-01-12,10.0,72.0,5,66,37,28
4097,SE CON MEN JAN/23,SE,2023-02-01,2023-01-12,22.0,69.07272727272726,0,128,4,123
6890,SE CON MEN MAR/23,SE,2023-04-01,2023-01-12,22.0,69.0,2,93,29,63
2793,SE CON MEN DEZ/23,SE,2024-01-01,2023-01-12,6.0,78.0,11,99,81,17
1572,SE CON MEN AGO/23,SE,2023-09-01,2023-01-12,13.0,74.15384615384616,7,31,28,2
1573,SE CON MEN AGO/23,SE,2023-09-01,2023-01-13,11.0,76.0,7,31,27,3
4791,SE CON MEN JUL/23,SE,2023-08-01,2023-01-13,11.0,75.0,6,40,26,13
2794,SE CON MEN DEZ/23,SE,2024-01-01,2023-01-13,9.0,77.0,11,99,80,18
3464,SE CON MEN FEV/23,SE,2023-03-01,2023-01-13,11.0,69.0,1,102,18,83
4098,SE CON MEN JAN/23,SE,2023-02-01,2023-01-16,3.0,68.74,0,128,3,124
3465,SE CON MEN FEV/23,SE,2023-03-01,2023-01-16,2.0,68.9,1,102,17,84
4792,SE CON MEN JUL/23,SE,2023-08-01,2023-01-16,7.0,74.5,6,40,25,14
2795,SE CON MEN DEZ/23,SE,2024-01-01,2023-01-16,35.0,78.0,11,99,79,19
8767,SE CON MEN OUT/23,SE,2023-11-01,2023-01-17,10.0,76.5,9,47,42,4
1574,SE CON MEN AGO/23,SE,2023-09-01,2023-01-17,24.0,73.0,7,31,26,4
5607,SE CON MEN JUN/23,SE,2023-07-01,2023-01-17,4.0,71.0,5,66,36,29
2796,SE CON MEN DEZ/23,SE,2024-01-01,2023-01-17,21.0,77.95238095238095,11,99,78,20
1575,SE CON MEN AGO/23,SE,2023-09-01,2023-01-18,6.0,72.0,7,31,25,5
3466,SE CON MEN FEV/23,SE,2023-03-01,2023-01-18,10.0,69.0,1,102,16,85
3467,SE CON MEN FEV/23,SE,2023-03-01,2023-01-19,7.300000000000001,69.5,1,102,15,86
1576,SE CON MEN AGO/23,SE,2023-09-01,2023-01-19,5.0,74.7,7,31,24,6
6891,SE CON MEN MAR/23,SE,2023-04-01,2023-01-19,9.4,69.52489361702128,2,93,28,64
895,SE CON MEN ABR/23,SE,2023-05-01,2023-01-19,6.0,70.0,3,55,25,29
2797,SE CON MEN DEZ/23,SE,2024-01-01,2023-01-20,20.0,77.5,11,99,77,21
6892,SE CON MEN MAR/23,SE,2023-04-01,2023-01-20,35.0,69.04285714285714,2,93,27,65
4099,SE CON MEN JAN/23,SE,2023-02-01,2023-01-20,17.0,68.82941176470588,0,128,2,125
3468,SE CON MEN FEV/23,SE,2023-03-01,2023-01-20,55.0,69.02727272727273,1,102,14,87
5608,SE CON MEN JUN/23,SE,2023-07-01,2023-01-23,12.0,71.70833333333333,5,66,35,30
4793,SE CON MEN JUL/23,SE,2023-08-01,2023-01-23,3.0,74.0,6,40,24,15
6893,SE CON MEN MAR/23,SE,2023-04-01,2023-01-23,8.0,69.5,2,93,26,66
2798,SE CON MEN DEZ/23,SE,2024-01-01,2023-01-23,30.0,75.0,11,99,76,22
3469,SE CON MEN FEV/23,SE,2023-03-01,2023-01-23,10.0,69.0,1,102,13,88
4100,SE CON MEN JAN/23,SE,2023-02-01,2023-01-23,2.0,68.6,0,128,1,126
2799,SE CON MEN DEZ/23,SE,2024-01-01,2023-01-24,1.0,75.0,11,99,75,23
6894,SE CON MEN MAR/23,SE,2023-04-01,2023-01-26,91.0,69.03208791208792,2,93,25,67
896,SE CON MEN ABR/23,SE,2023-05-01,2023-01-26,30.0,69.10333333333332,3,55,24,30
4101,SE CON MEN JAN/23,SE,2023-02-01,2023-01-26,25.0,68.93719999999999,0,128,0,127
6240,SE CON MEN MAI/23,SE,2023-06-01,2023-01-26,40.0,69.0775,4,40,21,18
3470,SE CON MEN FEV/23,SE,2023-03-01,2023-01-26,30.0,69.0,1,102,12,89
2800,SE CON MEN DEZ/23,SE,2024-01-01,2023-01-26,32.0,73.375,11,99,74,24
7808,SE CON MEN NOV/23,SE,2023-12-01,2023-01-26,95.0,76.69368421052631,10,61,55,5
3471,SE CON MEN FEV/23,SE,2023-03-01,2023-01-27,35.0,69.0,1,102,11,90
897,SE CON MEN ABR/23,SE,2023-05-01,2023-01-27,28.0,70.0,3,55,23,31
6241,SE CON MEN MAI/23,SE,2023-06-01,2023-01-27,20.0,70.0,4,40,20,19
2801,SE CON MEN DEZ/23,SE,2024-01-01,2023-01-27,12.0,74.08333333333333,11,99,73,25
3472,SE CON MEN FEV/23,SE,2023-03-01,2023-01-30,35.0,68.9342857142857,1,102,10,91
6895,SE CON MEN MAR/23,SE,2023-04-01,2023-01-30,90.0,69.06388888888888,2,93,24,68
8768,SE CON MEN OUT/23,SE,2023-11-01,2023-01-30,18.0,76.63888888888889,9,47,41,5
6896,SE CON MEN MAR/23,SE,2023-04-01,2023-01-31,10.0,69.0,2,93,23,69
2802,SE CON MEN DEZ/23,SE,2024-01-01,2023-01-31,10.0,74.0,11,99,72,26
3473,SE CON MEN FEV/23,SE,2023-03-01,2023-01-31,20.0,69.0,1,102,9,92
6897,SE CON MEN MAR/23,SE,2023-04-01,2023-02-01,4.0,69.04,1,93,22,70
8769,SE CON MEN OUT/23,SE,2023-11-01,2023-02-02,10.0,75.5,8,47,40,6
8770,SE CON MEN OUT/23,SE,2023-11-01,2023-02-03,25.0,75.0,8,47,39,7
2803,SE CON MEN DEZ/23,SE,2024-01-01,2023-02-03,25.0,73.5,10,99,71,27
6898,SE CON MEN MAR/23,SE,2023-04-01,2023-02-03,4.0,69.3,1,93,21,71
2804,SE CON MEN DEZ/23,SE,2024-01-01,2023-02-06,10.0,72.6,10,99,70,28
6899,SE CON MEN MAR/23,SE,2023-04-01,2023-02-06,7.0,69.35714285714286,1,93,20,72
898,SE CON MEN ABR/23,SE,2023-05-01,2023-02-06,30.0,69.1,2,55,22,32
8771,SE CON MEN OUT/23,SE,2023-11-01,2023-02-06,5.0,74.0,8,47,38,8
7809,SE CON MEN NOV/23,SE,2023-12-01,2023-02-06,5.0,73.0,9,61,54,6
3474,SE CON MEN FEV/23,SE,2023-03-01,2023-02-06,22.0,69.24090909090908,0,102,8,93
899,SE CON MEN ABR/23,SE,2023-05-01,2023-02-07,22.0,69.1,2,55,21,33
6900,SE CON MEN MAR/23,SE,2023-04-01,2023-02-07,45.0,69.17777777777778,1,93,19,73
4102,SE CON MEN JAN/24,SE,2024-02-01,2023-02-07,107.526882,86.525,11,61,60,0
3475,SE CON MEN FEV/23,SE,2023-03-01,2023-02-07,151.0,69.2158940397351,0,102,7,94
6901,SE CON MEN MAR/23,SE,2023-04-01,2023-02-08,15.0,69.05,1,93,18,74
6242,SE CON MEN MAI/23,SE,2023-06-01,2023-02-08,7.0,70.5,3,40,19,20
900,SE CON MEN ABR/23,SE,2023-05-01,2023-02-08,50.0,69.2,2,55,20,34
5609,SE CON MEN JUN/23,SE,2023-07-01,2023-02-08,9.0,70.5,4,66,34,31
3476,SE CON MEN FEV/23,SE,2023-03-01,2023-02-08,30.0,69.075,0,102,6,95
6902,SE CON MEN MAR/23,SE,2023-04-01,2023-02-09,3.0700000000000003,69.5,1,93,17,75
6903,SE CON MEN MAR/23,SE,2023-04-01,2023-02-10,50.0,69.1,1,93,16,76
901,SE CON MEN ABR/23,SE,2023-05-01,2023-02-13,10.0,69.2,2,55,19,35
6243,SE CON MEN MAI/23,SE,2023-06-01,2023-02-13,20.0,70.375,3,40,18,21
5610,SE CON MEN JUN/23,SE,2023-07-01,2023-02-13,15.0,71.5,4,66,33,32
902,SE CON MEN ABR/23,SE,2023-05-01,2023-02-14,44.0,69.2,2,55,18,36
6904,SE CON MEN MAR/23,SE,2023-04-01,2023-02-14,81.0,69.10296296296296,1,93,15,77
6905,SE CON MEN MAR/23,SE,2023-04-01,2023-02-15,103.0,67.6059223300971,1,93,14,78
3477,SE CON MEN FEV/23,SE,2023-03-01,2023-02-15,336.9,66.70228554467202,0,102,5,96
7810,SE CON MEN NOV/23,SE,2023-12-01,2023-02-15,5.0,69.04,9,61,53,7
5611,SE CON MEN JUN/23,SE,2023-07-01,2023-02-15,91.0,70.20879120879121,4,66,32,33
6244,SE CON MEN MAI/23,SE,2023-06-01,2023-02-15,1.0,68.0,3,40,17,22
903,SE CON MEN ABR/23,SE,2023-05-01,2023-02-15,8.0,69.6,2,55,17,37
8772,SE CON MEN OUT/23,SE,2023-11-01,2023-02-16,24.0,69.04166666666667,8,47,37,9
6906,SE CON MEN MAR/23,SE,2023-04-01,2023-02-16,68.0,68.15441176470588,1,93,13,79
9657,SE CON MEN SET/23,SE,2023-10-01,2023-02-16,4.0,69.0,7,35,31,3
4794,SE CON MEN JUL/23,SE,2023-08-01,2023-02-16,33.6,68.27678571428571,5,40,23,16
3478,SE CON MEN FEV/23,SE,2023-03-01,2023-02-16,211.0,67.26184834123222,0,102,4,97
3479,SE CON MEN FEV/23,SE,2023-03-01,2023-02-17,9.5,67.65684210526315,0,102,3,98
3480,SE CON MEN FEV/23,SE,2023-03-01,2023-02-23,5.0,69.04,0,102,2,99
3481,SE CON MEN FEV/23,SE,2023-03-01,2023-02-24,28.0,69.4,0,102,1,100
3482,SE CON MEN FEV/23,SE,2023-03-01,2023-02-27,112.3,69.3193232413179,0,102,0,101
904,SE CON MEN ABR/23,SE,2023-05-01,2023-02-27,20.0,69.1,2,55,16,38
6907,SE CON MEN MAR/23,SE,2023-04-01,2023-02-27,18.5,69.04,1,93,12,80
905,SE CON MEN ABR/23,SE,2023-05-01,2023-02-28,60.0,69.18333333333334,2,55,15,39
6908,SE CON MEN MAR/23,SE,2023-04-01,2023-02-28,110.0,69.18636363636364,1,93,11,81
5612,SE CON MEN JUN/23,SE,2023-07-01,2023-03-02,5.0,69.04,3,66,31,34
6909,SE CON MEN MAR/23,SE,2023-04-01,2023-03-03,3.5,69.04,0,93,10,82
3483,SE CON MEN FEV/24,SE,2024-03-01,2023-03-03,93.390804,86.485,11,59,58,0
6245,SE CON MEN MAI/23,SE,2023-06-01,2023-03-03,9.67741935483871,69.04,2,40,16,23
5613,SE CON MEN JUN/23,SE,2023-07-01,2023-03-03,10.0,69.04,3,66,30,35
6910,SE CON MEN MAR/23,SE,2023-04-01,2023-03-07,0.2,70.5,0,93,9,83
2805,SE CON MEN DEZ/23,SE,2024-01-01,2023-03-08,10.0,69.75,9,99,69,29
6246,SE CON MEN MAI/23,SE,2023-06-01,2023-03-09,60.0,68.85833333333333,2,40,15,24
906,SE CON MEN ABR/23,SE,2023-05-01,2023-03-09,10.0,69.15,1,55,14,40
5614,SE CON MEN JUN/23,SE,2023-07-01,2023-03-09,50.0,68.8,3,66,29,36
6247,SE CON MEN MAI/23,SE,2023-06-01,2023-03-10,30.0,69.15,2,40,14,25
907,SE CON MEN ABR/23,SE,2023-05-01,2023-03-10,30.0,69.15,1,55,13,41
7811,SE CON MEN NOV/23,SE,2023-12-01,2023-03-13,5.0,69.0,8,61,52,8
2806,SE CON MEN DEZ/23,SE,2024-01-01,2023-03-13,5.0,69.0,9,99,68,30
5615,SE CON MEN JUN/23,SE,2023-07-01,2023-03-14,10.0,69.35,3,66,28,37
4795,SE CON MEN JUL/23,SE,2023-08-01,2023-03-14,20.0,69.35,4,40,22,17
8773,SE CON MEN OUT/23,SE,2023-11-01,2023-03-15,20.0,70.0,7,47,36,10
1577,SE CON MEN AGO/23,SE,2023-09-01,2023-03-15,18.0,70.0,5,31,23,7
7812,SE CON MEN NOV/23,SE,2023-12-01,2023-03-15,24.0,70.0,8,61,51,9
4796,SE CON MEN JUL/23,SE,2023-08-01,2023-03-15,12.0,70.0,4,40,21,18
2807,SE CON MEN DEZ/23,SE,2024-01-01,2023-03-15,11.0,70.0,9,99,67,31
908,SE CON MEN ABR/23,SE,2023-05-01,2023-03-15,23.0,69.15217391304348,1,55,12,42
9658,SE CON MEN SET/23,SE,2023-10-01,2023-03-15,23.0,70.0,6,35,30,4
6911,SE CON MEN MAR/23,SE,2023-04-01,2023-03-16,0.7000000000000001,69.54,0,93,8,84
9659,SE CON MEN SET/23,SE,2023-10-01,2023-03-17,42.0,69.05428571428571,6,35,29,5
6248,SE CON MEN MAI/23,SE,2023-06-01,2023-03-17,17.0,69.1,2,40,13,26
8774,SE CON MEN OUT/23,SE,2023-11-01,2023-03-17,25.0,69.1,7,47,35,11
5616,SE CON MEN JUN/23,SE,2023-07-01,2023-03-17,51.0,69.03411764705882,3,66,27,38
909,SE CON MEN ABR/23,SE,2023-05-01,2023-03-17,56.0,69.02571428571429,1,55,11,43
6912,SE CON MEN MAR/23,SE,2023-04-01,2023-03-20,80.0,69.575,0,93,7,85
910,SE CON MEN ABR/23,SE,2023-05-01,2023-03-20,13.0,68.40384615384616,1,55,10,44
6913,SE CON MEN MAR/23,SE,2023-04-01,2023-03-21,86.0,69.6993023255814,0,93,6,86
5617,SE CON MEN JUN/23,SE,2023-07-01,2023-03-21,20.0,69.775,3,66,26,39
911,SE CON MEN ABR/23,SE,2023-05-01,2023-03-21,5.0,69.5,1,55,9,45
4797,SE CON MEN JUL/23,SE,2023-08-01,2023-03-21,23.700000000000003,69.51645569620253,4,40,20,19
7813,SE CON MEN NOV/23,SE,2023-12-01,2023-03-22,20.0,70.0,8,61,50,10
5618,SE CON MEN JUN/23,SE,2023-07-01,2023-03-22,60.0,70.0,3,66,25,40
6914,SE CON MEN MAR/23,SE,2023-04-01,2023-03-22,5.0,69.75,0,93,5,87
1578,SE CON MEN AGO/23,SE,2023-09-01,2023-03-22,20.0,70.0,5,31,22,8
5619,SE CON MEN JUN/23,SE,2023-07-01,2023-03-24,45.0,70.0,3,66,24,41
6915,SE CON MEN MAR/23,SE,2023-04-01,2023-03-24,40.0,69.85,0,93,4,88
7814,SE CON MEN NOV/23,SE,2023-12-01,2023-03-24,5.0,70.0,8,61,49,11
1579,SE CON MEN AGO/23,SE,2023-09-01,2023-03-27,4.5,69.04,5,31,21,9
6916,SE CON MEN MAR/23,SE,2023-04-01,2023-03-27,40.0,69.04,0,93,3,89
4798,SE CON MEN JUL/23,SE,2023-08-01,2023-03-27,6.0,69.04,4,40,19,20
6249,SE CON MEN MAI/23,SE,2023-06-01,2023-03-27,22.17464516129031,69.7,2,40,12,27
912,SE CON MEN ABR/23,SE,2023-05-01,2023-03-27,93.0494666666667,69.41627994285477,1,55,8,46
5620,SE CON MEN JUN/23,SE,2023-07-01,2023-03-27,42.135666666666665,69.51203572586962,3,66,23,42
9660,SE CON MEN SET/23,SE,2023-10-01,2023-03-27,1.5,69.04,6,35,28,6
6250,SE CON MEN MAI/23,SE,2023-06-01,2023-03-28,113.8709677419355,69.57881019830027,2,40,11,28
913,SE CON MEN ABR/23,SE,2023-05-01,2023-03-28,119.0,69.5841176470588,1,55,7,47
6917,SE CON MEN MAR/23,SE,2023-04-01,2023-03-28,5.0,69.79,0,93,2,90
6918,SE CON MEN MAR/23,SE,2023-04-01,2023-03-29,12.0,69.75,0,93,1,91
8775,SE CON MEN OUT/23,SE,2023-11-01,2023-03-30,10.0,69.5,7,47,34,12
6919,SE CON MEN MAR/23,SE,2023-04-01,2023-03-30,50.0,69.92199999999998,0,93,0,92
914,SE CON MEN ABR/23,SE,2023-05-01,2023-03-31,31.0,69.0,1,55,6,48
2808,SE CON MEN DEZ/23,SE,2024-01-01,2023-03-31,9.0,70.0,9,99,66,32
5621,SE CON MEN JUN/23,SE,2023-07-01,2023-03-31,45.0,68.77777777777777,3,66,22,43
4799,SE CON MEN JUL/23,SE,2023-08-01,2023-03-31,18.0,69.5,4,40,18,21
1580,SE CON MEN AGO/23,SE,2023-09-01,2023-04-04,20.0,69.2,4,31,20,10
7815,SE CON MEN NOV/23,SE,2023-12-01,2023-04-04,20.0,69.2,7,61,48,12
9661,SE CON MEN SET/23,SE,2023-10-01,2023-04-04,50.0,69.2,5,35,27,7
5622,SE CON MEN JUN/23,SE,2023-07-01,2023-04-05,39.0,69.97051282051282,2,66,21,44
7816,SE CON MEN NOV/23,SE,2023-12-01,2023-04-05,40.0,70.0,7,61,47,13
8776,SE CON MEN OUT/23,SE,2023-11-01,2023-04-05,230.0,73.425,6,47,33,13
915,SE CON MEN ABR/23,SE,2023-05-01,2023-04-06,5.1,69.99411764705883,0,55,5,49
5623,SE CON MEN JUN/23,SE,2023-07-01,2023-04-06,40.0,69.6,2,66,20,45
5624,SE CON MEN JUN/23,SE,2023-07-01,2023-04-11,50.0,69.6,2,66,19,46
916,SE CON MEN ABR/23,SE,2023-05-01,2023-04-11,1.0,69.3,0,55,4,50
6251,SE CON MEN MAI/23,SE,2023-06-01,2023-04-11,5.0,69.3,1,40,10,29
917,SE CON MEN ABR/23,SE,2023-05-01,2023-04-12,22.0,69.3,0,55,3,51
5625,SE CON MEN JUN/23,SE,2023-07-01,2023-04-12,8.0,69.4,2,66,18,47
6252,SE CON MEN MAI/23,SE,2023-06-01,2023-04-12,23.0,69.3,1,40,9,30
918,SE CON MEN ABR/23,SE,2023-05-01,2023-04-13,1.0,69.29,0,55,2,52
6253,SE CON MEN MAI/23,SE,2023-06-01,2023-04-17,85.0,69.31,1,40,8,31
6254,SE CON MEN MAI/23,SE,2023-06-01,2023-04-19,104.0,69.58653846153847,1,40,7,32
2809,SE CON MEN DEZ/23,SE,2024-01-01,2023-04-20,3.0,69.5,8,99,65,33
919,SE CON MEN ABR/23,SE,2023-05-01,2023-04-24,60.0,69.04,0,55,1,53
920,SE CON MEN ABR/23,SE,2023-05-01,2023-04-25,67.3888888888889,69.05261335531739,0,55,0,54
5626,SE CON MEN JUN/23,SE,2023-07-01,2023-04-26,5.0,69.3,2,66,17,48
6255,SE CON MEN MAI/23,SE,2023-06-01,2023-04-26,5.0,69.3,1,40,6,33
6256,SE CON MEN MAI/23,SE,2023-06-01,2023-04-27,14.0,69.2,1,40,5,34
5627,SE CON MEN JUN/23,SE,2023-07-01,2023-04-27,18.1,69.44861878453038,2,66,16,49
