,produto,submercado,expiracao,data,volume,VWAP,M,H,h,h_cresc
1653,SE CON MEN AGO/24,SE,2024-09-01,2024-03-28,13.0,126.23076923076923,5,131,106,24
8112,SE CON MEN NOV/24,SE,2024-12-01,2024-03-28,60.0,150.5,8,164,156,7
5893,SE CON MEN JUN/24,SE,2024-07-01,2024-03-28,15.5,80.03870967741935,3,73,43,29
5072,SE CON MEN JUL/24,SE,2024-08-01,2024-03-28,21.7,107.59354838709676,4,122,85,36
9153,SE CON MEN OUT/24,SE,2024-11-01,2024-03-28,99.0,163.33333333333334,7,162,146,15
6514,SE CON MEN MAI/24,SE,2024-06-01,2024-03-28,23.8,69.04789915966386,2,56,25,30
993,SE CON MEN ABR/24,SE,2024-05-01,2024-03-28,63.0,63.18333333333334,1,63,11,51
6515,SE CON MEN MAI/24,SE,2024-06-01,2024-04-01,80.0,67.8065,1,56,24,31
5894,SE CON MEN JUN/24,SE,2024-07-01,2024-04-01,67.3,76.40227340267457,2,73,42,30
9154,SE CON MEN OUT/24,SE,2024-11-01,2024-04-01,14.0,145.0,6,162,145,16
10104,SE CON MEN SET/24,SE,2024-10-01,2024-04-01,24.0,130.10833333333332,5,144,122,21
1654,SE CON MEN AGO/24,SE,2024-09-01,2024-04-01,18.0,113.875,4,131,105,25
994,SE CON MEN ABR/24,SE,2024-05-01,2024-04-01,14.0,63.0,0,63,10,52
8113,SE CON MEN NOV/24,SE,2024-12-01,2024-04-01,35.0,139.2,7,164,155,8
2961,SE CON MEN DEZ/24,SE,2025-01-01,2024-04-01,6.0,122.5,8,193,158,34
5073,SE CON MEN JUL/24,SE,2024-08-01,2024-04-01,23.8,96.40756302521008,3,122,84,37
6516,SE CON MEN MAI/24,SE,2024-06-01,2024-04-02,55.0,66.77272727272727,1,56,23,32
5895,SE CON MEN JUN/24,SE,2024-07-01,2024-04-02,24.5,76.52244897959183,2,73,41,31
5074,SE CON MEN JUL/24,SE,2024-08-01,2024-04-02,42.5,96.69435294117648,3,122,83,38
995,SE CON MEN ABR/24,SE,2024-05-01,2024-04-02,13.44444444444444,63.33471074380166,0,63,9,53
8114,SE CON MEN NOV/24,SE,2024-12-01,2024-04-02,1.0,140.0,7,164,154,9
1655,SE CON MEN AGO/24,SE,2024-09-01,2024-04-02,17.0,117.54705882352941,4,131,104,26
9155,SE CON MEN OUT/24,SE,2024-11-01,2024-04-02,14.0,146.46428571428572,6,162,144,17
5896,SE CON MEN JUN/24,SE,2024-07-01,2024-04-03,140.5,69.70676156583629,2,73,40,32
9156,SE CON MEN OUT/24,SE,2024-11-01,2024-04-03,5.0,140.0,6,162,143,18
5075,SE CON MEN JUL/24,SE,2024-08-01,2024-04-03,91.0,88.89307692307693,3,122,82,39
10105,SE CON MEN SET/24,SE,2024-10-01,2024-04-03,94.5,121.24423280423282,5,144,121,22
996,SE CON MEN ABR/24,SE,2024-05-01,2024-04-03,27.4,62.886861313868614,0,63,8,54
6517,SE CON MEN MAI/24,SE,2024-06-01,2024-04-03,175.5,65.08267806267807,1,56,22,33
2962,SE CON MEN DEZ/24,SE,2025-01-01,2024-04-03,17.0,119.25294117647059,8,193,157,35
1656,SE CON MEN AGO/24,SE,2024-09-01,2024-04-03,67.3,110.95720653789004,4,131,103,27
9157,SE CON MEN OUT/24,SE,2024-11-01,2024-04-04,43.0,132.3139534883721,6,162,142,19
6518,SE CON MEN MAI/24,SE,2024-06-01,2024-04-04,117.0,64.91923076923077,1,56,21,34
5897,SE CON MEN JUN/24,SE,2024-07-01,2024-04-04,117.0,68.32008547008547,2,73,39,33
2963,SE CON MEN DEZ/24,SE,2025-01-01,2024-04-04,20.0,109.95,8,193,156,36
997,SE CON MEN ABR/24,SE,2024-05-01,2024-04-04,10.0,62.94,0,63,7,55
10106,SE CON MEN SET/24,SE,2024-10-01,2024-04-04,109.0,119.13761467889908,5,144,120,23
1657,SE CON MEN AGO/24,SE,2024-09-01,2024-04-04,28.5,101.86140350877194,4,131,102,28
5076,SE CON MEN JUL/24,SE,2024-08-01,2024-04-04,77.4,79.92926356589147,3,122,81,40
998,SE CON MEN ABR/24,SE,2024-05-01,2024-04-05,13.0,63.5623076923077,0,63,6,56
10107,SE CON MEN SET/24,SE,2024-10-01,2024-04-05,12.0,128.125,5,144,119,24
5077,SE CON MEN JUL/24,SE,2024-08-01,2024-04-05,45.0,81.53333333333333,3,122,80,41
5898,SE CON MEN JUN/24,SE,2024-07-01,2024-04-05,29.0,68.54482758620689,2,73,38,34
6519,SE CON MEN MAI/24,SE,2024-06-01,2024-04-05,31.0,64.83870967741936,1,56,20,35
9158,SE CON MEN OUT/24,SE,2024-11-01,2024-04-05,26.6,136.92105263157893,6,162,141,20
1658,SE CON MEN AGO/24,SE,2024-09-01,2024-04-05,17.0,104.26470588235294,4,131,101,29
2964,SE CON MEN DEZ/24,SE,2025-01-01,2024-04-05,26.0,115.76923076923077,8,193,155,37
8115,SE CON MEN NOV/24,SE,2024-12-01,2024-04-05,7.0,131.0,7,164,153,10
2965,SE CON MEN DEZ/24,SE,2025-01-01,2024-04-08,7.1,95.46197183098592,8,193,154,38
1659,SE CON MEN AGO/24,SE,2024-09-01,2024-04-08,67.1,83.5638002980626,4,131,100,30
6520,SE CON MEN MAI/24,SE,2024-06-01,2024-04-08,12.0,63.72083333333333,1,56,19,36
10108,SE CON MEN SET/24,SE,2024-10-01,2024-04-08,91.5,99.29125683060111,5,144,118,25
8116,SE CON MEN NOV/24,SE,2024-12-01,2024-04-08,2.0,100.0,7,164,152,11
9159,SE CON MEN OUT/24,SE,2024-11-01,2024-04-08,101.0,106.95049504950495,6,162,140,21
5078,SE CON MEN JUL/24,SE,2024-08-01,2024-04-08,158.6,70.92547288776795,3,122,79,42
5899,SE CON MEN JUN/24,SE,2024-07-01,2024-04-08,20.0,65.0,2,73,37,35
9160,SE CON MEN OUT/24,SE,2024-11-01,2024-04-09,81.0,106.54296296296296,6,162,139,22
2966,SE CON MEN DEZ/24,SE,2025-01-01,2024-04-09,156.0,94.2050641025641,8,193,153,39
5900,SE CON MEN JUN/24,SE,2024-07-01,2024-04-09,46.0,65.07608695652173,2,73,36,36
5079,SE CON MEN JUL/24,SE,2024-08-01,2024-04-09,138.5,69.40288808664259,3,122,78,43
10109,SE CON MEN SET/24,SE,2024-10-01,2024-04-09,28.5,91.81508771929825,5,144,117,26
1660,SE CON MEN AGO/24,SE,2024-09-01,2024-04-09,19.0,82.60526315789474,4,131,99,31
6521,SE CON MEN MAI/24,SE,2024-06-01,2024-04-09,1.0,64.0,1,56,18,37
999,SE CON MEN ABR/24,SE,2024-05-01,2024-04-09,30.0,62.14533333333334,0,63,5,57
8117,SE CON MEN NOV/24,SE,2024-12-01,2024-04-09,5.0,101.5,7,164,151,12
9161,SE CON MEN OUT/24,SE,2024-11-01,2024-04-10,158.0,111.93037974683544,6,162,138,23
5901,SE CON MEN JUN/24,SE,2024-07-01,2024-04-10,16.0,65.1875,2,73,35,37
1000,SE CON MEN ABR/24,SE,2024-05-01,2024-04-10,0.5,62.5,0,63,4,58
5080,SE CON MEN JUL/24,SE,2024-08-01,2024-04-10,33.1,71.64848942598188,3,122,77,44
10110,SE CON MEN SET/24,SE,2024-10-01,2024-04-10,13.7,96.51824817518248,5,144,116,27
6522,SE CON MEN MAI/24,SE,2024-06-01,2024-04-10,5.0,63.0,1,56,17,38
2967,SE CON MEN DEZ/24,SE,2025-01-01,2024-04-10,17.0,97.58823529411765,8,193,152,40
1661,SE CON MEN AGO/24,SE,2024-09-01,2024-04-10,61.0,86.00065573770492,4,131,98,32
6523,SE CON MEN MAI/24,SE,2024-06-01,2024-04-11,5.5,63.93181818181818,1,56,16,39
9162,SE CON MEN OUT/24,SE,2024-11-01,2024-04-11,71.6,116.18715083798884,6,162,137,24
2968,SE CON MEN DEZ/24,SE,2025-01-01,2024-04-11,8.0,105.125,8,193,151,41
10111,SE CON MEN SET/24,SE,2024-10-01,2024-04-11,51.0,98.46078431372548,5,144,115,28
1662,SE CON MEN AGO/24,SE,2024-09-01,2024-04-11,45.8548387096774,87.08515652479774,4,131,97,33
1001,SE CON MEN ABR/24,SE,2024-05-01,2024-04-11,24.0,62.00833333333333,0,63,3,59
5081,SE CON MEN JUL/24,SE,2024-08-01,2024-04-11,252.5,71.04550495049504,3,122,76,45
5902,SE CON MEN JUN/24,SE,2024-07-01,2024-04-11,75.0,65.55266666666667,2,73,34,38
8118,SE CON MEN NOV/24,SE,2024-12-01,2024-04-11,75.0,116.0,7,164,150,13
10112,SE CON MEN SET/24,SE,2024-10-01,2024-04-12,84.5,99.52071005917159,5,144,114,29
1663,SE CON MEN AGO/24,SE,2024-09-01,2024-04-12,11.0,91.2,4,131,96,34
5082,SE CON MEN JUL/24,SE,2024-08-01,2024-04-12,48.0,72.71916666666667,3,122,75,46
5083,SE CON MEN JUL/24,SE,2024-08-01,2024-04-15,218.0,70.60298165137615,3,122,74,47
9163,SE CON MEN OUT/24,SE,2024-11-01,2024-04-15,72.0,111.95583333333333,6,162,136,25
2969,SE CON MEN DEZ/24,SE,2025-01-01,2024-04-15,6.0,100.16666666666667,8,193,150,42
5903,SE CON MEN JUN/24,SE,2024-07-01,2024-04-15,37.0,64.54054054054055,2,73,33,39
8119,SE CON MEN NOV/24,SE,2024-12-01,2024-04-15,4.0,108.0375,7,164,149,14
1664,SE CON MEN AGO/24,SE,2024-09-01,2024-04-15,16.0,82.84375,4,131,95,35
6524,SE CON MEN MAI/24,SE,2024-06-01,2024-04-15,14.0,63.5,1,56,15,40
8120,SE CON MEN NOV/24,SE,2024-12-01,2024-04-16,10.0,106.35999999999999,7,164,148,15
10113,SE CON MEN SET/24,SE,2024-10-01,2024-04-16,49.0,89.12897959183672,5,144,113,30
1665,SE CON MEN AGO/24,SE,2024-09-01,2024-04-16,148.0,78.97972972972973,4,131,94,36
5904,SE CON MEN JUN/24,SE,2024-07-01,2024-04-16,13.0,64.03846153846153,2,73,32,40
5084,SE CON MEN JUL/24,SE,2024-08-01,2024-04-16,95.0,68.24947368421053,3,122,73,48
9164,SE CON MEN OUT/24,SE,2024-11-01,2024-04-16,81.0,107.38148148148147,6,162,135,26
2970,SE CON MEN DEZ/24,SE,2025-01-01,2024-04-16,47.0,98.45744680851064,8,193,149,43
6525,SE CON MEN MAI/24,SE,2024-06-01,2024-04-17,5.0,62.2,1,56,14,41
9165,SE CON MEN OUT/24,SE,2024-11-01,2024-04-17,85.0,105.55176470588235,6,162,134,27
1666,SE CON MEN AGO/24,SE,2024-09-01,2024-04-17,4.0,77.5625,4,131,93,37
5085,SE CON MEN JUL/24,SE,2024-08-01,2024-04-17,103.0,68.07038834951456,3,122,72,49
2971,SE CON MEN DEZ/24,SE,2025-01-01,2024-04-17,10.0,99.0,8,193,148,44
1002,SE CON MEN ABR/24,SE,2024-05-01,2024-04-18,28.68,67.5,0,63,2,60
2972,SE CON MEN DEZ/24,SE,2025-01-01,2024-04-18,18.0,96.72222222222223,8,193,147,45
9166,SE CON MEN OUT/24,SE,2024-11-01,2024-04-18,37.0,104.14864864864865,6,162,133,28
10114,SE CON MEN SET/24,SE,2024-10-01,2024-04-18,121.0,87.44214876033058,5,144,112,31
5905,SE CON MEN JUN/24,SE,2024-07-01,2024-04-18,13.0,64.5,2,73,31,41
5086,SE CON MEN JUL/24,SE,2024-08-01,2024-04-18,74.0,67.1277027027027,3,122,71,50
1667,SE CON MEN AGO/24,SE,2024-09-01,2024-04-18,60.0,75.86766666666666,4,131,92,38
8121,SE CON MEN NOV/24,SE,2024-12-01,2024-04-18,5.0,100.0,7,164,147,16
10115,SE CON MEN SET/24,SE,2024-10-01,2024-04-19,35.0,84.61428571428571,5,144,111,32
2973,SE CON MEN DEZ/24,SE,2025-01-01,2024-04-19,18.0,96.33333333333333,8,193,146,46
5087,SE CON MEN JUL/24,SE,2024-08-01,2024-04-19,75.0,66.99733333333333,3,122,70,51
5906,SE CON MEN JUN/24,SE,2024-07-01,2024-04-19,11.0,63.27272727272727,2,73,30,42
1668,SE CON MEN AGO/24,SE,2024-09-01,2024-04-19,52.0,74.91057692307692,4,131,91,39
9167,SE CON MEN OUT/24,SE,2024-11-01,2024-04-19,36.0,104.84666666666665,6,162,132,29
1669,SE CON MEN AGO/24,SE,2024-09-01,2024-04-22,57.0,72.11614035087719,4,131,90,40
8122,SE CON MEN NOV/24,SE,2024-12-01,2024-04-22,82.0,130.22804878048782,7,164,146,17
5088,SE CON MEN JUL/24,SE,2024-08-01,2024-04-22,33.0,66.70757575757575,3,122,69,52
10116,SE CON MEN SET/24,SE,2024-10-01,2024-04-22,37.0,77.27135135135136,5,144,110,33
2974,SE CON MEN DEZ/24,SE,2025-01-01,2024-04-22,94.0,93.13138297872341,8,193,145,47
5907,SE CON MEN JUN/24,SE,2024-07-01,2024-04-22,6.0,64.0,2,73,29,43
9168,SE CON MEN OUT/24,SE,2024-11-01,2024-04-22,265.0,103.62075471698114,6,162,131,30
9169,SE CON MEN OUT/24,SE,2024-11-01,2024-04-23,53.0,91.46981132075472,6,162,130,31
10117,SE CON MEN SET/24,SE,2024-10-01,2024-04-23,59.0,75.13389830508474,5,144,109,34
6526,SE CON MEN MAI/24,SE,2024-06-01,2024-04-23,2.0,62.3,1,56,13,42
1670,SE CON MEN AGO/24,SE,2024-09-01,2024-04-23,45.0,70.74444444444444,4,131,89,41
8123,SE CON MEN NOV/24,SE,2024-12-01,2024-04-23,15.0,92.242,7,164,145,18
2975,SE CON MEN DEZ/24,SE,2025-01-01,2024-04-23,130.0706,87.99200895513665,8,193,144,48
1003,SE CON MEN ABR/24,SE,2024-05-01,2024-04-23,5.0,61.83,0,63,1,61
5908,SE CON MEN JUN/24,SE,2024-07-01,2024-04-23,32.0,63.0909375,2,73,28,44
5089,SE CON MEN JUL/24,SE,2024-08-01,2024-04-23,234.0,66.90602564102564,3,122,68,53
5909,SE CON MEN JUN/24,SE,2024-07-01,2024-04-24,6.0,63.416666666666664,2,73,27,45
6527,SE CON MEN MAI/24,SE,2024-06-01,2024-04-24,3.0,62.5,1,56,12,43
2976,SE CON MEN DEZ/24,SE,2025-01-01,2024-04-24,28.0,91.31071428571428,8,193,143,49
1671,SE CON MEN AGO/24,SE,2024-09-01,2024-04-24,91.0,70.5010989010989,4,131,88,42
10118,SE CON MEN SET/24,SE,2024-10-01,2024-04-24,13.0,75.65384615384616,5,144,108,35
5090,SE CON MEN JUL/24,SE,2024-08-01,2024-04-24,120.0,66.455,3,122,67,54
8124,SE CON MEN NOV/24,SE,2024-12-01,2024-04-24,50.0,100.0,7,164,144,19
9170,SE CON MEN OUT/24,SE,2024-11-01,2024-04-24,92.0,90.31467391304349,6,162,129,32
10119,SE CON MEN SET/24,SE,2024-10-01,2024-04-25,158.0,76.5222151898734,5,144,107,36
1672,SE CON MEN AGO/24,SE,2024-09-01,2024-04-25,43.0,71.63139534883722,4,131,87,43
8125,SE CON MEN NOV/24,SE,2024-12-01,2024-04-25,52.0,163.78076923076924,7,164,143,20
2977,SE CON MEN DEZ/24,SE,2025-01-01,2024-04-25,69.0,95.20289855072464,8,193,142,50
5910,SE CON MEN JUN/24,SE,2024-07-01,2024-04-25,20.0,63.0,2,73,26,46
5091,SE CON MEN JUL/24,SE,2024-08-01,2024-04-25,133.3,66.59114778694673,3,122,66,55
6528,SE CON MEN MAI/24,SE,2024-06-01,2024-04-25,20.0,62.5,1,56,11,44
9171,SE CON MEN OUT/24,SE,2024-11-01,2024-04-25,36.0,94.47527777777778,6,162,128,33
1004,SE CON MEN ABR/24,SE,2024-05-01,2024-04-25,3.0,61.77,0,63,0,62
5092,SE CON MEN JUL/24,SE,2024-08-01,2024-04-26,49.0,66.78061224489795,3,122,65,56
10120,SE CON MEN SET/24,SE,2024-10-01,2024-04-26,82.0,76.10975609756098,5,144,106,37
5911,SE CON MEN JUN/24,SE,2024-07-01,2024-04-26,2.0,63.5,2,73,25,47
1673,SE CON MEN AGO/24,SE,2024-09-01,2024-04-26,62.0,70.585,4,131,86,44
9172,SE CON MEN OUT/24,SE,2024-11-01,2024-04-26,82.0,92.29878048780488,6,162,127,34
9173,SE CON MEN OUT/24,SE,2024-11-01,2024-04-30,5.0,94.7,6,162,126,35
6529,SE CON MEN MAI/24,SE,2024-06-01,2024-04-30,155.0,62.806451612903224,1,56,10,45
2978,SE CON MEN DEZ/24,SE,2025-01-01,2024-04-30,31.0,95.88387096774193,8,193,141,51
5912,SE CON MEN JUN/24,SE,2024-07-01,2024-04-30,42.0,62.666666666666664,2,73,24,48
10121,SE CON MEN SET/24,SE,2024-10-01,2024-04-30,23.0,78.91304347826087,5,144,105,38
1674,SE CON MEN AGO/24,SE,2024-09-01,2024-04-30,44.0,73.0625,4,131,85,45
5093,SE CON MEN JUL/24,SE,2024-08-01,2024-04-30,33.0,67.39848484848484,3,122,64,57
2979,SE CON MEN DEZ/24,SE,2025-01-01,2024-05-02,67.5,99.82962962962964,7,193,140,52
10122,SE CON MEN SET/24,SE,2024-10-01,2024-05-02,98.0,79.75530612244897,4,144,104,39
8126,SE CON MEN NOV/24,SE,2024-12-01,2024-05-02,2.0,101.5,6,164,142,21
5094,SE CON MEN JUL/24,SE,2024-08-01,2024-05-02,26.0,67.16884615384615,2,122,63,58
1675,SE CON MEN AGO/24,SE,2024-09-01,2024-05-02,10.0,74.06,3,131,84,46
9174,SE CON MEN OUT/24,SE,2024-11-01,2024-05-02,66.0,97.02121212121212,5,162,125,36
10123,SE CON MEN SET/24,SE,2024-10-01,2024-05-03,56.0,78.12785714285714,4,144,103,40
9175,SE CON MEN OUT/24,SE,2024-11-01,2024-05-03,83.0,94.13855421686748,5,162,124,37
1676,SE CON MEN AGO/24,SE,2024-09-01,2024-05-03,32.0,71.840625,3,131,83,47
5913,SE CON MEN JUN/24,SE,2024-07-01,2024-05-03,3.0,63.20000000000001,1,73,23,49
8127,SE CON MEN NOV/24,SE,2024-12-01,2024-05-03,215.0,104.07953488372092,6,164,141,22
6530,SE CON MEN MAI/24,SE,2024-06-01,2024-05-03,7.0,62.285714285714285,0,56,9,46
2980,SE CON MEN DEZ/24,SE,2025-01-01,2024-05-03,5.5,96.4,7,193,139,53
5095,SE CON MEN JUL/24,SE,2024-08-01,2024-05-03,63.0,66.96666666666665,2,122,62,59
9176,SE CON MEN OUT/24,SE,2024-11-01,2024-05-06,132.0,98.78166666666667,5,162,123,38
1677,SE CON MEN AGO/24,SE,2024-09-01,2024-05-06,27.0,73.27407407407408,3,131,82,48
10124,SE CON MEN SET/24,SE,2024-10-01,2024-05-06,13.0,80.39076923076922,4,144,102,41
5096,SE CON MEN JUL/24,SE,2024-08-01,2024-05-06,62.0,67.37145161290321,2,122,61,60
2981,SE CON MEN DEZ/24,SE,2025-01-01,2024-05-06,115.7,102.16111495246328,7,193,138,54
8128,SE CON MEN NOV/24,SE,2024-12-01,2024-05-06,11.7,104.68119658119659,6,164,140,23
5914,SE CON MEN JUN/24,SE,2024-07-01,2024-05-07,43.0,63.08837209302326,1,73,22,50
2982,SE CON MEN DEZ/24,SE,2025-01-01,2024-05-07,100.0,113.835,7,193,137,55
6531,SE CON MEN MAI/24,SE,2024-06-01,2024-05-07,13.0,62.61538461538461,0,56,8,47
8129,SE CON MEN NOV/24,SE,2024-12-01,2024-05-07,23.0,113.1086956521739,6,164,139,24
9177,SE CON MEN OUT/24,SE,2024-11-01,2024-05-07,122.0,106.64147540983606,5,162,122,39
10125,SE CON MEN SET/24,SE,2024-10-01,2024-05-07,267.0,83.99958801498127,4,144,101,42
5097,SE CON MEN JUL/24,SE,2024-08-01,2024-05-07,195.0,67.46148717948718,2,122,60,61
1678,SE CON MEN AGO/24,SE,2024-09-01,2024-05-07,110.0,76.17836363636363,3,131,81,49
10126,SE CON MEN SET/24,SE,2024-10-01,2024-05-08,27.0,84.77777777777777,4,144,100,43
2983,SE CON MEN DEZ/24,SE,2025-01-01,2024-05-08,77.0,113.49675324675324,7,193,136,56
5098,SE CON MEN JUL/24,SE,2024-08-01,2024-05-08,70.0,66.95228571428571,2,122,59,62
8130,SE CON MEN NOV/24,SE,2024-12-01,2024-05-08,13.0,108.96923076923076,6,164,138,25
6532,SE CON MEN MAI/24,SE,2024-06-01,2024-05-08,15.0,62.0,0,56,7,48
9178,SE CON MEN OUT/24,SE,2024-11-01,2024-05-08,41.0,103.04902439024391,5,162,121,40
1679,SE CON MEN AGO/24,SE,2024-09-01,2024-05-08,66.0,74.96984848484848,3,131,80,50
8131,SE CON MEN NOV/24,SE,2024-12-01,2024-05-09,7.0,115.0,6,164,137,26
2984,SE CON MEN DEZ/24,SE,2025-01-01,2024-05-09,20.0,115.25,7,193,135,57
10127,SE CON MEN SET/24,SE,2024-10-01,2024-05-09,39.0,84.97666666666667,4,144,99,44
5915,SE CON MEN JUN/24,SE,2024-07-01,2024-05-09,6.0,63.0,1,73,21,51
5099,SE CON MEN JUL/24,SE,2024-08-01,2024-05-09,94.9,66.79805057955741,2,122,58,63
9179,SE CON MEN OUT/24,SE,2024-11-01,2024-05-09,94.0,108.96372340425532,5,162,120,41
1680,SE CON MEN AGO/24,SE,2024-09-01,2024-05-09,76.0,75.71513157894738,3,131,79,51
1681,SE CON MEN AGO/24,SE,2024-09-01,2024-05-10,43.0,76.96488372093023,3,131,78,52
5916,SE CON MEN JUN/24,SE,2024-07-01,2024-05-10,25.0,62.23,1,73,20,52
6533,SE CON MEN MAI/24,SE,2024-06-01,2024-05-10,35.0,61.9,0,56,6,49
5100,SE CON MEN JUL/24,SE,2024-08-01,2024-05-10,94.0,66.70212765957447,2,122,57,64
2985,SE CON MEN DEZ/24,SE,2025-01-01,2024-05-10,19.0,116.3157894736842,7,193,134,58
4325,SE CON MEN JAN/25,SE,2025-02-01,2024-05-10,8.0,135.125,8,65,64,0
8132,SE CON MEN NOV/24,SE,2024-12-01,2024-05-10,13.0,117.23076923076923,6,164,136,27
9180,SE CON MEN OUT/24,SE,2024-11-01,2024-05-10,22.0,110.61363636363636,5,162,119,42
9181,SE CON MEN OUT/24,SE,2024-11-01,2024-05-13,25.0,116.0,5,162,118,43
1682,SE CON MEN AGO/24,SE,2024-09-01,2024-05-13,143.0,79.6993006993007,3,131,77,53
5101,SE CON MEN JUL/24,SE,2024-08-01,2024-05-13,103.0,67.20242718446602,2,122,56,65
8133,SE CON MEN NOV/24,SE,2024-12-01,2024-05-13,87.3333333333333,117.80152671755725,6,164,135,28
2986,SE CON MEN DEZ/24,SE,2025-01-01,2024-05-13,89.0,119.74719101123596,7,193,133,59
10128,SE CON MEN SET/24,SE,2024-10-01,2024-05-13,36.0,91.54444444444444,4,144,98,45
1683,SE CON MEN AGO/24,SE,2024-09-01,2024-05-14,185.0,93.24562162162161,3,131,76,54
10129,SE CON MEN SET/24,SE,2024-10-01,2024-05-14,177.0,99.95723163841808,4,144,97,46
2987,SE CON MEN DEZ/24,SE,2025-01-01,2024-05-14,82.0,130.48548780487803,7,193,132,60
6534,SE CON MEN MAI/24,SE,2024-06-01,2024-05-14,20.0,62.010000000000005,0,56,5,50
8134,SE CON MEN NOV/24,SE,2024-12-01,2024-05-14,44.0,128.45363636363638,6,164,134,29
5102,SE CON MEN JUL/24,SE,2024-08-01,2024-05-14,109.0,69.45642201834862,2,122,55,66
9182,SE CON MEN OUT/24,SE,2024-11-01,2024-05-14,26.0,127.10346153846154,5,162,117,44
5917,SE CON MEN JUN/24,SE,2024-07-01,2024-05-14,32.0,63.0065625,1,73,19,53
6535,SE CON MEN MAI/24,SE,2024-06-01,2024-05-15,100.0,64.5,0,56,4,51
8135,SE CON MEN NOV/24,SE,2024-12-01,2024-05-15,8.0,136.5,6,164,133,30
5103,SE CON MEN JUL/24,SE,2024-08-01,2024-05-15,226.0,73.33296460176992,2,122,54,67
1684,SE CON MEN AGO/24,SE,2024-09-01,2024-05-15,257.0,100.98891050583659,3,131,75,55
5918,SE CON MEN JUN/24,SE,2024-07-01,2024-05-15,62.0,64.21548387096774,1,73,18,54
9183,SE CON MEN OUT/24,SE,2024-11-01,2024-05-15,112.0,135.84875000000002,5,162,116,45
2988,SE CON MEN DEZ/24,SE,2025-01-01,2024-05-15,132.0,130.8409090909091,7,193,131,61
10130,SE CON MEN SET/24,SE,2024-10-01,2024-05-15,199.0,107.38366834170854,4,144,96,47
10131,SE CON MEN SET/24,SE,2024-10-01,2024-05-16,125.22,103.7278390033541,4,144,95,48
5104,SE CON MEN JUL/24,SE,2024-08-01,2024-05-16,144.0,71.31020833333334,2,122,53,68
9184,SE CON MEN OUT/24,SE,2024-11-01,2024-05-16,62.0,128.4682258064516,5,162,115,46
1685,SE CON MEN AGO/24,SE,2024-09-01,2024-05-16,104.0,95.2075,3,131,74,56
5919,SE CON MEN JUN/24,SE,2024-07-01,2024-05-16,1.0,62.86,1,73,17,55
2989,SE CON MEN DEZ/24,SE,2025-01-01,2024-05-16,31.0,132.43548387096774,7,193,130,62
8136,SE CON MEN NOV/24,SE,2024-12-01,2024-05-16,2.0,138.0,6,164,132,31
1686,SE CON MEN AGO/24,SE,2024-09-01,2024-05-17,19.0,94.5,3,131,73,57
10132,SE CON MEN SET/24,SE,2024-10-01,2024-05-17,41.0,103.71219512195121,4,144,94,49
5105,SE CON MEN JUL/24,SE,2024-08-01,2024-05-17,27.0,71.65185185185184,2,122,52,69
5920,SE CON MEN JUN/24,SE,2024-07-01,2024-05-17,10.0,63.3,1,73,16,56
2990,SE CON MEN DEZ/24,SE,2025-01-01,2024-05-17,3.0,131.66666666666666,7,193,129,63
9185,SE CON MEN OUT/24,SE,2024-11-01,2024-05-17,34.0,128.80352941176469,5,162,114,47
8137,SE CON MEN NOV/24,SE,2024-12-01,2024-05-20,57.0,135.05263157894737,6,164,131,32
5106,SE CON MEN JUL/24,SE,2024-08-01,2024-05-20,71.0,72.72985915492957,2,122,51,70
10133,SE CON MEN SET/24,SE,2024-10-01,2024-05-20,79.0,106.68708860759494,4,144,93,50
9186,SE CON MEN OUT/24,SE,2024-11-01,2024-05-20,46.0,132.98065217391306,5,162,113,48
1687,SE CON MEN AGO/24,SE,2024-09-01,2024-05-20,94.0,96.8904255319149,3,131,72,58
2991,SE CON MEN DEZ/24,SE,2025-01-01,2024-05-20,18.0,133.97166666666666,7,193,128,64
8138,SE CON MEN NOV/24,SE,2024-12-01,2024-05-21,13.0,139.3846153846154,6,164,130,33
6536,SE CON MEN MAI/24,SE,2024-06-01,2024-05-21,17.0,61.85294117647059,0,56,3,52
10134,SE CON MEN SET/24,SE,2024-10-01,2024-05-21,120.0,111.77083333333331,4,144,92,51
2992,SE CON MEN DEZ/24,SE,2025-01-01,2024-05-21,74.0,139.56756756756758,7,193,127,65
9187,SE CON MEN OUT/24,SE,2024-11-01,2024-05-21,26.0,136.90384615384616,5,162,112,49
5107,SE CON MEN JUL/24,SE,2024-08-01,2024-05-21,233.0,78.11060085836908,2,122,50,71
1688,SE CON MEN AGO/24,SE,2024-09-01,2024-05-21,126.0,102.30126984126984,3,131,71,59
5921,SE CON MEN JUN/24,SE,2024-07-01,2024-05-21,91.0,63.3021978021978,1,73,15,57
9188,SE CON MEN OUT/24,SE,2024-11-01,2024-05-22,13.0,138.76923076923077,5,162,111,50
5108,SE CON MEN JUL/24,SE,2024-08-01,2024-05-22,221.0,80.33846153846156,2,122,49,72
1689,SE CON MEN AGO/24,SE,2024-09-01,2024-05-22,268.0,108.65832089552238,3,131,70,60
8139,SE CON MEN NOV/24,SE,2024-12-01,2024-05-22,3.0,141.0,6,164,129,34
2993,SE CON MEN DEZ/24,SE,2025-01-01,2024-05-22,11.5,141.7826086956522,7,193,126,66
5922,SE CON MEN JUN/24,SE,2024-07-01,2024-05-22,6.0,63.0,1,73,14,58
