,strat_id,init_cash,buy_prop,sell_prop,fractional,slippage,single_position,commission,stop_loss,stop_trail,take_profit,execution_type,channel,symbol,allow_short,short_max,add_cash_amount,add_cash_freq,invest_div,fast_period,slow_period,rtot,ravg,rnorm,rnorm100,len,drawdown,moneydown,max,maxdrawdown,maxdrawdownperiod,sharperatio,pnl,final_value,total,win_rate,won,lost,won_avg,won_avg_prcnt,lost_avg,lost_avg_prcnt,won_max,won_max_prcnt,lost_max,lost_max_prcnt
67,321,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,21,72,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
68,320,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,21,70,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
69,319,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,21,68,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
70,318,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,21,66,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
71,317,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,21,64,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
72,316,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,21,62,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
73,297,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,19,84,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
74,290,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,19,70,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
75,289,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,19,68,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
76,288,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,19,66,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
77,350,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,23,70,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
78,359,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,23,88,0.0,0.0,0.0,0.0,0,0.0,0.0,"AutoOrderedDict([('len', 31), ('drawdown', 0.0), ('moneydown', 0.0)])",0.0,99,,0.0,100000.0,0,,,,,,,,,,,
