strat_id,strat_name,dt,type,price,size,order_value,portfolio_value,commission,pnl
0,fast_period1_slow_period30,2020-10-21,sell,157.14810659186534,-5189,557051.3640027175,816058.7705118428,0.0,258390.1611024717
0,fast_period1_slow_period30,2020-10-22,buy,189.00636518325783,4313,815184.453035391,858789.7092749021,0.0,0.0
0,fast_period1_slow_period30,2020-11-28,sell,277.0420119816248,-4313,815184.453035391,1195756.5151531994,0.0,379697.74464135675
0,fast_period1_slow_period30,2020-12-24,buy,218.0982708666895,5477,1194524.2295368584,1192095.0393647947,0.0,0.0
0,fast_period1_slow_period30,2020-12-31,sell,196.65985005093376,-5477,1194524.2295368584,1078338.2843453053,0.0,-117418.23080789416
0,fast_period1_slow_period30,2021-01-12,buy,212.50474516419843,5069,1077186.5532373218,1160569.7587014094,0.0,0.0
0,fast_period1_slow_period30,2021-01-19,sell,200.91362468002967,-5069,1077186.5532373218,1019582.894611054,0.0,-58755.38973425127
0,fast_period1_slow_period30,2021-03-13,buy,133.4107685028322,7634,1018457.8067506211,1041758.691066684,0.0,0.0
0,fast_period1_slow_period30,2021-06-21,sell,518.9788231985797,-7634,1018457.8067506211,3963009.4241583906,0.0,2943426.5295473365
0,fast_period1_slow_period30,2021-06-24,buy,527.5791904155294,7504,3958954.244878133,3969922.3751140432,0.0,0.0
0,fast_period1_slow_period30,2021-07-03,sell,525.5639989096265,-7504,3958954.244878133,3947887.4270980954,0.0,-15121.99706029508
0,fast_period1_slow_period30,2021-07-16,buy,521.176601680026,7567,3943743.3449127567,3948178.458013292,0.0,0.0
0,fast_period1_slow_period30,2021-08-18,sell,539.2987558918705,-7567,3943743.3449127567,4085017.768019123,0.0,137130.34092102756
0,fast_period1_slow_period30,2021-11-01,buy,264.3630312639755,15436,4080707.7505907253,4182389.8005129755,0.0,0.0
0,fast_period1_slow_period30,2021-11-04,sell,243.2494401913876,-15436,4080707.7505907253,3759108.3762226566,0.0,-325909.3917964663
0,fast_period1_slow_period30,2021-12-06,buy,203.54975343154192,18449,3755289.401058517,4640249.816119186,0.0,0.0
0,fast_period1_slow_period30,2021-12-15,sell,205.3710252907036,-18449,3755289.401058517,3792709.020752331,0.0,33600.64452967416
0,fast_period1_slow_period30,2022-02-23,buy,92.00691339232276,41180,3788844.693495851,3762471.822732971,0.0,0.0
0,fast_period1_slow_period30,2022-03-22,sell,91.85230580642192,-41180,3788844.693495851,3786342.2803649344,0.0,-6366.740387396345
0,fast_period1_slow_period30,2022-04-13,buy,88.59647564469914,42694,3782537.931174785,3884034.21572851,0.0,0.0
0,fast_period1_slow_period30,2022-05-26,sell,110.799521022877,-42694,3782537.931174785,4734279.09974086,0.0,947936.8193759256
0,fast_period1_slow_period30,2022-07-06,buy,90.14780654649974,52464,4729514.5226555625,4697495.341152415,0.0,0.0
0,fast_period1_slow_period30,2022-08-11,sell,103.5506114325116,-52464,4729514.5226555625,5437443.8552805865,0.0,703164.7555397265
0,fast_period1_slow_period30,2022-10-21,buy,62.60728527607368,86763,5431995.892407981,5461527.97113503,0.0,0.0
0,fast_period1_slow_period30,2022-12-05,sell,65.07373570774146,-86763,5431995.892407981,5651440.494083378,0.0,213996.63880279165
0,fast_period1_slow_period30,2022-12-06,buy,65.23879769121811,86540,5645765.552198015,5658417.6855845265,0.0,0.0
0,fast_period1_slow_period30,2023-01-07,sell,69.7437410257671,-86540,5645765.552198015,6041298.290255248,0.0,389857.796171869
0,fast_period1_slow_period30,2023-02-01,buy,69.96959677419355,86255,6035227.569758064,6043920.7204971835,0.0,0.0
0,fast_period1_slow_period30,2023-02-07,sell,69.26071428571429,-86255,6035227.569758064,5980153.631211469,0.0,-61144.6590437787
0,fast_period1_slow_period30,2023-02-12,buy,69.64464285714286,85780,5974117.464285715,5985821.238354326,0.0,0.0
0,fast_period1_slow_period30,2023-02-19,sell,68.4956043956044,-85780,5974117.464285715,5881589.111980701,0.0,-98564.51923076848
0,fast_period1_slow_period30,2023-03-05,buy,69.04,85105,5875649.2,5881589.111980701,0.0,0.0
0,fast_period1_slow_period30,2023-03-10,sell,68.84327956989247,-85105,5875649.2,5864847.219776399,0.0,-16741.89220430157
0,fast_period1_slow_period30,2023-03-11,buy,68.91039426523297,85023,5858968.451612903,5864420.581066722,0.0,0.0
0,fast_period1_slow_period30,2023-04-01,sell,69.14786183394308,-85023,5858968.451612903,5885037.424870839,0.0,20190.205094440193
0,fast_period1_slow_period30,2023-04-06,buy,69.90777777777778,84098,5879104.295555556,5870571.031214018,0.0,0.0
0,fast_period1_slow_period30,2023-04-17,sell,69.45,-84098,5879104.295555556,5846539.229315284,0.0,-38498.1955555556
0,fast_period1_slow_period30,2023-04-25,buy,69.47666666666667,84067,5840694.936666667,5846819.452648616,0.0,0.0
0,fast_period1_slow_period30,2023-05-03,sell,69.49032258064517,-84067,5840694.936666667,5847687.241035714,0.0,1148.011720430258
0,fast_period1_slow_period30,2023-05-10,buy,69.51032258064515,84042,5841786.53032258,5847795.682326037,0.0,0.0
0,fast_period1_slow_period30,2023-05-29,sell,69.68967741935484,-84042,5841786.53032258,5862760.580390553,0.0,15073.339354839332
0,fast_period1_slow_period30,2023-06-07,buy,69.78333333333335,83929,5856845.383333335,5866845.125057219,0.0,0.0
0,fast_period1_slow_period30,2023-08-18,sell,71.29677419354837,-83929,5856845.383333335,5989782.15834754,0.0,127021.57795698704
0,fast_period1_slow_period30,2023-08-30,buy,72.57157258064517,82453,5983743.8739919355,5998808.767016895,0.0,0.0
0,fast_period1_slow_period30,2023-09-06,sell,69.26333333333334,-82453,5983743.8739919355,5717007.907688937,0.0,-272774.25065860245
0,fast_period1_slow_period30,2023-09-27,buy,73.22380952380952,77997,5711237.471428571,5887955.148589133,0.0,0.0
0,fast_period1_slow_period30,2023-10-17,sell,74.15159425694574,-77997,5711237.471428571,5789372.333519363,0.0,72364.42583042583
0,fast_period1_slow_period30,2023-11-09,buy,77.0,75111,5783547.0,5781360.493519363,0.0,0.0
0,fast_period1_slow_period30,2023-11-29,sell,75.78892405063291,-75111,5783547.0,5698407.207886452,0.0,-90965.12563291116
0,fast_period1_slow_period30,2023-12-19,buy,74.25785639958377,76661,5692681.5294484915,5496082.32876625,0.0,0.0
0,fast_period1_slow_period30,2023-12-20,sell,71.61864116471595,-76661,5692681.5294484915,5496082.32876625,0.0,-202324.87912020192
0,fast_period1_slow_period30,2024-02-06,buy,67.290095377843,81595,5490535.3323551,5757139.110897799,0.0,0.0
0,fast_period1_slow_period30,2024-02-27,sell,70.11891700316649,-81595,5490535.3323551,5726900.02928452,0.0,230817.70051826976
0,fast_period1_slow_period30,2024-02-28,buy,78.58379725323584,72803,5721136.19142733,5762174.875685759,0.0,0.0
0,fast_period1_slow_period30,2024-03-21,sell,77.76666912943821,-72803,5721136.19142733,5667410.650487681,0.0,-59489.37879683887
0,fast_period1_slow_period30,2024-03-28,buy,84.39715331256107,67084,5661698.632819847,5660122.703208608,0.0,0.0
0,fast_period1_slow_period30,2024-03-29,sell,84.28851418431778,-67084,5661698.632819847,5660122.703208608,0.0,-7287.947279073337
0,fast_period1_slow_period30,2024-03-30,buy,84.61827584864577,66823,5654447.047034056,5709236.0620763535,0.0,0.0
0,fast_period1_slow_period30,2024-04-02,sell,77.0830072463768,-66823,5654447.047034056,5156593.449399188,0.0,-503529.25380941946
0,fast_period1_slow_period30,2024-05-05,buy,67.66822961888012,76127,5151379.316196486,5160168.450408901,0.0,0.0
0,fast_period1_slow_period30,2024-07-10,sell,178.22280885278352,-76127,5151379.316196486,13572781.902738553,0.0,8416188.453339364
0,fast_period1_slow_period30,2024-07-15,buy,191.78405253128497,70700,13559132.513961848,14093550.356839316,0.0,0.0
0,fast_period1_slow_period30,2024-07-18,sell,190.34563117681955,-70700,13559132.513961848,13471085.512977848,0.0,-101696.3897607051
0,fast_period1_slow_period30,2024-08-06,buy,185.92286973853504,72382,13457469.157414643,13967733.941191612,0.0,0.0
0,fast_period1_slow_period30,2024-09-15,sell,252.12481305873203,-72382,13457469.157414643,18262914.574380342,0.0,4791829.061402496
0,fast_period1_slow_period30,2024-09-17,buy,271.2292768382637,67266,18244508.535802644,20096997.37214503,0.0,0.0
0,fast_period1_slow_period30,2024-10-05,sell,297.44990169744773,-67266,18244508.535802644,20026671.126158215,0.0,1763756.5517778748
