dt,SMA_fast,SMA_slow,SMA_crossover,EMA_10,EMA_88,CrossOver_y,BBANDS_mid,BBANDS_top,BBANDS_bot,close,return,return_shifted,BBANDS_signal,real_close,ideal_signal_(d+1)
2023-02-20,246.72515979903093,247.2899528783961,0.0,246.51167160825264,248.492177085206,0.0,5.506864946656287,5.508681462482764,5.505045125094231,5.508275003738603,0.0,0.0,-1,246.72515979903093,0
2023-02-21,246.72515979903093,247.2481225212533,0.0,246.5504876429396,248.45246883158407,0.0,5.507009893724175,5.509044873553158,5.504970764306523,5.508275003738603,0.0,0.0,-1,246.72515979903093,0
2023-02-22,246.72515979903093,247.2062921641104,0.0,246.5822462167744,248.41365289826825,0.0,5.507140612276685,5.50933366155127,5.504942742964463,5.508275003738603,0.0,0.0,-1,246.72515979903093,0
2023-02-23,246.72515979903093,247.16446180696752,0.0,246.60823050445737,248.37570923311685,0.0,5.507271313744089,5.5095452741238455,5.504992170681068,5.508275003738603,0.0,0.0,-1,246.72515979903093,0
2023-02-24,246.72515979903093,247.1226314498247,0.0,246.629490376198,248.33861823459804,0.0,5.507401998130851,5.5096879969613655,5.505110761533869,5.508275003738603,0.0,0.0,-1,246.72515979903093,0
2023-02-25,246.72515979903093,247.08080109268184,0.0,246.6468848167131,248.302360741664,0.0,5.50752674790699,5.509781766139044,5.505266633072613,5.508275003738603,0.0,0.0,-1,246.72515979903093,0
2023-02-26,246.72515979903093,247.03897073553887,0.0,246.66111663168,248.266918023852,0.0,5.507642630529824,5.509841080787271,5.5054393364379575,5.508275003738603,0.0,-0.0020286026870843,-1,246.72515979903093,-1
2023-02-27,246.22515979903093,246.9882118069676,0.0,246.5818517530165,248.2210358165526,0.0,5.507613661133039,5.509947256107341,5.505274607753043,5.506246401051518,-0.0020286026870843,0.0002538005016257,-1,246.22515979903093,1
2023-02-28,246.28765979903093,246.96550576301152,0.0,246.5283623068373,248.17758916447343,0.0,5.507602797392878,5.509979087751986,5.505220846824932,5.506500201553144,0.0002538005016257,0.0,-1,246.28765979903093,0
2023-03-01,246.28765979903093,246.9396892284042,0.0,246.48459821450885,248.1351188416545,0.0,5.507576980934724,5.510040240684725,5.505107638549935,5.506500201553144,0.0,0.0,-1,246.28765979903093,0
2023-03-02,246.28765979903093,246.9135689717077,0.0,246.4487912298765,248.0936029081124,0.0,5.507551163810063,5.510096076148449,5.504999758364965,5.506500201553144,0.0,0.0042138138650935,-1,246.28765979903093,1
2023-03-03,247.32765979903093,246.9060201435828,1.0,246.60858551517728,248.07639070341392,0.0,5.507826613333171,5.511277471039519,5.504363805959412,5.5107140154182375,0.0042138138650935,0.0,-1,247.32765979903093,0
2023-03-04,247.32765979903093,246.89847131545773,0.0,246.73932629405977,248.05956528983225,0.0,5.50809911298838,5.5121033921807685,5.504078735058704,5.5107140154182375,0.0,0.0,-1,247.32765979903093,0
2023-03-05,247.32765979903093,246.88715282230712,0.0,246.84629602223632,248.0431179754322,0.0,5.508273556204366,5.512758473252792,5.503768434022643,5.5107140154182375,0.0,0.0,-1,247.32765979903093,0
2023-03-06,247.32765979903093,246.882261096386,0.0,246.93381670892623,248.0270402636029,0.0,5.508447968995225,5.513310644832187,5.503561531951873,5.5107140154182375,0.0,0.0,-1,247.32765979903093,0
2023-03-07,247.32765979903093,246.877604901958,0.0,247.0054245434907,248.01132384866872,0.0,5.508622351371566,5.513782713357334,5.503435221860145,5.5107140154182375,0.0,0.0,-1,247.32765979903093,0
2023-03-08,247.32765979903093,246.8739166385485,0.0,247.0640127717708,247.9959606115981,0.0,5.508796703343997,5.51418808794795,5.503376094079537,5.5107140154182375,0.0,-0.000734788087346,-1,247.32765979903093,-1
2023-03-09,247.14599313236425,246.86815547545712,0.0,247.07891829187864,247.9768602188064,0.0,5.508918466429706,5.514363346599963,5.503443777158348,5.509979227330891,-0.000734788087346,0.0003933023690905,-1,247.14599313236425,1
2023-03-10,247.24321535458648,246.8641304234768,0.0,247.10879048509824,247.96037381736323,0.0,5.509068339244374,5.514593125214678,5.503512860363787,5.510372529699982,0.0003933023690905,0.0,-1,247.24321535458648,0
2023-03-11,247.24321535458648,246.8646392936915,0.0,247.13323137045973,247.94425789685133,0.0,5.509218189600547,5.514785811145194,5.503619396011112,5.510372529699982,0.0,0.0,-1,247.24321535458648,0
2023-03-12,247.24321535458648,246.86777421432643,0.0,247.1532284584828,247.92850413185664,0.0,5.509368017504956,5.514942298397202,5.503762489745062,5.510372529699982,0.0,0.0,-1,247.24321535458648,0
2023-03-13,247.24321535458648,246.87090913496127,0.0,247.1695897123197,247.9131043840528,0.0,5.509662386042927,5.514635594823353,5.504664320789008,5.510372529699982,0.0,0.0007861409818934,-1,247.24321535458648,1
2023-03-14,247.4376597990309,246.87751627781853,0.0,247.21832972808545,247.9024202360748,0.0,5.50999480183536,5.514330764626125,5.505639956567844,5.511158670681875,0.0007861409818934,0.0,-1,247.4376597990309,0
2023-03-15,247.4376597990309,246.88412342067568,0.0,247.2582079228028,247.89197618130976,0.0,5.510327107164253,5.513627610082629,5.507015674843885,5.511158670681875,0.0,0.0,-1,247.4376597990309,0
2023-03-16,247.4376597990309,246.88135746322885,0.0,247.29083553666243,247.88176682440465,0.0,5.510659302102996,5.511659423246676,5.509658179715567,5.511158670681875,0.0,-0.000202091518723,-1,247.4376597990309,-1
2023-03-17,247.38765979903093,246.88448407198047,0.0,247.30843994800213,247.8706632957445,0.0,5.51067663098423,5.511702461340419,5.509649747219411,5.510956579163152,-0.000202091518723,0.0,-1,247.38765979903093,0
2023-03-18,247.38765979903093,246.88761068073205,0.0,247.32284355728007,247.8598092845824,0.0,5.510693959565179,5.511742297061353,5.509644521904055,5.510956579163152,0.0,0.0,-1,247.38765979903093,0
2023-03-19,247.38765979903093,246.8907372894837,0.0,247.33462832850748,247.8491991837835,0.0,5.510711287845854,5.511779133436424,5.50964230074201,5.510956579163152,0.0,0.0,-1,247.38765979903093,0
2023-03-20,247.38765979903093,246.89289582274432,0.0,247.3442704140572,247.83882751221603,0.0,5.510728615826264,5.511813132803611,5.509642921394758,5.510956579163152,0.0,0.0,-1,247.38765979903093,0
2023-03-21,247.38765979903093,246.89632605530247,0.0,247.3521593931433,247.82868891191973,0.0,5.5107459435064206,5.5118444247730745,5.5096462542516,5.510956579163152,0.0,0.0,-1,247.38765979903093,0
2023-03-22,247.38765979903093,246.89311176958816,0.0,247.3586140123956,247.818778145338,0.0,5.510763270886335,5.511873111942666,5.509652196714142,5.510956579163152,0.0,0.0,-1,247.38765979903093,0
2023-03-23,247.38765979903093,246.89757785905425,0.0,247.36389506451107,247.809090092612,0.0,5.510833058682229,5.511737261047181,5.509928037995376,5.510956579163152,0.0,0.0,-1,247.38765979903093,0
2023-03-24,247.38765979903093,246.9020439485204,0.0,247.36821592533283,247.79961974893595,0.0,5.510874768602712,5.511696706643052,5.510052154424447,5.510956579163152,0.0,0.0,-1,247.38765979903093,0
2023-03-25,247.38765979903093,246.9071852358045,0.0,247.3717511750961,247.7903622219718,0.0,5.510916476783549,5.511625215377604,5.510207235522818,5.510956579163152,0.0,0.0,-1,247.38765979903093,0
2023-03-26,247.38765979903093,246.91232652308864,0.0,247.3746436521752,247.78131272932143,0.0,5.510958183224886,5.51150385109726,5.510412217436516,5.510956579163152,0.0,0.0024224068889404,-1,247.38765979903093,1
2023-03-27,247.9876597990309,246.9278997275085,0.0,247.48610113342164,247.7859497421239,0.0,5.511173104227684,5.513025228579951,5.509317543144563,5.513378986052093,0.0024224068889404,-0.000409122449934,-1,247.9876597990309,-1
2023-03-28,247.886223231504,246.94149014594555,0.0,247.55885060580025,247.78820307896387,0.0,5.511302582127589,5.513615805830726,5.5089839950113815,5.512969863602159,-0.000409122449934,0.0,-1,247.886223231504,0
2023-03-29,247.886223231504,246.95508056438257,0.0,247.6183729013828,247.7904057790209,0.0,5.51143204326514,5.51407193051249,5.50878516856295,5.512969863602159,0.0,0.0,-1,247.886223231504,0
2023-03-30,247.886223231504,246.9686709828196,0.0,247.6670729614048,247.7925589802003,0.0,5.5115614876446735,5.514439884230973,5.508674781968857,5.512969863602159,0.0,0.0,-1,247.886223231504,0
2023-03-31,247.886223231504,246.9822614012566,0.0,247.7069184650592,247.7946637948363,0.0,5.511705341136259,5.514727645351536,5.508673874900804,5.512969863602159,0.0,-0.0014333801780921,-1,247.886223231504,-1
2023-04-01,247.5311625619564,246.98951145059456,0.0,247.6749628463132,247.78874241881653,0.0,5.511746743012352,5.514709503818258,5.508775178164122,5.5115364834240665,-0.0014333801780921,0.0,-1,247.5311625619564,0
2023-04-02,247.5311625619564,246.9967614999325,0.0,247.6488173400665,247.7829541074264,0.0,5.511788143174401,5.514684846626283,5.508883024449179,5.5115364834240665,0.0,0.0,-1,247.5311625619564,0
2023-04-03,247.5311625619564,247.0200829778419,0.0,247.6274255622283,247.7772958704495,0.0,5.511829541622548,5.514653216227597,5.508997871296582,5.5115364834240665,0.0,0.0,-1,247.5311625619564,0
2023-04-04,247.5311625619564,247.04340445575127,0.0,247.60992319854248,247.77176478486533,0.0,5.5118709383569335,5.514614055216097,5.509120276105029,5.5115364834240665,0.0,0.0048069528561551,-1,247.5311625619564,1
2023-04-05,248.72389760469144,247.08714942356943,0.0,247.81246399966045,247.79316102800752,1.0,5.512256325211904,5.516556790709033,5.507937285806079,5.516343436280222,0.0048069528561551,-0.0007545403366471,-1,248.72389760469144,-1
2023-04-06,248.53629617658368,247.1275443658857,0.0,247.94406985001007,247.80986069426768,0.0,5.512587486919236,5.51743878194881,5.507712542047227,5.515588895943575,-0.0007545403366471,0.0,-1,248.53629617658368,0
2023-04-07,248.53629617658368,247.167939308202,0.0,248.0517473639325,247.8261850871287,0.0,5.512918538994798,5.518076923181948,5.507733407849524,5.515588895943575,0.0,0.0,-1,248.53629617658368,0
2023-04-08,248.53629617658368,247.2079695212932,0.0,248.13984714805096,247.8421426397007,0.0,5.513249481511152,5.518514684311644,5.507956409548616,5.515588895943575,0.0,0.0,-1,248.53629617658368,0
2023-04-09,248.53629617658368,247.2474540994637,0.0,248.21192878960235,247.8577415955857,0.0,5.51358031454079,5.518764927683731,5.508368681033429,5.515588895943575,0.0,-0.0007362253943901,-1,248.53629617658368,-1
2023-04-10,248.35338478417864,247.28367240276995,0.0,248.23764806134344,247.8688796447676,0.0,5.513685628567943,5.518956622484244,5.508386703987406,5.5148526705491845,-0.0007362253943901,0.0,-1,248.35338478417864,0
2023-04-11,248.35338478417864,247.31989070607617,0.0,248.2586911018589,247.87976740070937,0.0,5.513820136100462,5.519126490964368,5.508485473557245,5.5148526705491845,0.0,-0.0001110825975763,-1,248.35338478417864,-1
2023-04-12,248.3257985772821,247.3546947395588,0.0,248.2708924610268,247.8897905732166,0.0,5.5139466843527085,5.5192465545533445,5.508618575801888,5.514741587951608,-0.0001110825975763,0.0,-1,248.3257985772821,0
2023-04-13,248.3257985772821,247.3894987730413,0.0,248.280875391255,247.8995885058922,0.0,5.5140732165925215,5.519339524798197,5.508779027490556,5.514741587951608,0.0,0.0,-1,248.3257985772821,0
2023-04-14,248.3257985772821,247.424302806524,0.0,248.2890432432599,247.90916626030543,0.0,5.514199732823952,5.519404894631159,5.508967335480116,5.514741587951608,0.0,0.0,-1,248.3257985772821,0
2023-04-15,248.3257985772821,247.4589295978938,0.0,248.2957260312639,247.91852878428244,0.0,5.514428400110105,5.5191496227849965,5.509684781714686,5.514741587951608,0.0,-0.000694545937927,-1,248.3257985772821,-1
2023-04-16,248.15338478417863,247.48443361548576,0.0,248.2698458045211,247.92380644720143,0.0,5.51460741649531,5.5187019016555485,5.51049609757716,5.514047042013681,-0.000694545937927,0.0,-1,248.15338478417863,0
2023-04-17,248.15338478417863,247.50993763307767,0.0,248.24867107354973,247.92896551095376,0.0,5.5147864008393865,5.518052027344697,5.511510075068258,5.514047042013681,0.0,0.0,-1,248.15338478417863,0
2023-04-18,248.15338478417863,247.5354416506696,0.0,248.23134629366405,247.9340086406892,0.0,5.5149653531538,5.5169615742136,5.512965139223499,5.514047042013681,0.0,0.0,-1,248.15338478417863,0
2023-04-19,248.15338478417863,247.5609456682615,0.0,248.2171714737576,247.93893844166644,0.0,5.514801273783459,5.516552078690945,5.513047398181175,5.514047042013681,0.0,0.0,-1,248.15338478417863,0
2023-04-20,248.15338478417863,247.58644968585344,0.0,248.20557389383413,247.9437574605993,0.0,5.514691133445064,5.51640095192727,5.512978386475719,5.514047042013681,0.0,0.0,-1,248.15338478417863,0
2023-04-21,248.15338478417863,247.61195370344527,0.0,248.19608496480583,247.9484681869719,0.0,5.514580980974438,5.516182129298444,5.512977264862519,5.514047042013681,0.0,0.0,-1,248.15338478417863,0
2023-04-22,248.15338478417863,247.6374577210373,0.0,248.18832129560087,247.9530730543248,0.0,5.514470816368909,5.5158799475241125,5.513059696760773,5.514047042013681,0.0,0.0,-1,248.15338478417863,0
2023-04-23,248.15338478417863,247.6629617386292,0.0,248.181969202615,247.9575744415125,0.0,5.514360639625803,5.51545107071447,5.513269018199076,5.514047042013681,0.0,0.0,-1,248.15338478417863,0
2023-04-24,248.15338478417863,247.69739432764968,0.0,248.17677203562653,247.961974673932,0.0,5.514303087938594,5.515336064987686,5.513269042744454,5.514047042013681,0.0,0.0,-1,248.15338478417863,0
2023-04-25,248.15338478417863,247.7307108452416,0.0,248.17251980809053,247.96627602472407,0.0,5.514245532938999,5.5151865217629785,5.513303657820995,5.514047042013681,0.0,-0.0004030577875457,-1,248.15338478417863,-1
2023-04-26,248.0533847841786,247.7622416485478,0.0,248.150858894652,247.9682335249365,0.0,5.514167133731079,5.515118175026236,5.513215187095293,5.513643984226135,-0.0004030577875457,0.0004693461085452,-1,248.0533847841786,1
2023-04-27,248.16983500062884,247.7958519200049,0.0,248.15430909573868,247.9727638951768,0.0,5.514122245495047,5.514944625186781,5.513299188938277,5.5141133303346805,0.0004693461085452,-0.0004432992860117,-1,248.16983500062884,-1
2023-04-28,248.059845870816,247.8089266712868,0.0,248.13713396393453,247.97472079350567,0.0,5.514045696386559,5.514758792736013,5.513332091167804,5.513670031048669,-0.0004432992860117,0.0,-1,248.059845870816,0
2023-04-29,248.059845870816,247.8220014225687,0.0,248.1230815833675,247.97663371659127,0.0,5.513969141417854,5.514454123848072,5.513483923665547,5.513670031048669,0.0,0.0,-1,248.059845870816,0
2023-04-30,248.059845870816,247.83507617385047,0.0,248.1115841810854,247.9785036526413,0.0,5.513942214678883,5.514473494098254,5.513410652851646,5.513670031048669,0.0,0.0,-1,248.059845870816,0
2023-05-01,248.059845870816,247.8481509251324,0.0,248.10217721558183,247.9803315676565,0.0,5.513915287214843,5.51447766502354,5.513352592959375,5.513670031048669,0.0,0.0,-1,248.059845870816,0
2023-05-02,248.059845870816,247.8612256764143,0.0,248.09448060744256,247.98211840592973,0.0,5.513888359025695,5.514469083337968,5.513307297276729,5.513670031048669,0.0,0.0,-1,248.059845870816,0
2023-05-03,248.059845870816,247.87430042769617,0.0,248.08818338260136,247.9838650905339,0.0,5.5138614301114,5.514448944028978,5.5132735708182965,5.513670031048669,0.0,0.0,-1,248.059845870816,0
2023-05-04,248.059845870816,247.89061922659712,0.0,248.08303110773127,247.98557252379865,0.0,5.51383450047192,5.514417649445509,5.513251011237173,5.513670031048669,0.0,0.0,-1,248.059845870816,0
2023-05-05,248.059845870816,247.9052019143869,0.0,248.0788156101103,247.98724158777657,0.0,5.513807570107215,5.514374940118589,5.513239878004356,5.513670031048669,0.0,0.0,-1,248.059845870816,0
2023-05-06,248.059845870816,247.91978460217675,0.0,248.0753665666022,247.9888731446988,0.0,5.513780639017245,5.514319812045316,5.513241175124786,5.513670031048669,0.0,0.0,-1,248.059845870816,0
2023-05-07,248.059845870816,247.93436728996653,0.0,248.0725446219137,247.99046803742053,0.0,5.513753707201972,5.514250149898365,5.51325701792781,5.513670031048669,0.0,0.0,-1,248.059845870816,0
2023-05-08,248.059845870816,247.9489499777564,0.0,248.07023575807776,247.9920270898564,0.0,5.5137267746613565,5.514161685238556,5.513291674854647,5.513670031048669,0.0,0.0,-1,248.059845870816,0
2023-05-09,248.059845870816,247.96006044332395,0.0,248.0683466876665,247.99355110740603,0.0,5.51369984139536,5.514044481151045,5.513355082822164,5.513670031048669,0.0,0.0,-1,248.059845870816,0
2023-05-10,248.059845870816,247.9711709088916,0.0,248.0668010846028,247.9950408773703,0.0,5.513701701801264,5.514044209279235,5.513359076971725,5.513670031048669,0.0,0.000212150402878,-1,248.059845870816,1
2023-05-11,248.1124774497633,247.9832212240832,0.0,248.0751058782683,247.997679901469,0.0,5.51368518614157,5.513849098864597,5.513521246546758,5.513882181451547,0.000212150402878,0.0,-1,248.1124774497633,0
2023-05-12,248.1124774497633,247.9961643964177,0.0,248.0819007094492,248.0002596216554,0.0,5.513700341004799,5.513923044607379,5.5134775877942745,5.513882181451547,0.0,0.0038110309976762,-1,248.1124774497633,1
2023-05-13,249.059845870816,248.0260248619853,0.0,248.2597089206068,248.0240705486028,0.0,5.513988239777451,5.517079810867172,5.510887081227954,5.517693212449223,0.0038110309976762,0.0,-1,249.059845870816,0
2023-05-14,249.059845870816,248.0558853275529,0.0,248.4051883660993,248.04734639854016,0.0,5.514276055688255,5.518465314145819,5.51006917348797,5.517693212449223,0.0,0.0,-1,249.059845870816,0
2023-05-15,249.059845870816,248.08574579312045,0.0,248.52421700332053,248.07009919567,0.0,5.514563788784895,5.519467102961951,5.509636313600264,5.517693212449223,0.0,0.0,-1,249.059845870816,0
2023-05-16,249.059845870816,248.11560625868808,0.0,248.62160407013783,248.09234069398784,0.0,5.514851439115015,5.5202407210386495,5.509432955383892,5.517693212449223,0.0,0.0007685533794514,-1,249.059845870816,1
2023-05-17,249.25133523251804,248.1488861771432,0.0,248.73610064511607,248.1183855150784,0.0,5.515194063432022,5.52114569650924,5.509206796231474,5.5184617658286745,0.0007685533794514,0.0,-1,249.25133523251804,0
2023-05-18,249.25133523251804,248.18216609559832,0.0,248.8297796610073,248.1438450592905,0.0,5.5155365703978125,5.521836958451098,5.509196235642202,5.5184617658286745,0.0,0.0,-1,249.25133523251804,0
2023-05-19,249.25133523251804,248.21544601405344,0.0,248.9064261285548,248.1687324789136,0.0,5.5158789600927465,5.522349741655084,5.509366034664624,5.5184617658286745,0.0,3.4144222321508266e-05,-1,249.25133523251804,1
2023-05-20,249.25984587081592,248.24887790819247,0.0,248.9706842635113,248.1932518809788,0.0,5.5162236769793696,5.522708619249861,5.509696405581368,5.518495910050996,3.4144222321508266e-05,0.0,-1,249.25984587081592,0
2023-05-21,249.25984587081592,248.28230980233147,0.0,249.02325910120305,248.2172202852448,0.0,5.5165682750772085,5.522902422129636,5.510193750714215,5.518495910050996,0.0,0.0,-1,249.25984587081592,0
2023-05-22,249.25984587081592,248.3050274107562,0.0,249.06627487749628,248.2406500736845,0.0,5.516912754468103,5.522918980411452,5.510870235681892,5.518495910050996,0.0,0.0,-1,249.25984587081592,0
2023-05-23,249.25984587081592,248.32955638645825,0.0,249.1014696035544,248.2635533500246,0.0,5.517257115233809,5.52272662687693,5.511757523433905,5.518495910050996,0.0,0.0,-1,249.25984587081592,0
2023-05-24,249.25984587081592,248.35408536216025,0.0,249.13026528851103,248.28594194599745,0.0,5.517601357455999,5.522253506941095,5.5129274642817805,5.518495910050996,0.0,0.0,-1,249.25984587081592,0
2023-05-25,249.25984587081592,248.37861433786225,0.0,249.15382539438465,248.30782742745404,0.0,5.517930390551674,5.521447875451685,5.51440048926434,5.518495910050996,0.0,0.0,-1,249.25984587081592,0
2023-05-26,249.25984587081592,248.4031433135642,0.0,249.1731018446449,248.32922110033857,0.0,5.51825931542018,5.519333272340681,5.517184203876085,5.518495910050996,0.0,0.0,-1,249.25984587081592,0
2023-05-27,249.25984587081592,248.43401265836525,0.0,249.1888734857669,248.35013401652907,0.0,5.518316639876133,5.519293418595507,5.517338906127164,5.518495910050996,0.0,0.0,-1,249.25984587081592,0
2023-05-28,249.25984587081592,248.4648820031664,0.0,249.2017775557757,248.3705769795468,0.0,5.518373961046182,5.519208083918562,5.517539141831961,5.518495910050996,0.0,0.0002005737652961,-1,249.25984587081592,1
2023-05-29,249.309845870816,248.49664420511024,0.0,249.2214263403285,248.39168414564267,0.0,5.518445607888512,5.519092902543803,5.51779789397145,5.518696483816292,0.0002005737652961,0.0010022658223842,-1,249.309845870816,1
2023-05-30,249.559845870816,248.53287069276848,0.0,249.2829571640536,248.41793497092743,0.0,5.518588886175202,5.519527255358742,5.517649635627826,5.5196987496386765,0.0010022658223842,0.0,-1,249.559845870816,0
2023-05-31,249.559845870816,248.54779834037785,0.0,249.33330056528305,248.44359589002607,0.0,5.518677281686554,5.5199386718220085,5.517414298436277,5.5196987496386765,0.0,0.0,-1,249.559845870816,0
2023-06-01,249.559845870816,248.5660760134891,0.0,249.37449062083448,248.4686801592573,0.0,5.518765669384833,5.520235643005576,5.517293531760224,5.5196987496386765,0.0,0.0,-1,249.559845870816,0
2023-06-02,249.559845870816,248.5843536866004,0.0,249.4081915753765,248.4932007370452,0.0,5.518854049271416,5.520463375234817,5.517242129202636,5.5196987496386765,0.0,0.0,-1,249.559845870816,0
2023-06-03,249.559845870816,248.6026313597117,0.0,249.43576508363824,248.517170290613,0.0,5.518939983602048,5.520642583630979,5.517234479781561,5.5196987496386765,0.0,0.0,-1,249.559845870816,0
2023-06-04,249.559845870816,248.620909032823,0.0,249.45832522676145,248.54060120252765,0.0,5.519025910548607,5.5207795005088,5.517269240107976,5.5196987496386765,0.0,0.0,-1,249.559845870816,0
2023-06-05,249.559845870816,248.64245298079865,0.0,249.47678352568045,248.56350557709592,0.0,5.519111830112361,5.520877820572313,5.517342715411911,5.5196987496386765,0.0,0.0,-1,249.559845870816,0
2023-06-06,249.559845870816,248.6639969287744,0.0,249.4918857702505,248.58589524661767,0.0,5.519197742294576,5.520938390548266,5.517454058900665,5.5196987496386765,0.0,0.0,-1,249.559845870816,0
2023-06-07,249.559845870816,248.68603348758745,0.0,249.5042421521715,248.6077817774986,0.0,5.519283647096523,5.520959514880064,5.517604966064862,5.5196987496386765,0.0,0.0,-1,249.559845870816,0
2023-06-08,249.559845870816,248.7080700464005,0.0,249.51435191919776,248.6291764762248,0.0,5.519369544519469,5.520936318304229,5.517800312101991,5.5196987496386765,0.0,0.0,-1,249.559845870816,0
2023-06-09,249.559845870816,248.73010660521365,0.0,249.5226235467647,248.6500903952044,0.0,5.519455434564681,5.520858501306068,5.518050396460736,5.5196987496386765,0.0,0.0,-1,249.559845870816,0
2023-06-10,249.559845870816,248.7521431640268,0.0,249.5293912420468,248.67053433847656,0.0,5.519541317233426,5.520703184598028,5.51837809836263,5.5196987496386765,0.0,0.0,-1,249.559845870816,0
2023-06-11,249.559845870816,248.77725854057385,0.0,249.53492844727748,248.6905188672932,0.0,5.519627192526973,5.520400929315343,5.518852856606385,5.5196987496386765,0.0,0.0,-1,249.559845870816,0
2023-06-12,249.559845870816,248.8023739171209,0.0,249.53945888792083,248.71005430557457,0.0,5.5196987496386765,5.5196987496386765,5.5196987496386765,5.5196987496386765,0.0,0.0,0,249.559845870816,0
2023-06-13,249.559845870816,248.82748929366804,0.0,249.5431656120836,248.7291507452429,0.0,5.5196987496386765,5.5196987496386765,5.5196987496386765,5.5196987496386765,0.0,0.0,0,249.559845870816,0
2023-06-14,249.559845870816,248.8526046702152,0.0,249.5461983863985,248.7478180514356,0.0,5.5196987496386765,5.5196987496386765,5.5196987496386765,5.5196987496386765,0.0,0.0,0,249.559845870816,0
2023-06-15,249.559845870816,248.87772004676225,0.0,249.5486797472017,248.7660658676014,0.0,5.5196987496386765,5.5196987496386765,5.5196987496386765,5.5196987496386765,0.0,0.0,0,249.559845870816,0
2023-06-16,249.559845870816,248.9028354233093,0.0,249.5507099514952,248.78390362048265,0.0,5.5196987496386765,5.5196987496386765,5.5196987496386765,5.5196987496386765,0.0,0.0,0,249.559845870816,0
2023-06-17,249.559845870816,248.92795079985643,0.0,249.5523710277353,248.80134052498448,0.0,5.5196987496386765,5.5196987496386765,5.5196987496386765,5.5196987496386765,0.0,0.0,0,249.559845870816,0
2023-06-18,249.559845870816,248.95306617640352,0.0,249.55373009011365,248.8183855889357,0.0,5.5196987496386765,5.5196987496386765,5.5196987496386765,5.5196987496386765,0.0,0.0086577226314634,0,249.559845870816,1
2023-06-19,251.72984587081592,249.0169315529506,0.0,249.9493875047868,248.88381166268584,0.0,5.5203196503474175,5.527011195391521,5.513583026713484,5.52835647227014,0.0086577226314634,0.0,-1,251.72984587081592,0
2023-06-20,251.72984587081592,249.0807969294977,0.0,250.2731072077012,248.94776748758764,0.0,5.520940165777676,5.530015706415393,5.511781504764,5.52835647227014,0.0,0.0,-1,251.72984587081592,0
2023-06-21,251.72984587081592,249.14644802033047,0.0,250.5379687828129,249.01028610294108,0.0,5.521560296407299,5.53218745234761,5.510818989841262,5.52835647227014,0.0,0.0,-1,251.72984587081592,0
2023-06-22,251.72984587081592,249.2100196430124,0.0,250.7546737079044,249.07139980558995,0.0,5.522180042713242,5.5338667032803945,5.510355187485334,5.52835647227014,0.0,0.0,-1,251.72984587081592,0
2023-06-23,251.72984587081592,249.2755553572981,0.0,250.93197773752465,249.13114016660623,0.0,5.522799405171577,5.535182981037012,5.510260551450597,5.52835647227014,0.0,0.0,-1,251.72984587081592,0
2023-06-24,251.72984587081592,249.34109107158383,0.0,251.07704467085028,249.1895380475997,0.0,5.523418384257492,5.536197638517113,5.510473704361753,5.52835647227014,0.0,0.0,-1,251.72984587081592,0
2023-06-25,251.72984587081592,249.40662678586955,0.0,251.1957357981168,249.2466236166608,0.0,5.524036980445291,5.5369398816636,5.510965415748368,5.52835647227014,0.0,0.0,-1,251.72984587081592,0
2023-06-26,251.72984587081592,249.4721625001553,0.0,251.29284672042567,249.3024263639452,0.0,5.5246551942084015,5.537418753106553,5.511726618402314,5.52835647227014,0.0,-0.0106632598209168,-1,251.72984587081592,-1
2023-06-27,249.059845870816,249.4900196430124,-1.0,250.8868465659512,249.29697511690856,0.0,5.524512782522635,5.537843671498259,5.511001777130753,5.517693212449223,-0.0106632598209168,0.0,-1,249.059845870816,0
2023-06-28,249.059845870816,249.5078767858696,0.0,250.5546646213812,249.2916463698053,0.0,5.524370350552891,5.538232354603582,5.51031348703913,5.517693212449223,0.0,0.0,-1,249.059845870816,0
2023-06-29,249.059845870816,249.52573392872668,0.0,250.28287939400565,249.28643736982804,0.0,5.524227898293392,5.5385888560702,5.509657694790735,5.517693212449223,0.0,0.0075670417559123,-1,249.059845870816,1
2023-06-30,250.9516407426108,249.5773731228659,1.0,250.4044723664793,249.32385767034,0.0,5.524624376578524,5.538499499851453,5.51055402222831,5.525260254205136,0.0075670417559123,0.0009735958210335,-1,250.9516407426108,1
2023-07-01,251.19608518705525,249.6333773963701,0.0,250.5484019702204,249.3659301988055,0.0,5.525090288401722,5.53838944194019,5.511611880773143,5.526233850026169,0.0009735958210335,0.0,-1,251.19608518705525,0
2023-07-02,251.19608518705525,249.6893816698744,0.0,250.66616255509945,249.4070572771932,0.0,5.525555983252179,5.538101998909652,5.512850563076814,5.526233850026169,0.0,0.0,-1,251.19608518705525,0
2023-07-03,251.19608518705525,249.74538594337872,0.0,250.7625121245459,249.44726015157207,0.0,5.52540409189778,5.537756119463632,5.512897581583066,5.526233850026169,0.0,0.0,-1,251.19608518705525,0
2023-07-04,251.19608518705525,249.801390216883,0.0,250.8413435904567,249.4865595905717,0.0,5.525252177468892,5.537390148297969,5.512965064163353,5.526233850026169,0.0,0.0,-1,251.19608518705525,0
2023-07-05,251.19608518705525,249.85739449038724,0.0,250.9058420625655,249.52497589611065,0.0,5.525100239958504,5.537002969073499,5.51305412751703,5.526233850026169,0.0,0.0,-1,251.19608518705525,0
