strat_id,strat_name,dt,type,price,size,order_value,portfolio_value,commission,pnl
0,fast_period1_slow_period32,2023-01-09,sell,69.20183384887315,-1952053,112332762.43316187,135198012.42783406,0.0,22752884.937032513
0,fast_period1_slow_period32,2023-02-06,buy,69.2885714285713,1949281,135062895.8028569,135208898.023029,0.0,0.0
0,fast_period1_slow_period32,2023-02-16,sell,68.75827927769987,-1949281,135062895.8028569,134164324.01369125,0.0,-1033688.4141428159
0,fast_period1_slow_period32,2023-02-21,buy,69.13534663865546,1938665,134030276.791229,134264413.7035547,0.0,0.0
0,fast_period1_slow_period32,2023-02-28,sell,69.09571428571428,-1938665,134030276.791229,134087490.15817653,0.0,-76833.85551471866
0,fast_period1_slow_period32,2023-03-01,buy,69.1625997081712,1936791,133953500.6513886,134087297.04428792,0.0,0.0
0,fast_period1_slow_period32,2023-03-03,sell,69.12499999999999,-1936791,133953500.6513886,134014667.3817879,0.0,-72822.77638863427
0,fast_period1_slow_period32,2023-03-04,buy,69.15459677419355,1935963,133880740.63475807,134043446.61670725,0.0,0.0
0,fast_period1_slow_period32,2023-03-10,sell,69.0747311827957,-1935963,133880740.63475807,133860050.55186854,0.0,-154616.82991935176
0,fast_period1_slow_period32,2023-03-15,buy,69.15,1933858,133726280.70000002,133862355.992682,0.0,0.0
0,fast_period1_slow_period32,2023-03-18,sell,69.08187015108207,-1933858,133726280.70000002,133728297.0984998,0.0,-131753.45336873812
0,fast_period1_slow_period32,2023-03-26,buy,69.19032258064516,1930829,133594681.35806452,133703383.17591915,0.0,0.0
0,fast_period1_slow_period32,2023-04-17,sell,69.35,-1930829,133594681.35806452,134036606.89043528,0.0,308309.7919354779
0,fast_period1_slow_period32,2023-04-20,buy,69.42486772486774,1928742,133902658.22539686,134032609.93831885,0.0,0.0
0,fast_period1_slow_period32,2023-04-22,sell,69.42072310405644,-1928742,133902658.22539686,134028612.98620245,0.0,-7993.904232834087
0,fast_period1_slow_period32,2023-04-23,buy,69.45596153846154,1927764,133894702.23923077,134016626.24851015,0.0,0.0
0,fast_period1_slow_period32,2023-04-24,sell,69.44974358974359,-1927764,133894702.23923077,134016626.24851015,0.0,-11986.737692303112
0,fast_period1_slow_period32,2023-05-09,buy,69.5,1926370,133882715.0,133996208.50196637,0.0,0.0
0,fast_period1_slow_period32,2023-06-10,sell,70.61066666666667,-1926370,133882715.0,136156181.19517684,0.0,2139554.9466666807
0,fast_period1_slow_period32,2023-06-20,buy,71.71,1896808,136020101.67999998,136156181.19517684,0.0,0.0
0,fast_period1_slow_period32,2023-06-28,sell,69.328,-1896808,136020101.67999998,131637984.53917685,0.0,-4518196.655999983
0,fast_period1_slow_period32,2023-07-01,buy,70.94445918066609,1853653,131506409.59361923,131614509.30504481,0.0,0.0
0,fast_period1_slow_period32,2023-07-21,sell,71.17052498418722,-1853653,131506409.59361923,132057032.09407122,0.0,419047.55489436764
0,fast_period1_slow_period32,2023-08-15,buy,71.21612903225807,1852461,131925101.60322581,132230326.8327809,0.0,0.0
0,fast_period1_slow_period32,2023-08-18,sell,69.60631476050831,-1852461,131925101.60322581,129074913.9384114,0.0,-2982118.155659823
0,fast_period1_slow_period32,2023-09-27,buy,69.91831188331187,1844237,128945937.75274344,138748692.69480893,0.0,0.0
0,fast_period1_slow_period32,2023-10-19,sell,76.37068925889079,-1844237,128945937.75274344,140974627.03241694,0.0,11899713.09400554
0,fast_period1_slow_period32,2023-10-24,buy,79.81953819123235,1764402,140833752.82368675,144150253.76624957,0.0,0.0
0,fast_period1_slow_period32,2023-10-30,sell,78.97604528021287,-1764402,140833752.82368675,139486366.45322835,0.0,-1488260.5791885953
0,fast_period1_slow_period32,2023-11-10,buy,79.32933040935671,1756563,139346966.61185086,139727979.54952544,0.0,0.0
0,fast_period1_slow_period32,2023-11-23,sell,78.58761956465847,-1756563,139346966.61185086,138183504.62673268,0.0,-1302861.8264956865
0,fast_period1_slow_period32,2023-12-19,buy,75.42722700110696,1830180,138045402.31288594,133634144.613415,0.0,0.0
0,fast_period1_slow_period32,2023-12-20,sell,72.94148242225808,-1830180,138045402.31288594,133634144.61341503,0.0,-4549360.013317644
0,fast_period1_slow_period32,2024-02-07,buy,67.89897586268111,1966165,133500589.8770484,134744993.5804235,0.0,0.0
0,fast_period1_slow_period32,2024-02-16,sell,66.40934371523915,-1966165,133500589.8770484,130705282.0222398,0.0,-2928862.591175234
0,fast_period1_slow_period32,2024-02-18,buy,66.68809627735861,1957991,130574692.31820166,130911861.85462742,0.0,0.0
0,fast_period1_slow_period32,2024-02-21,sell,66.35857818953771,-1957991,130574692.31820166,130060088.57194927,0.0,-645193.4502905337
0,fast_period1_slow_period32,2024-03-01,buy,66.71683918369266,1947486,129930110.27449287,131782738.91683123,0.0,0.0
0,fast_period1_slow_period32,2024-03-21,sell,68.53405295983465,-1947486,129930110.27449287,133599086.95999295,0.0,3538998.388043674
0,fast_period1_slow_period32,2024-03-27,buy,73.24252745489143,1822242,133465609.71445628,135201038.27660465,0.0,0.0
0,fast_period1_slow_period32,2024-04-02,sell,68.09113680154144,-1822242,133465609.71445628,124212006.55305114,0.0,-9387080.406941796
0,fast_period1_slow_period32,2024-05-07,buy,63.83994872890408,1943734,124087878.90262765,124364535.98434986,0.0,0.0
0,fast_period1_slow_period32,2024-07-19,sell,145.7812269573051,-1943734,124087878.90262765,283484055.049054,0.0,159272048.49600282
0,fast_period1_slow_period32,2024-08-04,buy,142.2103158022689,1991422,283200751.5155859,290431751.71437967,0.0,0.0
0,fast_period1_slow_period32,2024-10-06,sell,391.5942206096638,-1991422,283200751.5155859,780112649.528406,0.0,496628594.479352
