,strat_id,init_cash,buy_prop,sell_prop,fractional,slippage,single_position,commission,stop_loss,stop_trail,take_profit,execution_type,channel,symbol,allow_short,short_max,add_cash_amount,add_cash_freq,invest_div,fast_period,slow_period,rtot,ravg,rnorm,rnorm100,len,drawdown,moneydown,max,maxdrawdown,maxdrawdownperiod,sharperatio,pnl,final_value,total,win_rate,won,lost,won_avg,won_avg_prcnt,lost_avg,lost_avg_prcnt,won_max,won_max_prcnt,lost_max,lost_max_prcnt
10,31,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,3,32,7.989206633243615,0.002277424923957701,0.7751964286581736,77.51964286581736,61,26.034403231667728,103797338.34608895,"AutoOrderedDict([('len', 667), ('drawdown', 50.04683860852577), ('moneydown', 104257684.82723325)])",50.04683860852577,667,1.071256976673265,294795642.72,294895642.7161078,55,0.43636363636363634,24,31,13430049.6745345,13430.049674534499,-887920.9507329086,-887.9209507329085,185277311.40625945,185277.31140625945,-7562502.898381975,-7562.502898381975
11,30,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,3,30,7.824310039825788,0.0022304190535421286,0.7542924294041808,75.42924294041808,61,26.03457116142471,88018978.45676392,"AutoOrderedDict([('len', 630), ('drawdown', 55.56167171364834), ('moneydown', 88409347.10833174)])",55.56167171364834,630,1.0082703675540534,249966015.96,250066015.95705295,62,0.4032258064516129,25,37,10900516.15830326,10900.51615830326,-609375.3513656362,-609.3753513656362,159336696.68398982,159336.6966839898,-6230115.9714486515,-6230.115971448651
12,10,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,50,7.805760703644441,0.0022251313294311403,0.7519563801273034,75.19563801273034,61,32.81222566853762,119879310.27891952,"AutoOrderedDict([('len', 423), ('drawdown', 46.689043277667494), ('moneydown', 119879310.27891952)])",46.689043277667494,423,1.2606776358523362,245370213.68,245470213.67570567,44,0.5227272727272727,23,21,11143981.1534974,11143.9811534974,-521016.8026064071,-521.0168026064072,147424140.27551132,147424.14027551134,-2144514.734671725,-2144.514734671725
13,32,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,3,34,7.560867475236051,0.0021553214011505277,0.7214053016734806,72.14053016734806,61,26.034395452396645,67633320.35533363,"AutoOrderedDict([('len', 632), ('drawdown', 52.11087008748727), ('moneydown', 67933277.5751409)])",52.11087008748727,632,1.0401972377785396,192051165.44,192151165.43770027,54,0.37037037037037035,20,34,10473410.95669574,10473.410956695738,-512266.28518277954,-512.2662851827795,120724865.94148408,120724.86594148408,-4751641.191777784,-4751.641191777784
14,35,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,3,40,7.297549996003325,0.002080259405930252,0.6891498757890625,68.91498757890625,61,32.8111595808522,72112429.58411998,"AutoOrderedDict([('len', 630), ('drawdown', 46.6917642791167), ('moneydown', 72112429.58411998)])",46.6917642791167,630,1.1577113449909673,147567762.6,147667762.59842956,46,0.43478260869565216,20,26,7841492.503476049,7841.492503476049,-356234.133503516,-356.234133503516,81597066.48868498,81597.06648868498,-2560841.10004288,-2560.84110004288
15,11,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,52,7.221843830048252,0.0020586784008119305,0.6799885148695161,67.99885148695161,61,32.8122096650039,66857794.22420156,"AutoOrderedDict([('len', 423), ('drawdown', 46.68799280619537), ('moneydown', 66857794.22420156)])",46.68799280619537,423,1.2049191678666171,136801095.86,136901095.85600305,46,0.5217391304347826,24,22,5991403.297175214,5991.403297175213,-317844.69437282014,-317.84469437282013,82219799.32389717,82219.79932389717,-2007339.846702259,-2007.339846702259
16,33,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,3,36,7.1901250630888365,0.0020496365630241838,0.6761649463302136,67.61649463302136,61,26.033719183689215,46680346.71360813,"AutoOrderedDict([('len', 667), ('drawdown', 57.41940981167765), ('moneydown', 46887376.42834473)])",57.41940981167765,667,1.071880237251202,132526906.25,132626906.25412978,53,0.3584905660377358,19,34,7725920.691609683,7725.920691609683,-419576.084895712,-419.576084895712,78723214.4500895,78723.2144500895,-3631099.6617711633,-3631.099661771163
17,34,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,3,38,7.188098764127687,0.002049058940743354,0.6759209801513271,67.5920980151327,61,26.033732430401614,46585886.190345734,"AutoOrderedDict([('len', 667), ('drawdown', 49.19807114194598), ('moneydown', 46792496.96785152)])",49.19807114194598,667,1.0796098337731692,132258436.58,132358436.58353272,50,0.38,19,31,7682659.383240856,7682.659383240856,-442325.5386465673,-442.3255386465673,78563913.23333813,78563.91323333813,-3751989.7836824306,-3751.9897836824307
18,61,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,5,32,7.179486900404428,0.0020466040194995518,0.6748845087734783,67.48845087734783,61,32.81116712744027,64082010.03341067,"AutoOrderedDict([('len', 667), ('drawdown', 52.24068240708966), ('moneydown', 64082010.03341067)])",52.24068240708966,667,1.0750150018652291,131123477.83,131223477.8345241,51,0.39215686274509803,20,31,7369887.057924283,7369.887057924282,-524976.2362568242,-524.9762362568242,72510440.48273553,72510.44048273553,-4504729.417898764,-4504.729417898764
19,12,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,54,7.170013906442834,0.002043903622133077,0.6737451373520568,67.37451373520568,61,35.167946515427985,70510648.23733951,"AutoOrderedDict([('len', 423), ('drawdown', 46.68799280619537), ('moneydown', 70510648.23733951)])",46.68799280619537,423,1.196932810177948,129886267.91,129986267.91443773,44,0.5227272727272727,23,21,5911904.100583067,5911.904100583068,-289882.2094748964,-289.8822094748964,77425263.75823559,77425.26375823558,-1936712.4575431931,-1936.712457543193
20,60,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,5,30,7.118683875266993,0.0020292713441468053,0.6675848444206067,66.75848444206068,61,32.81201247389067,60304033.38146007,"AutoOrderedDict([('len', 666), ('drawdown', 55.225784094407985), ('moneydown', 60304033.38146007)])",55.225784094407985,666,1.0275770250155718,123382418.09,123482418.08793849,57,0.38596491228070173,22,35,6401726.048612359,6401.726048612359,-498730.1423295255,-498.7301423295255,72951399.9280744,72951.3999280744,-3927974.7094492917,-3927.974709449292
21,13,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,56,7.020286965899679,0.002001222054133318,0.6558392129858437,65.58392129858437,61,35.16811987361472,60706112.920315534,"AutoOrderedDict([('len', 423), ('drawdown', 46.697158799311666), ('moneydown', 60706112.920315534)])",46.697158799311666,423,1.1538257431406855,111810771.74,111910771.74249232,45,0.4888888888888889,22,23,5327580.388181968,5327.5803881819675,-234608.55641351972,-234.60855641351972,67531528.99146001,67531.52899146001,-1802999.088394476,-1802.9990883944763
22,91,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,7,32,6.9736184040192875,0.0019879185872346884,0.65029735030645,65.029735030645,61,35.16657507784832,57934211.58701405,"AutoOrderedDict([('len', 645), ('drawdown', 52.110329670078066), ('moneydown', 57934211.58701405)])",52.110329670078066,645,0.968544019818582,106708051.37,106808051.36797932,48,0.375,18,30,6536734.0620933985,6536.734062093399,-365105.39165672817,-365.10539165672816,57282893.296628535,57282.893296628536,-2585686.9820230682,-2585.686982023068
23,36,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,3,42,6.959785517096621,0.0019839753469488657,0.6486582700287143,64.86582700287144,61,32.81115156681372,51442340.61183819,"AutoOrderedDict([('len', 666), ('drawdown', 46.694890996529374), ('moneydown', 51442340.61183822)])",46.694890996529374,666,1.1688477571843021,105240759.51,105340759.50912395,44,0.45454545454545453,20,24,5621808.507552123,5621.808507552123,-299808.77674660436,-299.80877674660434,58208329.84612256,58208.32984612256,-1845690.4825472683,-1845.6904825472684
24,14,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,1,58,6.901607584128332,0.001967390987493823,0.6417824786666644,64.17824786666644,61,35.168115193691094,53912632.14402911,"AutoOrderedDict([('len', 577), ('drawdown', 46.697158799311666), ('moneydown', 53912632.14402911)])",46.697158799311666,577,1.1195216255177163,99287116.36,99387116.35571605,43,0.4883720930232558,21,22,4921615.948304328,4921.615948304328,-184855.3890306741,-184.85538903067408,59974231.679426335,59974.23167942634,-1111149.5709573484,-1111.1495709573485
25,62,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,5,34,6.8861959021568016,0.001962997691606842,0.6399658497316263,63.996584973162626,61,32.81114485940287,47792640.41766366,"AutoOrderedDict([('len', 671), ('drawdown', 54.12807091228573), ('moneydown', 47792640.41766366)])",54.12807091228573,671,1.055804577815001,97767136.53,97867136.53451866,51,0.37254901960784315,19,32,5885189.936927715,5885.189936927715,-439108.50834712316,-439.10850834712323,54078600.323413424,54078.600323413426,-3612591.502883182,-3612.591502883182
26,90,100000,1,1,False,0.001,,0,0,0,0,close,,,False,1.5,0,M,True,7,30,6.841562050369461,0.001950274244689128,0.6347160338482651,63.471603384826516,61,35.166575149413,50767263.7894429,"AutoOrderedDict([('len', 643), ('drawdown', 56.14489018105909), ('moneydown', 50767263.7894429)])",56.14489018105909,643,0.9317559714822486,93494999.45,93594999.4498601,51,0.37254901960784315,19,32,5388454.337694576,5388.454337694576,-277676.0301980268,-277.67603019802675,50196519.03339789,50196.51903339789,-1804512.4176450623,-1804.5124176450624
