Data,M+0,M+1,M+2,M+3,M+4,M+5,M+6,M+7,M+8,M+9,M+10,M+11,M+12,M+13,M+14,M+15,M+16,M+17,M+18,M+19,M+20,M+21,M+22,M+23,M+24,M+25,M+26,M+27,M+28,M+29,M+30,M+31,M+32,M+33,M+34,M+35,M+36,M+37,M+38,M+39,M+40,M+41,M+42,M+43,M+44,M+45,M+46,M+47,M+48,M+49
2022-01-10,0.45,0.76,0.47,0.49,0.08,0.29,0.425,0.295,0.35,0.43,0.41,0.58,0.4095,0.4,0.3,0.32,0.25,0.1868,0.22,0.15,0.21,0.3,0.2863,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049,0.4049
2022-01-11,0.45,0.7535,0.47,0.48,0.0935,0.29,0.41,0.29,0.36,0.43,0.42,0.58,0.4,0.38,0.3,0.31,0.26,0.1884,0.2234,0.1588,0.215,0.3,0.295,0.3878,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
2022-01-12,0.46,0.7569,0.47,0.47,0.097,0.295,0.41,0.295,0.355,0.42,0.42,0.58,0.395,0.38,0.3,0.31,0.25,0.19,0.22,0.1575,0.22,0.3,0.3,0.39,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
2022-01-13,0.47,0.7585,0.47,0.475,0.085,0.29,0.42,0.29,0.36,0.425,0.42,0.58,0.39,0.4,0.3,0.31,0.25,0.1819,0.2,0.1588,0.215,0.2899,0.29,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
2022-01-14,0.45,0.76,0.47,0.48,0.085,0.3151,0.4462,0.29,0.355,0.425,0.43,0.5631,0.39,0.3862,0.29,0.3087,0.24,0.1853,0.205,0.1538,0.21,0.2899,0.295,0.4075,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664,0.3664
2022-01-17,0.45,0.79,0.48,0.48,0.081,0.32,0.45,0.29,0.358,0.4,0.42,0.5631,0.4,0.4,0.3,0.3087,0.23,0.1884,0.2,0.15,0.2,0.2816,0.29,0.4041,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
2022-01-18,0.45,0.79,0.47,0.48,0.09,0.3151,0.45,0.3,0.3502,0.412,0.4,0.5636,0.39,0.4,0.3,0.3044,0.23,0.195,0.2,0.15,0.21,0.2874,0.2832,0.41,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632
2022-01-19,0.45,0.79,0.4824,0.49,0.09,0.32,0.45,0.3,0.359,0.412,0.41,0.55,0.39,0.4,0.3,0.3,0.2306,0.2,0.2,0.15,0.21,0.2874,0.2832,0.4016,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632,0.3632
2022-01-20,0.45,0.8,0.49,0.5,0.09,0.3101,0.446,0.3,0.36,0.425,0.42,0.55,0.404,0.4,0.3,0.3,0.2306,0.2,0.2,0.15,0.21,0.2898,0.29,0.3823,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553,0.3553
2022-01-21,0.45,0.835,0.4944,0.48,0.0673,0.3101,0.46,0.3,0.376,0.436,0.4051,0.5797,0.3916,0.4,0.3,0.3,0.25,0.195,0.21,0.145,0.215,0.3,0.3,0.39,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
2022-01-24,0.45,0.8415,0.5,0.4822,0.05,0.3271,0.45,0.3,0.37,0.44,0.41,0.57,0.39,0.4,0.3,0.3,0.25,0.19,0.21,0.14,0.22,0.3,0.3,0.39,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
2022-01-25,0.45,0.85,0.5,0.49,0.05,0.3241,0.45,0.3,0.37,0.44,0.415,0.57,0.3931,0.4,0.3,0.3,0.245,0.19,0.21,0.1302,0.21,0.3,0.3,0.3972,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385
2022-01-26,0.45,0.843,0.5,0.48,0.05,0.32,0.45,0.3,0.365,0.44,0.4051,0.5747,0.4,0.4023,0.3,0.3,0.24,0.19,0.21,0.13,0.21,0.3,0.3,0.4016,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
2022-01-27,0.51,0.845,0.5,0.49,0.06,0.33,0.46,0.3,0.368,0.44,0.42,0.5889,0.4,0.41,0.3,0.3,0.25,0.19,0.21,0.145,0.22,0.3,0.3,0.4043,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
2022-01-28,0.55,0.86,0.51,0.5,0.055,0.35,0.488,0.3113,0.37,0.45,0.403,0.5997,0.39,0.41,0.305,0.31,0.25,0.2,0.2,0.15,0.2212,0.3,0.29,0.41,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
2022-01-31,0.55,0.86,0.51,0.5,0.06,0.35,0.488,0.32,0.37,0.45,0.4,0.5997,0.39,0.41,0.31,0.31,0.25,0.2,0.2,0.15,0.2262,0.3,0.29,0.41,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
2022-02-01,0.8575,0.51,0.5,0.06,0.35,0.49,0.32,0.37,0.45,0.4,0.5966,0.39,0.41,0.31,0.31,0.25,0.2,0.2,0.15,0.2223,0.3,0.29,0.41,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
2022-02-02,0.8575,0.51,0.5,0.07,0.35,0.49,0.32,0.37,0.45,0.4,0.5994,0.3931,0.41,0.31,0.31,0.25,0.2,0.2,0.15,0.22,0.3,0.29,0.41,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
2022-02-03,0.8545,0.51,0.5081,0.065,0.365,0.483,0.32,0.369,0.45,0.403,0.6026,0.39,0.413,0.31,0.31,0.25,0.2,0.2,0.15,0.22,0.3,0.3,0.4174,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682,0.3682
2022-02-04,0.83,0.515,0.495,0.13,0.335,0.465,0.3115,0.37,0.437,0.4143,0.5928,0.408,0.41,0.3,0.3,0.2365,0.18,0.2,0.1575,0.2223,0.31,0.3,0.3813,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
2022-02-07,0.845,0.52,0.49,0.116,0.33,0.45,0.3,0.36,0.41,0.42,0.56,0.4,0.41,0.308,0.3,0.221,0.18,0.19,0.16,0.23,0.31,0.3,0.3851,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
2022-02-08,0.83,0.52,0.5,0.1,0.32,0.45,0.31,0.37,0.44,0.42,0.56,0.39,0.4,0.3,0.3,0.22,0.18,0.19,0.16,0.24,0.305,0.295,0.3928,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
2022-02-09,0.845,0.525,0.5,0.105,0.33,0.5,0.315,0.365,0.4027,0.42,0.555,0.395,0.41,0.3,0.3,0.23,0.1834,0.2,0.16,0.24,0.31,0.3,0.3856,0.355,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558,0.5558
2022-02-10,0.85,0.525,0.5196,0.1,0.33,0.465,0.305,0.36,0.4077,0.42,0.555,0.4,0.41,0.3,0.3087,0.23,0.1868,0.2,0.16,0.23,0.3,0.29,0.3856,0.36,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
2022-02-11,0.85,0.53,0.52,0.07,0.34,0.48,0.31,0.36,0.43,0.44,0.58,0.4,0.4291,0.3,0.3087,0.245,0.195,0.2328,0.15,0.2262,0.3,0.3,0.4,0.3632,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
2022-02-14,0.85,0.54,0.5275,0.055,0.35,0.5,0.31,0.36,0.431,0.425,0.5845,0.4,0.4296,0.3085,0.3094,0.25,0.2,0.2255,0.15,0.23,0.3,0.3,0.4,0.3664,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
2022-02-15,0.85,0.54,0.52,0.06,0.35,0.5,0.31,0.36,0.43,0.43,0.5889,0.4,0.43,0.31,0.3087,0.25,0.2,0.2328,0.15,0.235,0.3,0.305,0.4,0.3664,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022-02-16,0.85,0.54,0.53,0.045,0.34,0.5,0.3095,0.36,0.45,0.415,0.5911,0.4,0.43,0.307,0.3022,0.2305,0.195,0.25,0.15,0.235,0.305,0.305,0.405,0.3553,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337,0.337
2022-02-17,0.85,0.5473,0.52,0.06,0.335,0.495,0.3045,0.3502,0.45,0.43,0.5895,0.4,0.4296,0.3,0.3,0.231,0.2,0.22,0.15,0.23,0.31,0.31,0.41,0.3506,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335,0.3335
2022-02-18,0.86,0.55,0.56,0.04,0.365,0.505,0.33,0.38,0.47,0.405,0.61,0.41,0.43,0.31,0.3087,0.25,0.21,0.22,0.16,0.23,0.3,0.29,0.4282,0.3682,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
2022-02-21,0.86,0.55,0.56,0.05,0.36,0.5,0.33,0.38,0.47,0.43,0.6,0.4,0.43,0.3,0.3,0.24,0.21,0.22,0.16,0.23,0.3,0.29,0.42,0.3632,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
2022-02-22,0.86,0.55,0.56,0.05,0.36,0.5,0.33,0.385,0.47,0.43,0.6,0.4,0.43,0.3,0.3014,0.24,0.21,0.22,0.1626,0.23,0.3,0.2937,0.4243,0.36,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
2022-02-23,0.86,0.55,0.56,0.045,0.37,0.5,0.33,0.38,0.4578,0.42,0.6,0.4,0.43,0.3059,0.3078,0.25,0.2005,0.21,0.16,0.23,0.3,0.2937,0.4243,0.36,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
2022-02-24,0.868,0.55,0.56,0.04,0.3665,0.5,0.33,0.3875,0.4528,0.43,0.605,0.4,0.432,0.3009,0.3014,0.25,0.2,0.2,0.16,0.2212,0.3,0.2987,0.4291,0.37,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
2022-02-25,0.93,0.55,0.55,0.05,0.36,0.4877,0.34,0.3794,0.45,0.445,0.58,0.4,0.4356,0.3,0.3,0.23,0.19,0.2,0.1652,0.2223,0.31,0.31,0.4533,0.3632,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
2022-03-02,0.55,0.55,-0.055,0.3615,0.495,0.335,0.37,0.45,0.445,0.605,0.41,0.4356,0.3,0.3,0.23,0.1868,0.19,0.16,0.22,0.31,0.3,0.4533,0.3682,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
2022-03-03,0.555,0.595,-0.055,0.365,0.5,0.33,0.36,0.45,0.445,0.6,0.4212,0.44,0.3,0.3,0.23,0.1868,0.1822,0.15,0.2121,0.31,0.31,0.4533,0.375,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
2022-03-04,0.5753,0.595,-0.1375,0.35,0.5,0.325,0.38,0.455,0.45,0.615,0.41,0.44,0.3,0.3,0.22,0.1891,0.185,0.15,0.22,0.31,0.31,0.4668,0.38,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715,0.3715
2022-03-07,0.585,0.6,-0.0305,0.35,0.5,0.32,0.37,0.455,0.45,0.6,0.41,0.41,0.307,0.31,0.23,0.1891,0.2,0.15,0.22,0.31,0.3,0.4533,0.38,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
2022-03-08,0.6,0.61,-0.051,0.34,0.5,0.32,0.38,0.47,0.45,0.6,0.42,0.42,0.315,0.3044,0.2338,0.19,0.205,0.1638,0.215,0.3,0.3,0.4682,0.38,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
2022-03-09,0.61,0.64,-0.105,0.35,0.5,0.35,0.4,0.487,0.48,0.6037,0.4,0.43,0.31,0.3,0.23,0.2,0.2,0.165,0.23,0.3,0.31,0.4673,0.3632,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615,0.3615
2022-03-10,0.65,0.645,-0.115,0.399,0.5,0.36,0.4036,0.49,0.49,0.65,0.4,0.445,0.31,0.3,0.23,0.2,0.2,0.1701,0.23,0.3,0.315,0.4682,0.35,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565,0.3565
2022-03-11,0.94,0.85,-0.22,0.4,0.52,0.35,0.4,0.48,0.45,0.65,0.44,0.46,0.33,0.31,0.25,0.21,0.225,0.1625,0.24,0.3036,0.3,0.4497,0.38,0.38,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-03-14,0.95,0.87,-0.22,0.4,0.52,0.35,0.4,0.48,0.47,0.65,0.44,0.46,0.33,0.31,0.25,0.21,0.22,0.1696,0.24,0.3086,0.3,0.4447,0.38,0.38,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-03-15,0.95,0.88,-0.22,0.4,0.52,0.35,0.4,0.48,0.46,0.65,0.44,0.46,0.3291,0.31,0.25,0.21,0.22,0.1696,0.24,0.31,0.3,0.44,0.38,0.38,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-03-16,0.96,0.88,-0.22,0.4,0.52,0.35,0.4,0.48,0.45,0.65,0.44,0.46,0.3291,0.31,0.2545,0.21,0.225,0.17,0.24,0.31,0.3,0.445,0.38,0.38,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-03-17,0.97,0.88,-0.22,0.4,0.52,0.35,0.4,0.48,0.45,0.65,0.435,0.46,0.3291,0.31,0.2545,0.219,0.2311,0.17,0.245,0.31,0.3,0.4447,0.38,0.38,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-03-18,1.04,0.9,-0.24,0.39,0.54,0.345,0.395,0.47,0.4724,0.65,0.45,0.46,0.33,0.3,0.25,0.22,0.215,0.17,0.25,0.31,0.295,0.435,0.39,0.38,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-03-21,1.05,0.9,-0.2152,0.39,0.545,0.35,0.395,0.4603,0.46,0.65,0.45,0.46,0.33,0.3087,0.259,0.22,0.22,0.17,0.25,0.31,0.29,0.43,0.38,0.38,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-03-22,1.05,0.9,-0.2188,0.39,0.55,0.35,0.4,0.47,0.475,0.65,0.45,0.45,0.33,0.31,0.25,0.22,0.22,0.1652,0.25,0.31,0.2973,0.44,0.375,0.38,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-03-23,1.05,0.9,-0.2216,0.39,0.55,0.35,0.4,0.47,0.48,0.65,0.45,0.46,0.33,0.31,0.25,0.22,0.23,0.16,0.25,0.31,0.29,0.4459,0.385,0.38,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-03-24,1.05,0.91,-0.2258,0.4,0.55,0.35,0.4,0.46,0.4857,0.65,0.455,0.465,0.33,0.3094,0.245,0.2181,0.2228,0.1626,0.25,0.31,0.2987,0.4514,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-03-25,1.26,0.98,-0.216,0.4,0.54,0.3648,0.41,0.49,0.4821,0.65,0.48,0.48,0.35,0.35,0.25,0.23,0.2255,0.15,0.24,0.32,0.31,0.4789,0.395,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-03-28,1.27,0.9815,-0.21,0.4,0.53,0.3648,0.4,0.47,0.4821,0.6418,0.48,0.488,0.35,0.35,0.25,0.2306,0.23,0.1575,0.24,0.32,0.3,0.4598,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-03-29,1.27,0.9815,-0.21,0.4,0.53,0.36,0.4,0.46,0.4821,0.64,0.48,0.488,0.35,0.35,0.25,0.23,0.23,0.15,0.24,0.32,0.31,0.4504,0.395,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-03-30,1.285,1.0,-0.21,0.4,0.52,0.36,0.4,0.465,0.49,0.64,0.48,0.48,0.35,0.35,0.27,0.23,0.24,0.16,0.24,0.32,0.31,0.44,0.3755,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-03-31,1.29,1.0,-0.21,0.4,0.53,0.36,0.4,0.47,0.4861,0.64,0.48,0.48,0.35,0.35,0.27,0.2446,0.23,0.16,0.24,0.32,0.31,0.43,0.3755,0.38,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
2022-04-01,1.04,-0.17,0.389,0.52,0.36,0.4,0.45,0.459,0.63,0.46,0.47,0.35,0.32,0.28,0.21,0.26,0.17,0.24,0.33,0.32,0.4355,0.371,0.38,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-04-04,1.04,-0.19,0.389,0.51,0.36,0.42,0.46,0.45,0.64,0.46,0.45,0.34,0.33,0.28,0.21,0.24,0.18,0.25,0.33,0.32,0.4497,0.371,0.3718,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-04-05,1.03,-0.19,0.3845,0.51,0.3674,0.4283,0.47,0.46,0.6435,0.465,0.45,0.345,0.3395,0.28,0.224,0.235,0.2033,0.25,0.33,0.32,0.4502,0.39,0.3668,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-04-06,1.015,-0.195,0.375,0.51,0.375,0.4233,0.46,0.4545,0.6295,0.44,0.4247,0.335,0.33,0.2758,0.235,0.245,0.2083,0.27,0.33,0.32,0.4562,0.37,0.3469,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-04-07,0.99,-0.135,0.3845,0.502,0.3624,0.42,0.465,0.45,0.6245,0.45,0.4158,0.335,0.325,0.2758,0.235,0.245,0.1883,0.255,0.33,0.32,0.4562,0.395,0.3469,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-04-08,0.8,0.11,0.365,0.5,0.35,0.4001,0.47,0.465,0.645,0.45,0.46,0.35,0.339,0.2715,0.24,0.24,0.2,0.25,0.33,0.3,0.453,0.3682,0.365,0.3,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082
