data,01_sudeste,02_sul,03_nordeste,04_norte,05_itaipu,06_madeira,07_teles-pires,08_belo-monte,09_manaus-amapa,09_manaus-amapa10_parana,10_parana,11_iguacu,12_paranapanema
2002-02-25,10969.61391,1609.739254,16238.8874,16021.6794,4400.019953,11406.795,4542.28617,9705.070513,1084.767533,,56004.7535,3138.42187,3193.4815
2002-02-26,10511.47991,1507.932321,16134.3399,15645.647,4351.403637,11509.5111,4527.238297,9628.764178,1022.009324,,55966.52434,2975.334722,3173.374267
2002-02-27,10223.80686,1414.020668,15924.0068,15206.8176,4539.44933,11615.336,4510.35801,9508.720543,959.617884,,54839.9424,2834.934574,3012.6092
2002-02-28,10051.57554,1339.683532,15320.9074,14929.9684,4827.58744,11731.6215,4494.796996,9431.235385,972.421558,,52755.20579,2712.728642,2847.012833
2002-03-01,9144.595611,1376.664717,14732.5796,14489.039,5101.38395,11819.5877,4473.531186,9353.92165,1046.41717,,50689.65567,2730.442732,2797.682267
2002-03-02,8911.449917,1463.211146,14524.4697,14293.398,4707.91191,11960.4735,4448.572422,9108.378238,1041.109398,,48348.5058,2855.221418,2793.9395
2002-03-03,8156.513611,1518.884299,14569.6021,14059.079,4547.87502,12082.4112,4409.665935,9118.87138,1009.35169,,46037.07738,2869.848882,2935.006833
2002-03-04,7837.140903,1443.710141,14974.7143,13872.9672,4588.64614,12135.9758,4367.307641,9044.411945,1013.6061,,43817.71073,2935.971368,2990.9126
2002-03-05,7486.939693,1466.495612,15359.3205,13729.424,5087.315523,12177.0535,4346.019161,8969.948988,1033.081181,,41261.21699,3085.422556,3050.907067
2002-03-06,7370.114227,1672.694785,15611.6564,13623.8324,5380.652463,12223.4257,4315.553675,8770.136675,1096.803339,,38686.68819,3381.647926,2986.422367
2002-03-07,7123.854442,2007.296338,15623.1702,13632.3366,5484.014423,12258.898,4281.201024,8530.021918,1183.762028,,36458.12816,3644.317736,2897.1087
2002-03-08,7089.326547,2186.487024,15347.6907,13664.4244,5389.24035,12221.3613,4261.159172,8414.973283,1226.44442,,34449.8118,3680.871278,2747.5411
2002-03-09,6750.3011,2022.669752,14839.0701,13969.9044,5176.096857,12189.726,4229.888752,8300.596248,1259.025452,,32532.46091,3397.049626,2599.911733
2002-03-10,6532.345682,1902.171578,14201.0121,14136.2522,4877.34767,12234.6019,4204.490561,8271.049413,1305.048198,,30962.66598,3104.762814,2460.773067
2002-03-11,6409.742082,1873.762334,13591.0519,14194.8634,4836.175327,12352.6548,4184.813776,8240.663078,1345.689171,,29625.43784,2869.140016,2321.489933
2002-03-12,6150.909913,1790.689278,13027.0172,14132.862,4334.85104,12467.2555,4169.986647,8207.41892,1414.071049,,28417.00366,2809.09631,2203.2273
2002-03-13,5992.886104,2084.706675,12386.5941,14087.3486,4086.28038,12529.7752,4137.902044,8172.835085,1413.63936,,27498.95458,2794.583576,2124.129733
2002-03-14,6006.754801,2720.45604,11644.8991,13789.608,3943.94,12540.5986,4088.419298,8222.57775,1393.287242,,26599.69519,2824.24675,2092.019967
2002-03-15,6170.826963,3318.053887,10820.9715,13504.4448,3670.058123,12469.7148,4046.053582,8188.665515,1348.803219,,25915.88663,2899.606416,2085.3455
2002-03-16,6375.466048,3150.519048,10008.1746,13512.2776,3622.722307,12359.2407,3981.890272,8090.350215,1344.132962,,25910.06384,2902.14941,2061.856467
2002-03-17,6397.676565,2714.089673,9267.1219,13361.08,3401.008,12225.0029,3929.762291,7951.295293,1342.325551,,26157.67263,2877.683088,2092.955367
2002-03-18,6397.662436,2294.564839,8681.1158,13327.0156,3318.51819,12120.7726,3863.686035,7895.395093,1374.90373,,26339.82839,2708.128146,2063.6053
2002-03-19,6519.353659,2174.526398,8192.5939,13186.9268,3172.728997,12049.7233,3762.888104,7631.113193,1353.9201,,26878.77877,2631.33285,2156.9909
2002-03-20,6446.203738,2290.027031,7797.9239,13096.4296,3084.18669,11970.3976,3630.368999,7365.991793,1339.1028,,27924.64963,2552.76328,2154.549733
2002-03-21,6982.890806,2214.823302,7413.645,12919.3358,2843.27342,11887.6998,3522.226752,7145.80047,1305.971591,,28844.51288,2529.601786,2164.358633
2002-03-22,7515.803199,2042.375476,7088.8091,12919.8154,2971.869767,11804.1226,3528.608769,6924.43737,1271.166329,,30267.0965,2380.09467,2144.335067
2002-03-23,8332.798925,1846.90274,6816.3378,12831.0972,2904.933763,11729.9213,3519.353774,6619.926593,1271.268878,,32137.25642,2214.155344,2169.4486
2002-03-24,9634.048883,1812.449896,6657.1712,13046.4746,2662.125353,11730.8336,3510.101021,6397.723993,1394.825289,,33611.97779,2222.925766,2303.666667
2002-03-25,9361.535056,1736.047696,6679.7974,13204.2808,2900.99836,11783.6819,3507.45514,6093.54197,1644.539848,,35880.12762,2287.45662,2633.6352
2002-03-26,9576.30503,1722.84681,6579.8707,13535.9416,2972.108793,11850.5978,3539.902061,5829.42797,1811.25517,,37382.90756,2255.73618,3011.0715
2002-03-27,9935.538829,1674.421964,6542.0014,13869.5256,2905.386207,11863.0211,3544.596867,5689.87287,1942.308042,,38098.93638,2176.97416,3415.455933
2002-03-28,9640.577381,1683.272432,6619.0893,14312.48,2911.122847,11806.9691,3554.506878,5632.62947,2061.043811,,38073.45823,2174.35058,3499.1448
2002-03-29,9087.761862,1706.758888,6802.6822,14650.766,3071.876817,11649.1177,3535.188576,5660.548548,2102.492082,,37610.7461,2070.994788,3275.3178
2002-03-30,8343.9235,1751.7804,7032.4826,15061.2814,3311.57788,11473.3992,3547.517018,5728.535648,2116.45765,,36366.02128,1938.275324,2907.940967
2002-03-31,7813.383777,2013.736781,7263.4657,15273.839,3310.47665,11370.5836,3529.020321,5922.760648,2079.601889,,34889.86453,1791.58143,2567.840733
2002-04-01,7282.27749,2198.83265,7687.316,15395.3956,3477.701413,11353.7621,3496.611318,6324.359948,1966.15881,,33232.41355,1691.547596,2401.1531
2002-04-02,6619.307548,1985.607927,8006.728,15296.5442,3544.893517,11372.3049,3439.199996,6476.837925,1799.473838,,31707.50119,1691.483042,2269.872067
2002-04-03,6077.192689,1897.177251,8564.5158,15095.2804,3396.893327,11362.203,3409.68763,6630.662625,1678.630966,,30257.84141,1713.971494,2226.628167
2002-04-04,5711.296111,1881.304998,8949.0811,14974.5668,3615.6198,11319.4172,3371.877388,6661.061725,1652.127125,,28354.28172,1679.996874,2122.545633
2002-04-05,5506.678356,1822.28733,9133.5367,14710.8538,3756.816267,11303.1024,3336.272678,6692.279325,1669.887309,,26598.31648,1588.25549,2055.9129
2002-04-06,5399.140346,1932.586277,9298.8297,14399.2664,3662.067803,11272.342,3305.803839,7106.887203,1692.797046,,24941.89964,1553.57543,1939.6504
2002-04-07,5474.342434,2004.021057,9377.5441,14234.8642,3566.585187,11188.9577,3258.66669,7223.900403,1779.62903,,23620.47183,1594.518836,1949.128867
2002-04-08,5381.05219,1851.67241,9300.8212,14175.4598,3327.157297,11006.4174,3219.390145,6918.990925,1862.037197,,22719.17188,1611.33474,1889.858133
2002-04-09,5492.761613,1673.445645,9062.1155,13901.9166,3038.814307,10736.1639,3160.8044,6485.384525,1898.872537,,22287.30796,1642.314916,1944.721367
2002-04-10,5598.81597,1589.487268,8665.3749,13625.8856,3044.08143,10390.4154,3089.736872,6223.197903,1978.580981,,21977.80586,1646.08259,1895.594967
2002-04-11,5703.722338,1521.301851,8190.4012,13544.81,2872.349307,10070.2446,3003.991047,6257.773503,2124.150742,,21853.4916,1650.829942,1885.221467
2002-04-12,5706.457959,1460.05988,8492.8921,13442.3284,2812.481663,9858.1884,2909.430576,6286.136803,2226.684026,,21538.83241,1616.285294,1766.732
2002-04-13,5924.167902,1500.483194,10207.8087,13452.2846,2641.372717,9735.2377,2825.881076,6272.777603,2287.282655,,21356.0103,1526.51188,1677.334733
2002-04-14,6080.071462,1657.356157,6994.8093,13666.0782,2599.474757,9685.3578,2761.207496,6302.48058,2317.27181,,21145.49813,1479.971794,1639.193567
2002-04-15,5769.33672,1756.101412,6382.5709,13806.4006,2560.15487,9592.9709,2698.730077,6292.31148,2307.67231,,20915.60311,1470.405088,1565.256633
2002-04-16,5669.946568,1632.952341,6096.0859,13801.1774,2495.711573,9412.8907,2658.424061,6399.926198,2285.61631,,20385.70628,1458.943458,1559.0457
2002-04-17,5499.4643,1510.818179,5851.209,13935.9946,2668.732733,9347.74,2624.507484,6461.117215,2220.04785,,19901.00649,1372.77094,1556.8713
2002-04-18,5373.236406,1515.824649,5667.7881,13812.549,2720.251517,9422.6451,2586.257539,6522.979833,2142.691574,,19387.3869,1418.525838,1569.466667
2002-04-19,5126.841458,2176.162934,5548.1804,13502.7906,2678.47307,9534.8562,2548.73953,6497.87155,2070.961883,,18956.38954,1572.050154,1532.9489
2002-04-20,4875.168674,4136.822855,5415.201,13369.2936,2932.020607,9573.9703,2530.090854,6558.383923,2027.819282,,18562.26317,1905.5684,1469.598433
2002-04-21,4721.279057,5637.600383,5343.4519,13207.1248,2663.59366,9474.2005,2506.154415,6577.68454,2011.155498,,18071.22593,1986.744938,1476.574867
2002-04-22,4495.752947,5596.127598,5281.671,12763.7918,2415.091293,9290.8121,2469.887543,6559.460158,2004.951474,,17715.93669,1951.446632,1411.086433
2002-04-23,4385.569775,4701.5172,5236.4245,12309.1182,2517.676417,9138.911,2418.940296,6669.593375,1966.556149,,17266.66883,1864.800782,1409.6825
2002-04-24,4214.110166,3895.093514,5200.6228,11795.9902,2590.47711,9078.5563,2361.895843,6652.376393,1952.828586,,16750.88997,1792.695738,1365.1992
2002-04-25,4104.624478,3357.583894,5193.7954,11317.8206,2464.262493,9025.591,2308.298688,6758.98371,1947.877586,,16254.20743,1722.597752,1386.879867
2002-04-26,4053.113165,3113.529185,5176.6845,10792.282,2308.28052,8956.042,2249.053565,6612.359728,1966.584229,,15874.84556,1657.382958,1350.168
2002-04-27,4237.913006,3410.392268,5154.1882,10496.9616,2252.70682,8889.5137,2183.713314,6426.258845,1958.198507,,15599.45585,1541.4148,1320.8352
2002-04-28,4117.127836,3202.524861,5051.5061,10067.6856,2409.610753,8822.8546,2118.742992,6282.237263,1943.557109,,15333.43722,1412.643244,1287.881267
2002-04-29,4318.069792,3113.439226,4881.0098,9651.419,2566.6342,8712.1658,2043.413379,6054.89658,1931.823427,,15144.1949,1349.888842,1233.1993
2002-04-30,3994.37521,3088.953958,4677.7821,9373.7634,2530.481417,8592.8932,1993.341469,5868.452853,1886.736125,,15084.72355,1409.495378,1187.0944
2002-05-01,4069.515399,2952.757987,4468.1603,9169.9694,2623.4884,8760.2275,1948.171978,5557.62517,1821.621761,,15211.19001,1435.67431,1295.562267
2002-05-02,3987.464477,2657.420927,4332.5145,8708.8308,2738.818767,9224.3682,1916.898369,5266.903188,1794.295924,,15122.41367,1483.523674,1419.344133
2002-05-03,3914.680583,2381.154592,3923.1155,8623.8888,2983.121093,9645.3797,1893.110322,4999.162205,1844.318365,,15197.37885,1663.32414,1611.040333
2002-05-04,3904.919061,2153.871199,3803.1147,8566.0924,2916.193627,9730.9244,1879.01712,4827.332623,1918.33298,,15447.57341,1956.16827,1823.706633
2002-05-05,4034.953145,2021.520918,3717.1452,8307.5502,2958.7233,9500.4533,1859.266579,4642.07124,1962.178491,,15760.4658,2065.060114,2024.349267
2002-05-06,4238.859207,1907.136207,3631.5447,8034.238,3285.78861,9190.1021,1848.108578,4499.539758,2039.368176,,15859.59747,2504.559524,2115.602033
2002-05-07,3994.537199,1825.738981,3546.6545,7931.9832,3576.556013,8923.0316,1825.055778,4356.357675,2091.907617,,16261.28689,2897.233398,2261.435267
2002-05-08,4007.506189,1869.08282,3494.2705,7708.507,3732.09408,8689.7766,1814.262844,4273.093993,2117.00207,,16758.79809,2888.349302,2352.527933
2002-05-09,3993.933641,1873.296874,3452.5649,7462.1194,3806.59357,8501.0125,1797.449771,4252.87581,2136.205965,,16867.2398,2713.249506,2336.3217
2002-05-10,3990.299374,1784.886561,3402.3641,7276.7232,3890.44071,8310.5031,1766.173731,4175.481483,2132.275058,,16567.91948,2505.51979,2282.744633
2002-05-11,4004.406956,1697.780101,3357.1588,7136.5118,3887.487023,8110.3528,1749.215895,4137.1094,2113.166035,,16639.33638,2295.020514,2165.8081
2002-05-12,3869.74519,1608.7579,3317.9856,6935.6676,3586.236593,7911.472,1718.674222,4188.394518,2048.378966,,16560.55457,2076.989734,2039.2882
2002-05-13,3660.63017,1552.658931,3274.0072,6561.5476,3627.776013,7685.0649,1682.260069,4406.506735,1937.419816,,16152.27574,1901.37848,1879.108467
2002-05-14,3616.675031,1582.617381,3259.4382,6274.9808,3642.99689,7503.6681,1649.517562,4495.778653,1876.424282,,15851.61574,2054.252402,1827.8246
2002-05-15,3508.40323,2529.025276,3241.8259,6150.305,3754.60527,7373.956,1622.20559,4492.22427,1858.88898,,15509.458,2453.167376,1745.672633
2002-05-16,3417.785443,5591.543935,3225.3186,5996.6772,4317.53868,7253.398,1592.396206,4458.794408,1883.474073,,15153.04268,3300.28856,1726.327767
2002-05-17,3492.411489,7503.501951,3201.1856,5832.0282,5206.623977,7113.4095,1565.157068,4333.842968,1909.743817,,14567.27069,4905.454438,1809.635133
2002-05-18,3362.345845,8238.347699,3179.7361,5781.892,6482.744667,6942.9302,1551.431175,4174.486483,1916.40263,,14320.93568,9832.587214,2222.281467
2002-05-19,3562.745909,7815.538838,3159.9615,5698.5246,7835.99414,6775.1924,1512.227024,4016.64462,1939.89713,,14461.1297,12439.25356,2919.601767
2002-05-20,3449.354889,8569.70329,3167.2848,5488.1262,8884.202903,6663.8564,1487.923087,3965.00138,1968.04241,,14935.62188,13549.13755,4435.423767
2002-05-21,3903.656814,10843.3963,3185.0428,5224.078,10041.33953,6622.7819,1456.943978,3734.459918,1991.513945,,15192.2476,14289.38802,6007.0712
2002-05-22,3921.838735,9920.89195,3160.1598,5269.6506,10316.85191,6592.3665,1448.720298,3720.145833,2040.150525,,15743.26207,11765.97431,7155.367267
2002-05-23,3735.764891,7756.295484,3142.7041,5431.8118,10532.16372,6534.7657,1460.030002,3530.029193,2035.230049,,16319.53632,9746.546172,7348.171633
2002-05-24,3850.849838,6062.630229,3140.9376,5369.903,11208.54943,6462.2541,1468.765503,3395.39913,2044.479431,,16478.80271,8211.398444,6476.068667
2002-05-25,3832.33641,4920.927652,3113.2182,5425.9322,11540.35259,6417.1716,1470.819143,3315.944368,2061.610106,,16467.38566,7177.865166,4774.920133
2002-05-26,3558.944214,4148.686533,3110.1683,5512.6064,10511.58182,6369.3258,1477.281416,3354.713928,2075.70178,,16555.17761,6363.125788,3683.040933
2002-05-27,3442.599645,3794.323508,3107.5154,5277.3184,9010.767523,6322.4678,1466.857782,3462.251443,2068.149699,,16432.58808,5753.282232,3150.178067
2002-05-28,3430.779337,3288.426263,3069.0863,5056.0798,7679.457283,6260.2454,1445.638507,3675.52588,1977.237886,,16090.67421,5245.030732,2810.2109
2002-05-29,3291.731311,3232.705576,2992.5365,5036.3092,6639.375427,6167.9898,1419.797536,3822.19054,1839.946864,,15664.33729,4904.086838,2658.4211
2002-05-30,3221.515658,3199.344784,2938.359,4952.0886,5906.007467,6041.6001,1392.483486,3968.180078,1745.583296,,15061.60591,4651.526048,2552.3725
2002-05-31,3208.831355,3291.311179,2924.5631,4937.4512,5632.321933,5888.947,1376.92155,3990.572593,1656.707669,,14442.10722,4367.3339,2441.835167
2002-06-01,3127.261491,3235.317677,2889.1225,4814.2382,5363.869377,5740.5055,1354.484943,3975.61143,1629.088837,,14159.75766,3991.391434,2381.170967
2002-06-02,3091.000929,3192.240391,2846.2186,4537.6576,5008.88063,5605.7771,1331.064834,3963.65499,1642.118837,,13905.65004,3620.077114,2219.9578
2002-06-03,3163.835995,2991.604162,2829.4152,4411.7458,4853.419393,5542.4576,1304.415024,3878.785528,1611.494121,,13723.5131,3351.912326,2111.2595
2002-06-04,3127.8231,2787.497299,2823.6163,4221.3832,4825.478883,5621.0924,1282.755882,3795.927343,1522.476703,,13611.44801,3183.562642,1931.390333
2002-06-05,3035.029495,2640.343636,2829.3024,3888.1638,4653.371147,5817.4741,1262.270974,3609.714303,1534.013717,,13518.49638,2992.099106,1905.2811
2002-06-06,2957.68536,2727.868607,2845.7431,3750.0674,4472.240153,5988.7431,1242.302836,3463.47834,1465.178183,,13319.34048,2771.406948,1847.7751
2002-06-07,2925.495663,3703.075112,2836.3217,3746.3236,4147.64194,6019.1712,1218.957363,3251.804378,1474.444452,,13267.98457,2538.473056,1857.857667
2002-06-08,3010.796589,7270.110701,2997.5628,3637.5962,3975.31225,6007.3704,1209.707799,3139.298338,1504.042846,,13181.19068,2412.79212,1836.2152
2002-06-09,2927.909853,11258.03455,3005.3939,3436.7178,3904.93597,5994.1051,1182.837961,3005.986953,1534.405955,,13041.7746,2313.9393,1851.148167
2002-06-10,2932.809641,14086.61059,3013.0103,3386.9944,3709.087763,5902.8543,1172.409818,2996.08369,1560.603479,,12992.84184,2267.085922,1821.347033
2002-06-11,2874.169516,14350.18411,2969.7481,3396.014,3508.706587,5771.2291,1162.06082,2744.24375,1577.627962,,12930.39739,2231.714878,1864.738467
2002-06-12,2889.810536,18594.92533,2951.1783,3299.412,3412.464207,5709.344,1151.487285,2614.545688,1534.43482,,12839.41644,2276.908672,1874.484667
2002-06-13,2923.345571,21011.8424,2906.8867,3160.2406,3212.894013,5743.1978,1140.401678,2522.830903,1515.607282,,12655.91091,2280.472696,1804.4829
2002-06-14,2810.397985,20138.61496,2859.8083,3222.041,3338.331793,5753.8845,1127.110703,2489.068763,1506.411067,,12370.62652,2550.645734,1724.1403
2002-06-15,2972.871671,17202.86336,2771.5418,3232.596,3375.24434,5686.672,1113.53184,2455.471,1485.557227,,12295.1701,2811.958446,1670.468
2002-06-16,2851.280248,15410.90651,2682.8642,3147.3296,3372.486997,5625.1197,1103.620467,2381.274083,1452.418882,,12156.5215,3134.097458,1667.178233
2002-06-17,2717.757939,13618.00309,2638.9135,3051.5374,3460.158563,5682.2461,1091.578198,2282.10951,1406.444396,,12186.05341,3080.483554,1549.7696
2002-06-18,2574.433923,11947.24958,2662.2595,3033.2488,3433.208307,5869.1718,1081.224691,2153.933593,1400.923734,,12193.16304,3033.18393,1536.239333
2002-06-19,2704.479581,10458.47686,2703.3907,2886.1136,3499.640647,6039.3745,1067.940492,2111.406375,1382.606662,,12051.33936,2834.163052,1537.652567
2002-06-20,2575.087695,9034.887854,2685.4883,2766.9588,3637.687083,6045.5728,1050.467688,2014.172603,1354.355085,,11870.52025,2663.653962,1549.1976
2002-06-21,2581.300314,7833.061878,2662.6019,2743.0416,3286.010563,5899.2747,1044.003613,1889.753385,1340.790637,,11745.44291,2556.588854,1506.3456
2002-06-22,2631.230433,6911.261369,2612.1725,2713.5842,3051.798577,5670.4171,1034.166876,1795.786568,1344.515264,,11727.77382,2441.756542,1497.9295
2002-06-23,2871.163587,6217.980273,2566.3661,2646.302,2943.40852,5431.3125,1025.504209,1727.347195,1345.831856,,11630.03301,2454.918384,1525.4849
2002-06-24,2808.911926,5703.98158,2525.1746,2567.7676,3089.317227,5186.5688,1013.391813,1659.908178,1344.413176,,11600.43478,2291.392258,1485.015533
2002-06-25,2764.437758,5270.753687,2504.2325,2610.553,3270.19212,4948.617,998.634371,1572.32146,1295.252551,,11587.99599,2199.938148,1461.772367
2002-06-26,2700.557581,4763.169911,2494.5006,2548.1538,3214.33671,4745.979,991.660466,1508.960988,1275.272833,,11568.58065,1996.580048,1483.639933
2002-06-27,2700.968342,4349.832742,2483.3595,2527.5834,3104.273467,4548.378,988.428334,1444.92187,1252.232974,,11541.39816,1852.46046,1477.9488
2002-06-28,2613.301865,4004.414065,2395.1009,2552.4338,3208.62568,4359.0372,980.282437,1363.673253,1199.935709,,11430.5583,1741.776378,1469.267067
2002-06-29,2600.044898,3829.095087,2308.1784,2508.4024,3211.024483,4182.3433,978.739067,1328.62448,1187.776761,,11425.34458,1756.855238,1406.2659
2002-06-30,2609.201646,4012.163605,2341.4423,2358.4008,3087.473307,4021.0081,969.119927,1271.804963,1150.839902,,11508.8882,1772.416632,1437.3995
2002-07-01,2577.461155,6711.473549,2328.8949,2323.5258,2974.39662,3860.7185,957.145668,1206.506645,1131.176475,,11484.34612,1729.068538,1396.9208
2002-07-02,2512.790947,11697.96991,2447.4307,2236.3946,2833.780647,3719.0781,946.282167,1174.438073,1117.263116,,11501.67382,1740.483118,1424.217233
2002-07-03,2506.337152,12045.68962,2515.2087,2163.764,2734.27726,3582.2174,940.849365,1120.934555,1076.729874,,11418.38283,1756.684108,1410.251367
2002-07-04,2588.16137,10040.31256,2596.2141,2090.5054,2742.44685,3449.117,934.389799,1068.060638,1053.736857,,11217.03275,1616.48968,1409.7685
2002-07-05,2511.396848,7861.658047,2701.2933,2119.5166,2566.668347,3337.9057,927.49053,1018.320865,1022.587207,,10877.84843,1571.137236,1359.078333
2002-07-06,2519.199391,6524.132578,2726.8111,2024.8678,2498.35794,3231.9242,918.825596,989.5402475,992.635251,,10804.67845,1587.66891,1297.729033
2002-07-07,2496.161403,6317.592741,2719.9155,2057.3384,2592.030783,3133.5731,914.421661,947.43273,980.283882,,10671.88461,1666.049442,1296.4806
2002-07-08,2569.470253,6645.699576,2662.775,2018.0616,2698.406187,3043.3981,909.870256,917.4838575,933.433651,,10629.00461,1676.4176,1267.195933
2002-07-09,2525.406157,6488.845218,2626.8041,2074.2534,2752.648167,2961.6643,905.611524,880.45524,920.692775,,10556.50077,1699.83575,1304.8385
2002-07-10,2541.218605,5837.871461,2611.1014,1997.447,2756.86528,2959.7745,889.385348,845.9661225,903.736775,,10718.71924,1668.524846,1381.475633
2002-07-11,2553.852652,5262.540341,2618.6205,2043.2356,2657.302137,3096.781,883.435612,857.94965,909.107059,,10768.84778,1649.997742,1495.8159
2002-07-12,2996.950838,4811.523372,2612.7206,1990.685,2813.30972,3276.9305,879.179311,813.1138325,955.847117,,10597.8293,1714.28905,1571.502933
2002-07-13,2826.365613,4476.434528,2612.226,1993.227,2927.53032,3362.6234,875.947179,768.907615,940.075432,,10703.01795,1773.847304,1644.9978
2002-07-14,2693.507103,4141.749165,2611.2613,1978.6822,2787.614353,3322.9548,870.73875,746.5141425,897.795232,,11043.16448,1704.10619,1718.767867
2002-07-15,2628.283603,3978.677705,2608.7762,1977.9608,2714.30146,3228.3907,871.251011,723.945725,844.786442,,11097.64049,1566.363064,1750.0554
2002-07-16,2667.073823,3679.706069,2612.4752,1908.461,2783.593583,3132.5249,865.818045,694.2571375,807.214016,,11067.67683,1530.555062,1782.659067
2002-07-17,2619.733677,3500.152893,2586.9796,1852.9956,2814.99998,3048.7058,857.665372,671.22145,756.585366,,11055.69995,1505.331026,1745.1508
2002-07-18,2589.166384,3334.363503,2590.6416,1848.643,3050.441247,2986.5389,851.280442,640.6933625,732.010584,,10916.57949,1446.57351,1689.079667
2002-07-19,2510.596607,3243.273345,2590.1344,1770.865,2960.447707,2926.9427,845.849907,627.353775,682.787165,,10815.85213,1429.900762,1602.0441
2002-07-20,2463.963728,3141.084506,2590.8911,1761.2374,2817.859763,2874.8358,843.352142,614.8326875,679.765115,,10861.13682,1424.478082,1531.445967
2002-07-21,2361.53982,3250.641711,2567.5474,1775.2376,2886.22139,2825.3425,842.837803,592.1328,655.978251,,10909.57977,1504.173698,1584.074
2002-07-22,2327.476403,3656.173306,2570.5698,1767.9652,3169.732627,2758.0458,849.884542,570.1045125,648.740658,,11123.78655,1614.867942,1644.802667
2002-07-23,2503.411955,3801.964784,2567.9385,1716.2094,3313.566923,2682.4317,855.757211,549.2340475,645.330115,,11252.15253,1742.711354,1747.986933
2002-07-24,2389.548426,3712.843715,2558.646,1660.6456,3410.312967,2617.7063,854.21835,536.73396,676.576943,,11304.67714,1738.553364,1844.4753
2002-07-25,2438.611919,3740.403478,2541.8135,1687.9096,3502.06506,2579.3211,850.032012,523.7091725,681.446766,,11470.31538,1786.459928,1835.065833
2002-07-26,2431.063407,4620.41992,2544.5887,1691.3398,3582.932903,2574.0832,836.52344,509.026385,670.752899,,11270.76066,1693.768412,1738.375867
2002-07-27,2384.759504,6539.456068,2544.1186,1702.592,3938.35702,2594.9074,833.146105,521.2281975,665.303484,,11076.65175,1604.80955,1626.763
2002-07-28,2310.540749,6136.466544,2541.2505,1712.8284,4047.37879,2598.7383,828.302467,516.38841,663.182025,,11030.55764,1543.435726,1548.949867
2002-07-29,2248.132915,5379.626177,2541.2412,1780.3166,3793.04588,2551.6664,824.922865,501.9575225,681.527484,,11038.12063,1537.289642,1495.131233
2002-07-30,2183.59505,4870.597403,2543.254,1789.5372,3705.399923,2481.2037,824.265401,490.212935,689.743901,,10864.42339,1646.595034,1499.175433
2002-07-31,2220.137874,5767.861901,2548.7758,1763.6618,3579.04872,2402.9744,825.439635,487.03467,696.18409,,10833.94455,2300.037614,1700.200367
2002-08-01,2343.58554,8065.191846,2539.0168,1718.1484,3185.303507,2323.9967,831.459774,475.4579825,677.043655,,10601.91177,3440.175206,2123.8247
2002-08-02,2467.120921,9301.337436,2513.3016,1643.256,3461.9598,2283.1318,831.092905,466.063995,639.762448,,10546.53676,4869.713176,2784.401867
2002-08-03,2554.918876,9558.387808,2443.527,1568.5496,3190.638923,2281.792,829.037274,448.4430075,584.291607,,10665.78827,5556.149704,3584.996067
2002-08-04,2519.883395,9470.086567,2377.5676,1496.2134,2846.83321,2293.6585,826.981643,445.09332,562.906871,,10831.32171,5760.163596,4346.2511
2002-08-05,2518.097702,8915.76535,2309.7709,1422.0274,3086.098903,2308.2908,819.048834,434.8598325,542.096821,,10932.92182,5810.395974,4415.5017
2002-08-06,2557.650685,9463.210575,2246.6458,1450.278,3330.281717,2325.0871,802.827167,438.205045,544.513227,,10957.66439,6057.11566,4198.041467
2002-08-07,2428.784047,9789.518159,2156.7936,1432.1904,3808.889933,2312.0129,793.722366,427.4678575,546.672451,,11093.56275,6001.91754,3582.942433
2002-08-08,2418.518241,9241.740657,2143.3911,1452.0302,3766.428553,2274.116,781.900125,416.3983925,534.256268,,11140.55104,5806.917492,3086.662667
2002-08-09,2322.302135,8471.443244,2133.1493,1416.1494,3567.473,2226.535,776.174926,406.500705,550.610675,,10881.00959,5566.866108,2664.3007
2002-08-10,2297.51937,8057.573483,2100.2834,1389.5968,3440.225447,2179.9193,768.246626,409.1743175,565.533873,,10788.24465,5301.234494,2276.8785
2002-08-11,2170.043327,7132.236148,2074.4163,1375.459,3196.33288,2136.8641,757.380858,385.19423,593.962475,,10652.48607,4974.02629,2026.7306
2002-08-12,2115.795896,6385.883749,2052.0823,1392.8644,3102.352717,2083.342,747.761718,388.7073425,629.719448,,10444.81849,4635.776594,1878.519433
2002-08-13,2032.525445,5684.215401,2048.8671,1381.7106,3232.54542,2022.824,744.237353,378.473855,677.814208,,10201.92608,4333.160026,1820.2665
2002-08-14,2083.250307,5306.558775,2025.145,1364.884,3098.212433,1968.6636,732.415112,339.9076675,690.790405,,10030.549,3988.166396,1751.338533
2002-08-15,2026.361572,5413.555005,2027.1158,1425.0456,3023.74709,1919.6191,725.515843,329.84208,700.09618,,9659.310253,3707.503642,1719.543667
2002-08-16,1963.305462,5412.716036,1993.8482,1377.9668,2872.024913,1872.2014,718.614143,320.36121,677.092077,,9276.358716,3372.777722,1622.9533
2002-08-17,1979.200342,5158.749106,1981.1306,1427.0238,2692.106127,1826.217,717.587543,310.551585,642.638828,,8959.55927,3064.10173,1501.2291
2002-08-18,1911.190119,4813.985978,1971.6896,1382.2018,2640.382463,1785.8477,713.405714,301.532415,596.754713,,8759.645159,2767.610952,1437.226667
2002-08-19,1869.11439,4601.640717,1931.3477,1345.9282,2565.58419,1749.9464,707.968403,291.86969,546.543819,,8526.835863,2542.921674,1388.381867
