dt,SMA_1,SMA_46,CrossOver_x,EMA_33,EMA_88,CrossOver_y,BBands_mid_5_2.0,BBands_top_5_2.0,BBands_bot_5_2.0
2016-09-09,195.0,,,196.5402788579942,,,195.0,195.0,195.0
2016-09-10,195.0,,,196.44967421928865,,,195.0,195.0,195.0
2016-09-11,195.0,,,196.36439926521285,,,195.0,195.0,195.0
2016-09-12,195.0,,,196.2841404849062,,,195.0,195.0,195.0
2016-09-13,195.0,,,196.20860280932348,,,195.0,195.0,195.0
2016-09-14,195.0,,,196.1375085264221,,,195.0,195.0,195.0
2016-09-15,195.0,,,196.070596260162,,,195.0,195.0,195.0
2016-09-16,195.0,,,196.00762000956425,,,195.0,195.0,195.0
2016-09-17,195.0,,,195.94834824429572,,,195.0,195.0,195.0
2016-09-18,195.0,,,195.8925630534548,,,195.0,195.0,195.0
2016-09-19,195.0,196.32538569424963,,195.84005934442808,,,195.0,195.0,195.0
2016-09-20,195.0,196.23071528751757,0.0,195.79064408887345,,,195.0,195.0,195.0
2016-09-21,195.0,196.1395511921459,0.0,195.74413561305732,,,195.0,195.0,195.0
2016-09-22,195.0,196.05189340813465,0.0,195.70036292993632,,,195.0,195.0,195.0
2016-09-23,195.0,195.96774193548387,0.0,195.6591651105283,,,195.0,195.0,195.0
2016-09-24,195.0,195.8870967741936,0.0,195.62039069226196,,,195.0,195.0,195.0
2016-09-25,195.0,195.80995792426367,0.0,195.5838971221289,,,195.0,195.0,195.0
2016-09-26,195.0,195.73632538569424,0.0,195.54955023259188,,,195.0,195.0,195.0
2016-09-27,195.0,195.66619915848528,0.0,195.51722374832173,,,195.0,195.0,195.0
2016-09-28,195.0,195.59957924263676,0.0,195.4867988219499,,,195.0,195.0,195.0
2016-09-29,195.0,195.53646563814868,0.0,195.4581635971293,,,195.0,195.0,195.0
2016-09-30,195.0,195.47685834502104,0.0,195.43121279729817,,,195.0,195.0,195.0
2016-10-01,,,0.0,,,,,,
2016-10-02,,,0.0,,,,,,
2016-10-03,,,0.0,,,,,,
2016-10-04,,,0.0,,,,,,
2016-10-05,,,0.0,,,,,,
2016-10-06,,,0.0,,,,,,
2016-10-07,,,0.0,,,,,,
2016-10-08,,,0.0,,,,,,
2016-10-09,,,0.0,,,,,,
2016-10-10,,,0.0,,,,,,
2016-10-11,,,0.0,,,,,,
2016-10-12,,,0.0,,,,,,
2016-10-13,,,0.0,,,,,,
2016-10-14,,,0.0,,,,,,
2016-10-15,,,0.0,,,,,,
2016-10-16,,,0.0,,,,,,
2016-10-17,,,0.0,,,,,,
2016-10-18,,,0.0,,,,,,
2016-10-19,,,0.0,,,,,,
2016-10-20,,,0.0,,,,,,
2016-10-21,,,0.0,,,,,,
2016-10-22,,,0.0,,,,,,
2016-10-23,,,0.0,,,,,,
2016-10-24,,,0.0,,,,,,
2016-10-25,,,0.0,,,,,,
2016-10-26,,,0.0,,,,,,
2016-10-27,,,0.0,,,,,,
2016-10-28,,,0.0,,,,,,
2016-10-29,,,0.0,,,,,,
2016-10-30,,,0.0,,,,,,
2016-10-31,,,0.0,,,,,,
2016-11-01,,,0.0,,,0.0,,,
2016-11-02,,,0.0,,,0.0,,,
2016-11-03,,,0.0,,,0.0,,,
2016-11-04,,,0.0,,,0.0,,,
2016-11-05,,,0.0,,,0.0,,,
2016-11-06,,,0.0,,,0.0,,,
2016-11-07,,,0.0,,,0.0,,,
2016-11-08,,,0.0,,,0.0,,,
2016-11-09,,,0.0,,,0.0,,,
2016-11-10,,,0.0,,,0.0,,,
2016-11-11,,,0.0,,,0.0,,,
2016-11-12,,,0.0,,,0.0,,,
2016-11-13,,,0.0,,,0.0,,,
2016-11-14,,,0.0,,,0.0,,,
2016-11-15,,,0.0,,,0.0,,,
2016-11-16,,,0.0,,,0.0,,,
2016-11-17,,,0.0,,,0.0,,,
2016-11-18,,,0.0,,,0.0,,,
2016-11-19,,,0.0,,,0.0,,,
2016-11-20,,,0.0,,,0.0,,,
2016-11-21,,,0.0,,,0.0,,,
2016-11-22,,,0.0,,,0.0,,,
2016-11-23,,,0.0,,,0.0,,,
2016-11-24,,,0.0,,,0.0,,,
2016-11-25,,,0.0,,,0.0,,,
2016-11-26,,,0.0,,,0.0,,,
2016-11-27,,,0.0,,,0.0,,,
2016-11-28,,,0.0,,,0.0,,,
2016-11-29,,,0.0,,,0.0,,,
2016-11-30,,,0.0,,,0.0,,,
2016-12-01,,,0.0,,,0.0,,,
2016-12-02,,,0.0,,,0.0,,,
2016-12-03,,,0.0,,,0.0,,,
2016-12-04,,,0.0,,,0.0,,,
2016-12-05,,,0.0,,,0.0,,,
2016-12-06,,,0.0,,,0.0,,,
2016-12-07,,,0.0,,,0.0,,,
2016-12-08,,,0.0,,,0.0,,,
2016-12-09,,,0.0,,,0.0,,,
2016-12-10,,,0.0,,,0.0,,,
2016-12-11,,,0.0,,,0.0,,,
2016-12-12,,,0.0,,,0.0,,,
2016-12-13,,,0.0,,,0.0,,,
2016-12-14,,,0.0,,,0.0,,,
2016-12-15,,,0.0,,,0.0,,,
2016-12-16,,,0.0,,,0.0,,,
2016-12-17,,,0.0,,,0.0,,,
2016-12-18,,,0.0,,,0.0,,,
2016-12-19,,,0.0,,,0.0,,,
2016-12-20,,,0.0,,,0.0,,,
2016-12-21,,,0.0,,,0.0,,,
2016-12-22,,,0.0,,,0.0,,,
2016-12-23,,,0.0,,,0.0,,,
2016-12-24,,,0.0,,,0.0,,,
2016-12-25,,,0.0,,,0.0,,,
2016-12-26,,,0.0,,,0.0,,,
2016-12-27,,,0.0,,,0.0,,,
2016-12-28,,,0.0,,,0.0,,,
2016-12-29,,,0.0,,,0.0,,,
2016-12-30,,,0.0,,,0.0,,,
2016-12-31,,,0.0,,,0.0,,,
2017-01-01,,,0.0,,,0.0,,,
2017-01-02,,,0.0,,,0.0,,,
2017-01-03,,,0.0,,,0.0,,,
2017-01-04,,,0.0,,,0.0,,,
2017-01-05,,,0.0,,,0.0,,,
2017-01-06,,,0.0,,,0.0,,,
2017-01-07,,,0.0,,,0.0,,,
2017-01-08,,,0.0,,,0.0,,,
2017-01-09,,,0.0,,,0.0,,,
2017-01-10,,,0.0,,,0.0,,,
2017-01-11,,,0.0,,,0.0,,,
2017-01-12,133.1,,0.0,,,0.0,,,
2017-01-13,133.1,,0.0,,,0.0,,,
2017-01-14,133.1,,0.0,,,0.0,,,
2017-01-15,133.1,,0.0,,,0.0,,,
2017-01-16,133.1,,0.0,,,0.0,133.1,133.1,133.1
2017-01-17,133.1,,0.0,,,0.0,133.1,133.1,133.1
2017-01-18,133.1,,0.0,,,0.0,133.1,133.1,133.1
